Freq.	V(vo)
Step Information: Run=1  (Run: 1/100)
3.00000000000000e+003	(-6.34981596587479e-001dB,1.78462473190067e+002°)
3.06987897684226e+003	(-6.36370137724692e-001dB,1.78424624144593e+002°)
3.14138564415270e+003	(-6.37829166330251e-001dB,1.78385740932431e+002°)
3.21455791571282e+003	(-6.39362520760641e-001dB,1.78345787664943e+002°)
3.28943458842955e+003	(-6.40974274689079e-001dB,1.78304726658052e+002°)
3.36605536290589e+003	(-6.42668754179869e-001dB,1.78262518306394e+002°)
3.44446086449065e+003	(-6.44450556264432e-001dB,1.78219120946403e+002°)
3.52469266481859e+003	(-6.46324569177879e-001dB,1.78174490707186e+002°)
3.60679330385224e+003	(-6.48295994433712e-001dB,1.78128581347904e+002°)
3.69080631243714e+003	(-6.50370370936353e-001dB,1.78081344080217e+002°)
3.77677623538250e+003	(-6.52553601357342e-001dB,1.78032727374177e+002°)
3.86474865507940e+003	(-6.54851981029242e-001dB,1.77982676745757e+002°)
3.95477021566922e+003	(-6.57272229645024e-001dB,1.77931134523954e+002°)
4.04688864777496e+003	(-6.59821526089119e-001dB,1.77878039595165e+002°)
4.14115279380865e+003	(-6.62507546769886e-001dB,1.77823327122202e+002°)
4.23761263386826e+003	(-6.65338507875091e-001dB,1.77766928234998e+002°)
4.33631931223778e+003	(-6.68323212029740e-001dB,1.77708769689603e+002°)
4.43732516450462e+003	(-6.71471099905363e-001dB,1.77648773491660e+002°)
4.54068374530862e+003	(-6.74792307408301e-001dB,1.77586856479966e+002°)
4.64644985673744e+003	(-6.78297729167683e-001dB,1.77522929865113e+002°)
4.75467957738334e+003	(-6.81999089152577e-001dB,1.77456898717482e+002°)
4.86543029207679e+003	(-6.85909019374129e-001dB,1.77388661397995e+002°)
4.97876072231268e+003	(-6.90041147778751e-001dB,1.77318108924042e+002°)
5.09473095738523e+003	(-6.94410196613520e-001dB,1.77245124261830e+002°)
5.21340248624812e+003	(-6.99032092754715e-001dB,1.77169581535010e+002°)
5.33483823011676e+003	(-7.03924091736145e-001dB,1.77091345137843e+002°)
5.45910257582995e+003	(-7.09104917508864e-001dB,1.77010268739194e+002°)
5.58626140998860e+003	(-7.14594920315296e-001dB,1.76926194161389e+002°)
5.71638215388974e+003	(-7.20416255481415e-001dB,1.76838950115233e+002°)
5.84953379927413e+003	(-7.26593086437746e-001dB,1.76748350769205e+002°)
5.98578694490663e+003	(-7.33151815891391e-001dB,1.76654194126943e+002°)
6.12521383400858e+003	(-7.40121349813734e-001dB,1.76556260182393e+002°)
6.26788839256211e+003	(-7.47533399811256e-001dB,1.76454308816287e+002°)
6.41388626850669e+003	(-7.55422830551890e-001dB,1.76348077390632e+002°)
6.56328487184865e+003	(-7.63828060277162e-001dB,1.76237277989461e+002°)
6.71616341570501e+003	(-7.72791524104966e-001dB,1.76121594243623e+002°)
6.87260295830331e+003	(-7.82360211907596e-001dB,1.76000677664633e+002°)
7.03268644595976e+003	(-7.92586295142159e-001dB,1.75874143396711e+002°)
7.19649875705846e+003	(-8.03527860262200e-001dB,1.75741565276383e+002°)
7.36412674705508e+003	(-8.15249770441063e-001dB,1.75602470064343e+002°)
7.53565929452873e+003	(-8.27824682544039e-001dB,1.75456330683164e+002°)
7.71118734830658e+003	(-8.41334252935114e-001dB,1.75302558255098e+002°)
7.89080397568614e+003	(-8.55870574256858e-001dB,1.75140492684040e+002°)
8.07460441178074e+003	(-8.71537896398894e-001dB,1.74969391461428e+002°)
8.26268611001449e+003	(-8.88454699328839e-001dB,1.74788416292717e+002°)
8.45514879379335e+003	(-9.06756204482487e-001dB,1.74596617032893e+002°)
8.65209450937981e+003	(-9.26597436656258e-001dB,1.74392912277552e+002°)
8.85362767999915e+003	(-9.48156982152252e-001dB,1.74176065768208e+002°)
9.05985516120604e+003	(-9.71641634644979e-001dB,1.73944657519660e+002°)
9.27088629754076e+003	(-9.97292182707302e-001dB,1.73697048238999e+002°)
9.48683298050513e+003	(-1.02539067924106e+000dB,1.73431335145034e+002°)
9.70780970788884e+003	(-1.05626965373837e+000dB,1.73145296662081e+002°)
9.93393364447772e+003	(-1.09032389921720e+000dB,1.72836322577034e+002°)
1.01653246841761e+004	(-1.12802571112716e+000dB,1.72501324998656e+002°)
1.04021055135759e+004	(-1.16994481334027e+000dB,1.72136623667989e+002°)
1.06444016770073e+004	(-1.21677473654469e+000dB,1.71737796565847e+002°)
1.08923416431030e+004	(-1.26936821409828e+000dB,1.71299482915394e+002°)
1.11460568729152e+004	(-1.32878539041687e+000dB,1.70815119884520e+002°)
1.14056818896168e+004	(-1.39636056974785e+000dB,1.70276585394238e+002°)
1.16713543498284e+004	(-1.47379634304745e+000dB,1.69673705463069e+002°)
1.19432151166049e+004	(-1.56329906812863e+000dB,1.68993562012653e+002°)
1.22214083341234e+004	(-1.66777841928362e+000dB,1.68219499791482e+002°)
1.25060815041100e+004	(-1.79114909775128e+000dB,1.67329667353916e+002°)
1.27973855640478e+004	(-1.93880088054257e+000dB,1.66294814004026e+002°)
1.30954749672050e+004	(-2.11835676575214e+000dB,1.65074855303292e+002°)
1.34005077645289e+004	(-2.34094647340455e+000dB,1.63613311701037e+002°)
1.37126456884462e+004	(-2.62345144666173e+000dB,1.61827877844917e+002°)
1.40320542386159e+004	(-2.99270086191725e+000dB,1.59593477124968e+002°)
1.43589027696791e+004	(-3.49390452927070e+000dB,1.56709413483983e+002°)
1.46933645810534e+004	(-4.20925285986601e+000dB,1.52828608098540e+002°)
1.50356170088181e+004	(-5.30438865238892e+000dB,1.47278821166762e+002°)
1.53858415197409e+004	(-7.16707377328596e+000dB,1.38472403608556e+002°)
1.57442238074931e+004	(-1.09422752310948e+001dB,1.20646087546247e+002°)
1.61109538911075e+004	(-1.78370612812274e+001dB,4.07354693810382e+001°)
1.64862262157287e+004	(-7.29859779941452e+000dB,-4.65826270853570e+001°)
1.68702397557104e+004	(-9.62064111210665e-001dB,-8.13721693973309e+001°)
1.72631981201147e+004	(1.62319362399403e+000dB,-1.09167775526956e+002°)
1.76653096606676e+004	(2.29843316934028e+000dB,-1.28573561635350e+002°)
1.80767875822307e+004	(2.29626280226303e+000dB,-1.41032584628554e+002°)
1.84978500558444e+004	(2.11404322444597e+000dB,-1.49183602156097e+002°)
1.89287203344058e+004	(1.90520437384393e+000dB,-1.54785683606091e+002°)
1.93696268710396e+004	(1.71194665547361e+000dB,-1.58828857122873e+002°)
1.98208034402278e+004	(1.54323550197795e+000dB,-1.61870753851880e+002°)
2.02824892617594e+004	(1.39839519338306e+000dB,-1.64238792929683e+002°)
2.07549291275680e+004	(1.27430966182180e+000dB,-1.66134603580110e+002°)
2.12383735315241e+004	(1.16762576830783e+000dB,-1.67687981953381e+002°)
2.17330788022496e+004	(1.07537610489011e+000dB,-1.68985804748482e+002°)
2.22393072390275e+004	(9.95094852307734e-001dB,-1.70088215536837e+002°)
2.27573272508755e+004	(9.24778724539034e-001dB,-1.71038080291674e+002°)
2.32874134988607e+004	(8.62810558937317e-001dB,-1.71866730447896e+002°)
2.38298470417284e+004	(8.07883641647760e-001dB,-1.72597574875189e+002°)
2.43849154849229e+004	(7.58937396045446e-001dB,-1.73248443047247e+002°)
2.49529131330801e+004	(7.15105747051367e-001dB,-1.73833147521403e+002°)
2.55341411460712e+004	(6.75676615976755e-001dB,-1.74362551670902e+002°)
2.61289076986823e+004	(6.40060414741186e-001dB,-1.74845315466280e+002°)
2.67375281440123e+004	(6.07765568369619e-001dB,-1.75288426704556e+002°)
2.73603251806772e+004	(5.78379446754796e-001dB,-1.75697586156941e+002°)
2.79976290239096e+004	(5.51553439568295e-001dB,-1.76077491305026e+002°)
2.86497775806430e+004	(5.26991205690521e-001dB,-1.76432048424318e+002°)
2.93171166286742e+004	(5.04439362840863e-001dB,-1.76764533221946e+002°)
2.99999999999999e+004	(4.83680062028388e-001dB,-1.77077713990650e+002°)
3.06987897684225e+004	(4.64525026176052e-001dB,-1.77373947081667e+002°)
3.14138564415269e+004	(4.46810733167204e-001dB,-1.77655251680740e+002°)
3.21455791571281e+004	(4.30394499071100e-001dB,-1.77923368931250e+002°)
3.28943458842954e+004	(4.15151273938514e-001dB,-1.78179809093267e+002°)
3.36605536290588e+004	(4.00971005198978e-001dB,-1.78425889467666e+002°)
3.44446086449064e+004	(3.87756455954922e-001dB,-1.78662765126507e+002°)
3.52469266481858e+004	(3.75421390013262e-001dB,-1.78891453991692e+002°)
3.60679330385222e+004	(3.63889054273310e-001dB,-1.79112857437872e+002°)
3.69080631243713e+004	(3.53090903546361e-001dB,-1.79327777324355e+002°)
3.77677623538249e+004	(3.42965524072062e-001dB,-1.79536930157811e+002°)
3.86474865507939e+004	(3.33457720712642e-001dB,-1.79740958934469e+002°)
3.95477021566921e+004	(3.24517739632625e-001dB,-1.79940443093860e+002°)
4.04688864777495e+004	(3.16100603648418e-001dB,1.79864093073292e+002°)
4.14115279380864e+004	(3.08165541691196e-001dB,1.79672173289578e+002°)
4.23761263386825e+004	(3.00675497216271e-001dB,1.79483363208245e+002°)
4.33631931223777e+004	(2.93596703106590e-001dB,1.79297265206014e+002°)
4.43732516450461e+004	(2.86898312799037e-001dB,1.79113513907308e+002°)
4.54068374530861e+004	(2.80552079126209e-001dB,1.78931772322288e+002°)
4.64644985673743e+004	(2.74532073797528e-001dB,1.78751728502176e+002°)
4.75467957738332e+004	(2.68814441610479e-001dB,1.78573092632300e+002°)
4.86543029207677e+004	(2.63377184439105e-001dB,1.78395594496951e+002°)
4.97876072231266e+004	(2.58199970831580e-001dB,1.78218981261232e+002°)
5.09473095738521e+004	(2.53263967698865e-001dB,1.78043015524114e+002°)
5.21340248624810e+004	(2.48551691112564e-001dB,1.77867473604295e+002°)
5.33483823011675e+004	(2.44046873678134e-001dB,1.77692144026546e+002°)
5.45910257582993e+004	(2.39734346322224e-001dB,1.77516826181227e+002°)
5.58626140998858e+004	(2.35599932645507e-001dB,1.77341329133838e+002°)
5.71638215388972e+004	(2.31630354255112e-001dB,1.77165470564905e+002°)
5.84953379927411e+004	(2.27813145711912e-001dB,1.76989075823402e+002°)
5.98578694490661e+004	(2.24136577914810e-001dB,1.76811977079324e+002°)
6.12521383400856e+004	(2.20589588903661e-001dB,1.76634012563077e+002°)
6.26788839256209e+004	(2.17161721196189e-001dB,1.76455025881032e+002°)
6.41388626850667e+004	(2.13843064890447e-001dB,1.76274865398098e+002°)
6.56328487184863e+004	(2.10624205861932e-001dB,1.76093383679341e+002°)
6.71616341570499e+004	(2.07496178469463e-001dB,1.75910436983783e+002°)
6.87260295830329e+004	(2.04450422255505e-001dB,1.75725884804372e+002°)
7.03268644595973e+004	(2.01478742190027e-001dB,1.75539589448903e+002°)
7.19649875705844e+004	(1.98573272060090e-001dB,1.75351415657321e+002°)
7.36412674705506e+004	(1.95726440654150e-001dB,1.75161230251408e+002°)
7.53565929452870e+004	(1.92930940430849e-001dB,1.74968901813352e+002°)
7.71118734830655e+004	(1.90179698396203e-001dB,1.74774300390102e+002°)
7.89080397568611e+004	(1.87465848945145e-001dB,1.74577297220812e+002°)
8.07460441178071e+004	(1.84782708448230e-001dB,1.74377764484953e+002°)
8.26268611001446e+004	(1.82123751389034e-001dB,1.74175575068999e+002°)
8.45514879379332e+004	(1.79482587877424e-001dB,1.73970602349810e+002°)
8.65209450937978e+004	(1.76852942381785e-001dB,1.73762719993038e+002°)
8.85362767999911e+004	(1.74228633539218e-001dB,1.73551801765098e+002°)
9.05985516120600e+004	(1.71603554916024e-001dB,1.73337721357404e+002°)
9.27088629754072e+004	(1.68971656603526e-001dB,1.73120352221682e+002°)
9.48683298050509e+004	(1.66326927544556e-001dB,1.72899567415360e+002°)
9.70780970788880e+004	(1.63663378495304e-001dB,1.72675239456092e+002°)
9.93393364447768e+004	(1.60975025535982e-001dB,1.72447240184615e+002°)
1.00000000000000e+005	(1.60195672287723e-001dB,1.72380906229741e+002°)
Step Information: Run=16  (Run: 16/100)
3.00000000000000e+003	(6.41488122112654e-002dB,1.78935552103698e+002°)
3.06987897684226e+003	(6.43496654347399e-002dB,1.78909463077003e+002°)
3.14138564415270e+003	(6.45605868529435e-002dB,1.78882669274738e+002°)
3.21455791571282e+003	(6.47821119003543e-002dB,1.78855146765958e+002°)
3.28943458842955e+003	(6.50148075621192e-002dB,1.78826870450602e+002°)
3.36605536290589e+003	(6.52592745392113e-002dB,1.78797813978603e+002°)
3.44446086449065e+003	(6.55161495920251e-002dB,1.78767949661916e+002°)
3.52469266481859e+003	(6.57861080799689e-002dB,1.78737248378718e+002°)
3.60679330385224e+003	(6.60698667167426e-002dB,1.78705679468961e+002°)
3.69080631243714e+003	(6.63681865633310e-002dB,1.78673210620358e+002°)
3.77677623538250e+003	(6.66818762830661e-002dB,1.78639807743750e+002°)
3.86474865507940e+003	(6.70117956861294e-002dB,1.78605434836712e+002°)
3.95477021566922e+003	(6.73588595945358e-002dB,1.78570053834057e+002°)
4.04688864777496e+003	(6.77240420619446e-002dB,1.78533624443758e+002°)
4.14115279380865e+003	(6.81083809875055e-002dB,1.78496103966617e+002°)
4.23761263386826e+003	(6.85129831671948e-002dB,1.78457447097750e+002°)
4.33631931223778e+003	(6.89390298328127e-002dB,1.78417605707740e+002°)
4.43732516450462e+003	(6.93877827343410e-002dB,1.78376528600978e+002°)
4.54068374530862e+003	(6.98605908293698e-002dB,1.78334161248368e+002°)
4.64644985673744e+003	(7.03588976518838e-002dB,1.78290445491186e+002°)
4.75467957738334e+003	(7.08842494427251e-002dB,1.78245319212388e+002°)
4.86543029207679e+003	(7.14383041354716e-002dB,1.78198715971124e+002°)
4.97876072231268e+003	(7.20228413045817e-002dB,1.78150564595562e+002°)
5.09473095738523e+003	(7.26397731994260e-002dB,1.78100788728383e+002°)
5.21340248624812e+003	(7.32911570040764e-002dB,1.78049306318395e+002°)
5.33483823011676e+003	(7.39792084857722e-002dB,1.77996029050670e+002°)
5.45910257582995e+003	(7.47063172187466e-002dB,1.77940861706368e+002°)
5.58626140998860e+003	(7.54750635996100e-002dB,1.77883701441901e+002°)
5.71638215388974e+003	(7.62882379048235e-002dB,1.77824436975352e+002°)
5.84953379927413e+003	(7.71488616816582e-002dB,1.77762947665902e+002°)
5.98578694490663e+003	(7.80602118115479e-002dB,1.77699102469495e+002°)
6.12521383400858e+003	(7.90258476427164e-002dB,1.77632758750897e+002°)
6.26788839256211e+003	(8.00496416562335e-002dB,1.77563760928544e+002°)
6.41388626850669e+003	(8.11358142118623e-002dB,1.77491938924086e+002°)
6.56328487184865e+003	(8.22889730171331e-002dB,1.77417106382956e+002°)
6.71616341570501e+003	(8.35141580810618e-002dB,1.77339058625534e+002°)
6.87260295830331e+003	(8.48168930557862e-002dB,1.77257570280054e+002°)
7.03268644595976e+003	(8.62032440412953e-002dB,1.77172392538077e+002°)
7.19649875705846e+003	(8.76798871378310e-002dB,1.77083249960345e+002°)
7.36412674705508e+003	(8.92541862862298e-002dB,1.76989836744707e+002°)
7.53565929452873e+003	(9.09342832484960e-002dB,1.76891812347323e+002°)
7.71118734830658e+003	(9.27292019666081e-002dB,1.76788796322543e+002°)
7.89080397568614e+003	(9.46489700119107e-002dB,1.76680362213785e+002°)
8.07460441178074e+003	(9.67047604253281e-002dB,1.76566030285397e+002°)
8.26268611001449e+003	(9.89090579804257e-002dB,1.76445258830592e+002°)
8.45514879379335e+003	(1.01275854811844e-001dB,1.76317433719074e+002°)
8.65209450937981e+003	(1.03820881493644e-001dB,1.76181855753990e+002°)
8.85362767999915e+003	(1.06561881080547e-001dB,1.76037725283343e+002°)
9.05985516120604e+003	(1.09518935423076e-001dB,1.75884123344387e+002°)
9.27088629754076e+003	(1.12714855325504e-001dB,1.75719988394587e+002°)
9.48683298050513e+003	(1.16175648952330e-001dB,1.75544087375654e+002°)
9.70780970788884e+003	(1.19931086438496e-001dB,1.75354979433424e+002°)
9.93393364447772e+003	(1.24015383066165e-001dB,1.75150970024466e+002°)
1.01653246841761e+004	(1.28468028764253e-001dB,1.74930052302847e+002°)
1.04021055135759e+004	(1.33334798114224e-001dB,1.74689831478876e+002°)
1.06444016770073e+004	(1.38668982322642e-001dB,1.74427426091253e+002°)
1.08923416431030e+004	(1.44532892022616e-001dB,1.74139337541942e+002°)
1.11460568729152e+004	(1.50999685330242e-001dB,1.73821275334694e+002°)
1.14056818896168e+004	(1.58155574631835e-001dB,1.73467919447989e+002°)
1.16713543498284e+004	(1.66102447492415e-001dB,1.73072591827957e+002°)
1.19432151166049e+004	(1.74960878104843e-001dB,1.72626793782533e+002°)
1.22214083341234e+004	(1.84873352622946e-001dB,1.72119540920414e+002°)
1.25060815041100e+004	(1.96007163480984e-001dB,1.71536384455428e+002°)
1.27973855640478e+004	(2.08555561995023e-001dB,1.70857932246699e+002°)
1.30954749672050e+004	(2.22733713207717e-001dB,1.70057544824179e+002°)
1.34005077645289e+004	(2.38761050965284e-001dB,1.69097617485816e+002°)
1.37126456884462e+004	(2.56809197092316e-001dB,1.67923328110153e+002°)
1.40320542386159e+004	(2.76861613166848e-001dB,1.66451596131566e+002°)
1.43589027696791e+004	(2.98337165978178e-001dB,1.64550402738323e+002°)
1.46933645810534e+004	(3.19036504173869e-001dB,1.61997167609584e+002°)
1.50356170088181e+004	(3.31941091295003e-001dB,1.58387130103371e+002°)
1.53858415197409e+004	(3.14191162715613e-001dB,1.52907628865086e+002°)
1.57442238074931e+004	(1.81649603016085e-001dB,1.43698124750273e+002°)
1.61109538911075e+004	(-4.49656594250629e-001dB,1.25733734358855e+002°)
1.64862262157287e+004	(-3.77755938498723e+000dB,8.31976731761795e+001°)
1.68702397557104e+004	(-1.04303182942766e+001dB,-5.43244042262530e+001°)
1.72631981201147e+004	(-4.07142825961069e+000dB,-1.25328445588598e+002°)
1.76653096606676e+004	(-2.13523663048627e+000dB,-1.45653451229630e+002°)
1.80767875822307e+004	(-1.37876603028002e+000dB,-1.55387380301197e+002°)
1.84978500558444e+004	(-9.99666394210317e-001dB,-1.61059419980735e+002°)
1.89287203344058e+004	(-7.78146013792432e-001dB,-1.64764091960236e+002°)
1.93696268710396e+004	(-6.34980872504183e-001dB,-1.67374111471636e+002°)
1.98208034402278e+004	(-5.35723690750227e-001dB,-1.69314974785498e+002°)
2.02824892617594e+004	(-4.63282794995937e-001dB,-1.70817946768644e+002°)
2.07549291275680e+004	(-4.08312911079911e-001dB,-1.72019207832369e+002°)
2.12383735315241e+004	(-3.65310915304716e-001dB,-1.73004040567367e+002°)
2.17330788022496e+004	(-3.30841422679871e-001dB,-1.73828524646892e+002°)
2.22393072390275e+004	(-3.02656505080134e-001dB,-1.74531028234333e+002°)
2.27573272508755e+004	(-2.79227174109738e-001dB,-1.75138678497429e+002°)
2.32874134988607e+004	(-2.59479221580817e-001dB,-1.75671193108809e+002°)
2.38298470417284e+004	(-2.42636939387810e-001dB,-1.76143246843469e+002°)
2.43849154849229e+004	(-2.28126815489508e-001dB,-1.76565986762489e+002°)
2.49529131330801e+004	(-2.15516076708487e-001dB,-1.76948032734200e+002°)
2.55341411460712e+004	(-2.04472261772053e-001dB,-1.77296156115595e+002°)
2.61289076986823e+004	(-1.94735912970417e-001dB,-1.77615751122789e+002°)
2.67375281440123e+004	(-1.86101692403520e-001dB,-1.77911169132971e+002°)
2.73603251806772e+004	(-1.78405049322168e-001dB,-1.78185960236481e+002°)
2.79976290239096e+004	(-1.71512629984435e-001dB,-1.78443050715119e+002°)
2.86497775806430e+004	(-1.65315263095525e-001dB,-1.78684875425124e+002°)
2.93171166286742e+004	(-1.59722750912032e-001dB,-1.78913477903310e+002°)
2.99999999999999e+004	(-1.54659947684815e-001dB,-1.79130587015322e+002°)
3.06987897684225e+004	(-1.50063770044365e-001dB,-1.79337676315938e+002°)
3.14138564415269e+004	(-1.45880891544121e-001dB,-1.79536010504706e+002°)
3.21455791571281e+004	(-1.42065945943505e-001dB,-1.79726682135043e+002°)
3.28943458842954e+004	(-1.38580113285324e-001dB,-1.79910640881805e+002°)
3.36605536290588e+004	(-1.35389997165386e-001dB,1.79911282930018e+002°)
3.44446086449064e+004	(-1.32466725764722e-001dB,1.79738359263796e+002°)
3.52469266481858e+004	(-1.29785226455092e-001dB,1.79569942817321e+002°)
3.60679330385222e+004	(-1.27323636232126e-001dB,1.79405460245260e+002°)
3.69080631243713e+004	(-1.25062819312905e-001dB,1.79244399595950e+002°)
3.77677623538249e+004	(-1.22985969935510e-001dB,1.79086301526776e+002°)
3.86474865507939e+004	(-1.21078283389425e-001dB,1.78930751957679e+002°)
3.95477021566921e+004	(-1.19326682057688e-001dB,1.78777375894794e+002°)
4.04688864777495e+004	(-1.17719586097838e-001dB,1.78625832211777e+002°)
4.14115279380864e+004	(-1.16246720564600e-001dB,1.78475809219338e+002°)
4.23761263386825e+004	(-1.14898952453273e-001dB,1.78327020886891e+002°)
4.33631931223777e+004	(-1.13668152443780e-001dB,1.78179203606427e+002°)
4.43732516450461e+004	(-1.12547077142610e-001dB,1.78032113409372e+002°)
4.54068374530861e+004	(-1.11529268418331e-001dB,1.77885523563552e+002°)
4.64644985673743e+004	(-1.10608967060571e-001dB,1.77739222490496e+002°)
4.75467957738332e+004	(-1.09781038495010e-001dB,1.77593011953786e+002°)
4.86543029207677e+004	(-1.09040908690580e-001dB,1.77446705477625e+002°)
4.97876072231266e+004	(-1.08384508720429e-001dB,1.77300126961673e+002°)
5.09473095738521e+004	(-1.07808226699145e-001dB,1.77153109463780e+002°)
5.21340248624810e+004	(-1.07308866034155e-001dB,1.77005494126845e+002°)
5.33483823011675e+004	(-1.06883609101621e-001dB,1.76857129229754e+002°)
5.45910257582993e+004	(-1.06529985601838e-001dB,1.76707869345498e+002°)
5.58626140998858e+004	(-1.06245844965655e-001dB,1.76557574592129e+002°)
5.71638215388972e+004	(-1.06029332281656e-001dB,1.76406109964334e+002°)
5.84953379927411e+004	(-1.05878867294493e-001dB,1.76253344735239e+002°)
5.98578694490661e+004	(-1.05793126092410e-001dB,1.76099151919512e+002°)
6.12521383400856e+004	(-1.05771025158216e-001dB,1.75943407790126e+002°)
6.26788839256209e+004	(-1.05811707505822e-001dB,1.75785991442180e+002°)
6.41388626850667e+004	(-1.05914530663779e-001dB,1.75626784398107e+002°)
6.56328487184863e+004	(-1.06079056301844e-001dB,1.75465670249323e+002°)
6.71616341570499e+004	(-1.06305041324698e-001dB,1.75302534330074e+002°)
6.87260295830329e+004	(-1.06592430281364e-001dB,1.75137263419732e+002°)
7.03268644595973e+004	(-1.06941348960183e-001dB,1.74969745470329e+002°)
7.19649875705844e+004	(-1.07352099056561e-001dB,1.74799869356483e+002°)
7.36412674705506e+004	(-1.07825153815980e-001dB,1.74627524645236e+002°)
7.53565929452870e+004	(-1.08361154568722e-001dB,1.74452601383644e+002°)
7.71118734830655e+004	(-1.08960908083036e-001dB,1.74274989902191e+002°)
7.89080397568611e+004	(-1.09625384674410e-001dB,1.74094580632356e+002°)
8.07460441178071e+004	(-1.10355717016290e-001dB,1.73911263936855e+002°)
8.26268611001446e+004	(-1.11153199606205e-001dB,1.73724929951230e+002°)
8.45514879379332e+004	(-1.12019288846341e-001dB,1.73535468435645e+002°)
8.65209450937978e+004	(-1.12955603704711e-001dB,1.73342768635860e+002°)
8.85362767999911e+004	(-1.13963926927345e-001dB,1.73146719152474e+002°)
9.05985516120600e+004	(-1.15046206776439e-001dB,1.72947207817626e+002°)
9.27088629754072e+004	(-1.16204559273784e-001dB,1.72744121578459e+002°)
9.48683298050509e+004	(-1.17441270931448e-001dB,1.72537346386701e+002°)
9.70780970788880e+004	(-1.18758801955772e-001dB,1.72326767093799e+002°)
9.93393364447768e+004	(-1.20159789912750e-001dB,1.72112267351130e+002°)
1.00000000000000e+005	(-1.20578963220609e-001dB,1.72049774995669e+002°)
Step Information: Run=17  (Run: 17/100)
3.00000000000000e+003	(8.82936403181205e-002dB,1.78457851687345e+002°)
3.06987897684226e+003	(8.76885447178201e-002dB,1.78419448703511e+002°)
3.14138564415270e+003	(8.70521242168906e-002dB,1.78379963387445e+002°)
3.21455791571282e+003	(8.63826109428622e-002dB,1.78339355768047e+002°)
3.28943458842955e+003	(8.56781222926097e-002dB,1.78297583712734e+002°)
3.36605536290589e+003	(8.49366519616697e-002dB,1.78254602765389e+002°)
3.44446086449065e+003	(8.41560601176444e-002dB,1.78210365969186e+002°)
3.52469266481859e+003	(8.33340626201844e-002dB,1.78164823672645e+002°)
3.60679330385224e+003	(8.24682191768637e-002dB,1.78117923317029e+002°)
3.69080631243714e+003	(8.15559203096127e-002dB,1.78069609202992e+002°)
3.77677623538250e+003	(8.05943729886766e-002dB,1.78019822234061e+002°)
3.86474865507940e+003	(7.95805847716906e-002dB,1.77968499634250e+002°)
3.95477021566922e+003	(7.85113462618046e-002dB,1.77915574636725e+002°)
4.04688864777496e+003	(7.73832116725608e-002dB,1.77860976140013e+002°)
4.14115279380865e+003	(7.61924772552556e-002dB,1.77804628327751e+002°)
4.23761263386826e+003	(7.49351573084503e-002dB,1.77746450247399e+002°)
4.33631931223778e+003	(7.36069574465630e-002dB,1.77686355342681e+002°)
4.43732516450462e+003	(7.22032447534305e-002dB,1.77624250933738e+002°)
4.54068374530862e+003	(7.07190143885960e-002dB,1.77560037638039e+002°)
4.64644985673744e+003	(6.91488521428731e-002dB,1.77493608724084e+002°)
4.75467957738334e+003	(6.74868923581273e-002dB,1.77424849388604e+002°)
4.86543029207679e+003	(6.57267705259631e-002dB,1.77353635946529e+002°)
4.97876072231268e+003	(6.38615697640479e-002dB,1.77279834921218e+002°)
5.09473095738523e+003	(6.18837602262811e-002dB,1.77203302020336e+002°)
5.21340248624812e+003	(5.97851303350655e-002dB,1.77123880980296e+002°)
5.33483823011676e+003	(5.75567085187525e-002dB,1.77041402259181e+002°)
5.45910257582995e+003	(5.51886738911439e-002dB,1.76955681554487e+002°)
5.58626140998860e+003	(5.26702540082661e-002dB,1.76866518117705e+002°)
5.71638215388974e+003	(4.99896074719847e-002dB,1.76773692832532e+002°)
5.84953379927413e+003	(4.71336886992369e-002dB,1.76676966017160e+002°)
5.98578694490663e+003	(4.40880916218337e-002dB,1.76576074903342e+002°)
6.12521383400858e+003	(4.08368683955851e-002dB,1.76470730735412e+002°)
6.26788839256211e+003	(3.73623183432621e-002dB,1.76360615420791e+002°)
6.41388626850669e+003	(3.36447412884300e-002dB,1.76245377648969e+002°)
6.56328487184865e+003	(2.96621480927408e-002dB,1.76124628377994e+002°)
6.71616341570501e+003	(2.53899195096761e-002dB,1.75997935564953e+002°)
6.87260295830331e+003	(2.08004023017201e-002dB,1.75864817988578e+002°)
7.03268644595976e+003	(1.58624287944739e-002dB,1.75724737976278e+002°)
7.19649875705846e+003	(1.05407424594982e-002dB,1.75577092802198e+002°)
7.36412674705508e+003	(4.79530746460661e-003dB,1.75421204464388e+002°)
7.53565929452873e+003	(-1.41952596636187e-003dB,1.75256307473556e+002°)
7.71118734830658e+003	(-8.15603659185095e-003dB,1.75081534187577e+002°)
7.89080397568614e+003	(-1.54743745196793e-002dB,1.74895897097060e+002°)
8.07460441178074e+003	(-2.34440922472778e-002dB,1.74698267296879e+002°)
8.26268611001449e+003	(-3.21460452866568e-002dB,1.74487348151366e+002°)
8.45514879379335e+003	(-4.16747701261836e-002dB,1.74261642854900e+002°)
8.65209450937981e+003	(-5.21414845117537e-002dB,1.74019414173470e+002°)
8.85362767999915e+003	(-6.36779072977543e-002dB,1.73758634080659e+002°)
9.05985516120604e+003	(-7.64411694392427e-002dB,1.73476920205602e+002°)
9.27088629754076e+003	(-9.06201948637574e-002dB,1.73171454889567e+002°)
9.48683298050513e+003	(-1.06444086810030e-001dB,1.72838881047636e+002°)
9.70780970788884e+003	(-1.24193288555775e-001dB,1.72475166714306e+002°)
