Freq.	V(vout)
1.89287203344058e+004	(-1.31652391119598e+001dB,-3.98296637719737e+001°)
1.93696268710396e+004	(-1.00778907469467e+001dB,-5.27213122109085e+001°)
1.98208034402278e+004	(-7.91792043322021e+000dB,-6.33896284010214e+001°)
2.02824892617594e+004	(-6.31132886911161e+000dB,-7.25613755110178e+001°)
2.07549291275680e+004	(-5.07176212250787e+000dB,-8.05907775956746e+001°)
2.12383735315241e+004	(-4.09123816920516e+000dB,-8.76964248299791e+001°)
2.17330788022496e+004	(-3.30106514940866e+000dB,-9.40327076519662e+001°)
2.22393072390275e+004	(-2.65478782635928e+000dB,-9.97174220751480e+001°)
2.27573272508755e+004	(-2.11963503173933e+000dB,-1.04844483649383e+002°)
2.32874134988607e+004	(-1.67176999719274e+000dB,-1.09490703510709e+002°)
2.38298470417284e+004	(-1.29344496615626e+000dB,-1.13719885296237e+002°)
2.43849154849229e+004	(-9.71197253791821e-001dB,-1.17585568681488e+002°)
2.49529131330801e+004	(-6.94655593674183e-001dB,-1.21133009502915e+002°)
2.55341411460712e+004	(-4.55723913331713e-001dB,-1.24400682661325e+002°)
2.61289076986823e+004	(-2.48008563561043e-001dB,-1.27421459956648e+002°)
2.67375281440123e+004	(-6.64078780283476e-002dB,-1.30223551852254e+002°)
2.73603251806772e+004	(9.31871166851471e-002dB,-1.32831270160271e+002°)
2.79976290239096e+004	(2.34114214997557e-001dB,-1.35265651011469e+002°)
2.86497775806430e+004	(3.59106127033864e-001dB,-1.37544966870412e+002°)
2.93171166286742e+004	(4.70416466966850e-001dB,-1.39685149428824e+002°)
2.99999999999999e+004	(5.69916321048141e-001dB,-1.41700140364635e+002°)
3.06987897684225e+004	(6.59168973040580e-001dB,-1.43602183391541e+002°)
3.14138564415269e+004	(7.39488236296013e-001dB,-1.45402068314773e+002°)
3.21455791571281e+004	(8.11984360085617e-001dB,-1.47109335703871e+002°)
3.28943458842954e+004	(8.77600431494414e-001dB,-1.48732449135476e+002°)
3.36605536290588e+004	(9.37141445841053e-001dB,-1.50278940642349e+002°)
3.44446086449064e+004	(9.91297677145484e-001dB,-1.51755533952647e+002°)
3.52469266481858e+004	(1.04066358432753e+000dB,-1.53168249259485e+002°)
3.60679330385222e+004	(1.08575319662597e+000dB,-1.54522492581337e+002°)
3.69080631243713e+004	(1.12701270411430e+000dB,-1.55823132225345e+002°)
3.77677623538249e+004	(1.16483081577318e+000dB,-1.57074564421614e+002°)
3.86474865507939e+004	(1.19954732390268e+000dB,-1.58280769836170e+002°)
3.95477021566921e+004	(1.23146021936651e+000dB,-1.59445362376928e+002°)
4.04688864777495e+004	(1.26083162977660e+000dB,-1.60571631467684e+002°)
4.14115279380864e+004	(1.28789279679513e+000dB,-1.61662578769186e+002°)
4.23761263386825e+004	(1.31284826523818e+000dB,-1.62720950165572e+002°)
4.33631931223777e+004	(1.33587942264980e+000dB,-1.63749263702151e+002°)
4.43732516450461e+004	(1.35714750125641e+000dB,-1.64749834051224e+002°)
4.54068374530861e+004	(1.37679613304857e+000dB,-1.65724793992242e+002°)
4.64644985673743e+004	(1.39495353191515e+000dB,-1.66676113317527e+002°)
4.75467957738332e+004	(1.41173436331392e+000dB,-1.67605615512254e+002°)
4.86543029207677e+004	(1.42724135117508e+000dB,-1.68514992505243e+002°)
4.97876072231266e+004	(1.44156666303461e+000dB,-1.69405817743383e+002°)
5.09473095738521e+004	(1.45479310734876e+000dB,-1.70279557805843e+002°)
5.21340248624810e+004	(1.46699517121222e+000dB,-1.71137582743335e+002°)
5.33483823011675e+004	(1.47823992202148e+000dB,-1.71981175301629e+002°)
5.45910257582993e+004	(1.48858779279167e+000dB,-1.72811539166444e+002°)
5.58626140998858e+004	(1.49809326767633e+000dB,-1.73629806348132e+002°)
5.71638215388972e+004	(1.50680548163545e+000dB,-1.74437043808629e+002°)
5.84953379927411e+004	(1.51476874603543e+000dB,-1.75234259419567e+002°)
5.98578694490661e+004	(1.52202301016874e+000dB,-1.76022407328842e+002°)
6.12521383400856e+004	(1.52860426718409e+000dB,-1.76802392802966e+002°)
6.26788839256209e+004	(1.53454491166127e+000dB,-1.77575076603987e+002°)
6.41388626850667e+004	(1.53987405501574e+000dB,-1.78341278952413e+002°)
6.56328487184863e+004	(1.54461780402829e+000dB,-1.79101783121218e+002°)
6.71616341570499e+004	(1.54879950705065e+000dB,-1.79857338700515e+002°)
6.87260295830329e+004	(1.55243997180097e+000dB,1.79391335432253e+002°)
7.03268644595973e+004	(1.55555765812814e+000dB,1.78643548405925e+002°)
7.19649875705844e+004	(1.55816884866553e+000dB,1.77898634885916e+002°)
7.36412674705506e+004	(1.56028779990284e+000dB,1.77155952817210e+002°)
7.53565929452870e+004	(1.56192687587347e+000dB,1.76414881358848e+002°)
7.71118734830655e+004	(1.56309666636607e+000dB,1.75674818991048e+002°)
7.89080397568611e+004	(1.56380609132433e+000dB,1.74935181778236e+002°)
8.07460441178071e+004	(1.56406249288671e+000dB,1.74195401773104e+002°)
8.26268611001446e+004	(1.56387171633487e+000dB,1.73454925548447e+002°)
8.45514879379332e+004	(1.56323818106165e+000dB,1.72713212844943e+002°)
8.65209450937978e+004	(1.56216494253275e+000dB,1.71969735324346e+002°)
8.85362767999911e+004	(1.56065374609608e+000dB,1.71223975418656e+002°)
9.05985516120600e+004	(1.55870507339117e+000dB,1.70475425266843e+002°)
9.27088629754072e+004	(1.55631818201896e+000dB,1.69723585731592e+002°)
9.48683298050509e+004	(1.55349113905565e+000dB,1.68967965489307e+002°)
9.70780970788880e+004	(1.55022084892363e+000dB,1.68208080187350e+002°)
9.93393364447768e+004	(1.54650307607458e+000dB,1.67443451663084e+002°)
1.00000000000000e+005	(1.54534914328562e+000dB,1.67222388370127e+002°)
