Freq.	V(vo)/V(vi)
2.57039578276885e+001	(-3.82819987048713e+001dB,-1.51028325872492e-001°)
2.63026799189537e+001	(-3.82820717452672e+001dB,-1.54546496815202e-001°)
2.69153480392690e+001	(-3.82821482286166e+001dB,-1.58146635752441e-001°)
2.75422870333815e+001	(-3.82822283172451e+001dB,-1.61830653342560e-001°)
2.81838293126444e+001	(-3.82823121811346e+001dB,-1.65600504847507e-001°)
2.88403150312659e+001	(-3.82823999982850e+001dB,-1.69458191178863e-001°)
2.95120922666637e+001	(-3.82824919550924e+001dB,-1.73405759968662e-001°)
3.01995172040200e+001	(-3.82825882467457e+001dB,-1.77445306665884e-001°)
3.09029543251358e+001	(-3.82826890776416e+001dB,-1.81578975658920e-001°)
3.16227766016837e+001	(-3.82827946618198e+001dB,-1.85808961424764e-001°)
3.23593656929627e+001	(-3.82829052234179e+001dB,-1.90137509705653e-001°)
3.31131121482590e+001	(-3.82830209971487e+001dB,-1.94566918714163e-001°)
3.38844156139201e+001	(-3.82831422287998e+001dB,-1.99099540366618e-001°)
3.46736850452530e+001	(-3.82832691757562e+001dB,-2.03737781546430e-001°)
3.54813389233574e+001	(-3.82834021075492e+001dB,-2.08484105397454e-001°)
3.63078054770100e+001	(-3.82835413064293e+001dB,-2.13341032648867e-001°)
3.71535229097171e+001	(-3.82836870679681e+001dB,-2.18311142971355e-001°)
3.80189396320559e+001	(-3.82838397016874e+001dB,-2.23397076366549e-001°)
3.89045144994279e+001	(-3.82839995317192e+001dB,-2.28601534589252e-001°)
3.98107170553495e+001	(-3.82841668974955e+001dB,-2.33927282605045e-001°)
4.07380277804111e+001	(-3.82843421544729e+001dB,-2.39377150082113e-001°)
4.16869383470333e+001	(-3.82845256748894e+001dB,-2.44954032920188e-001°)
4.26579518801591e+001	(-3.82847178485589e+001dB,-2.50660894815867e-001°)
4.36515832240164e+001	(-3.82849190837022e+001dB,-2.56500768866708e-001°)
4.46683592150961e+001	(-3.82851298078184e+001dB,-2.62476759213851e-001°)
4.57088189614873e+001	(-3.82853504685965e+001dB,-2.68592042725310e-001°)
4.67735141287196e+001	(-3.82855815348719e+001dB,-2.74849870720205e-001°)
4.78630092322636e+001	(-3.82858234976270e+001dB,-2.81253570735418e-001°)
4.89778819368444e+001	(-3.82860768710403e+001dB,-2.87806548335639e-001°)
5.01187233627270e+001	(-3.82863421935846e+001dB,-2.94512288968300e-001°)
5.12861383991362e+001	(-3.82866200291787e+001dB,-3.01374359864243e-001°)
5.24807460249770e+001	(-3.82869109683922e+001dB,-3.08396411985513e-001°)
5.37031796370250e+001	(-3.82872156297097e+001dB,-3.15582182021653e-001°)
5.49540873857622e+001	(-3.82875346608538e+001dB,-3.22935494435895e-001°)
