Time (s),Channel 1 (V),Channel 2 (V)
-0.0011522314453125,0.8504987035729403,-0.5310126335086147
-0.0011516064453125,0.8456627367970965,-0.5050453703173052
-0.0011509814453125,0.8504987035729403,-0.5933340651677577
-0.0011503564453125,0.8553346703487842,-0.5881406125294957
-0.0011497314453125,0.8504987035729403,-0.520625728232091
-0.0011491064453125,0.8601706371246279,-0.5310126335086147
-0.0011484814453125,0.8601706371246279,-0.5621733493381862
-0.0011478564453125,0.8650066039004718,-0.46349774921121
-0.0011472314453125,0.8698425706763155,-0.4271435807433767
-0.0011466064453125,0.8650066039004718,-0.4738846544877339
-0.0011459814453125,0.8795145042280033,-0.3648221490842338
-0.0011453564453125,0.8746785374521594,-0.3700156017224957
-0.0011447314453125,0.8795145042280033,-0.4531108439346863
-0.0011441064453125,0.8891864377796909,-0.4011763175520672
-0.0011434814453125,0.8795145042280033,-0.4375304860199005
-0.0011428564453125,0.8891864377796909,-0.5050453703173052
-0.0011422314453125,0.8891864377796909,-0.4738846544877339
-0.0011416064453125,0.8940224045555347,-0.4946584650407815
-0.0011409814453125,0.9036943381072223,-0.5310126335086147
-0.0011403564453125,0.8988583713313785,-0.5829471598912338
-0.0011397314453125,0.9036943381072223,-0.4842715597642576
-0.0011391064453125,0.9036943381072223,-0.4894650124025195
-0.0011384814453125,0.9085303048830662,-0.5621733493381862
-0.0011378564453125,0.9133662716589099,-0.4375304860199005
-0.0011372314453125,0.9085303048830662,-0.4167566754668529
-0.0011366064453125,0.9230382052105977,-0.4219501281051148
-0.0011359814453125,0.9182022384347538,-0.3959828649138053
-0.0011353564453125,0.9230382052105977,-0.302500717425091
-0.0011347314453125,0.9278741719864414,-0.3128876227016147
-0.0011341064453125,0.9230382052105977,-0.3700156017224957
-0.0011334814453125,0.9278741719864414,-0.2557596436807339
-0.0011328564453125,0.9278741719864414,-0.2090185699363767
-0.0011322314453125,0.9327101387622853,-0.3180810753398767
-0.0011316064453125,0.9327101387622853,-0.2817269068720434
-0.0011309814453125,0.9327101387622853,-0.2297923804894243
-0.0011303564453125,0.9423820723139729,-0.3336614332546625
-0.0011297314453125,0.9375461055381291,-0.3855959596372814
-0.0011291064453125,0.9472180390898167,-0.3388548858929243
-0.0011284814453125,0.9520540058656606,-0.4323370333816386
-0.0011278564453125,0.9423820723139729,-0.4790781071259957
-0.0011272314453125,0.9520540058656606,-0.3752090543607577
-0.0011266064453125,0.9520540058656606,-0.4219501281051148
-0.0011259814453125,0.9520540058656606,-0.4946584650407815
-0.0011253564453125,0.9568899726415043,-0.3544352438077101
-0.0011247314453125,0.9568899726415043,-0.3232745279781386
-0.0011241064453125,0.9617259394173482,-0.3700156017224957
-0.0011234814453125,0.9617259394173482,-0.3128876227016147
-0.0011228564453125,0.966561906193192,-0.2557596436807339
-0.0011222314453125,0.9713978729690358,-0.1986316646598529
-0.0011216064453125,0.9617259394173482,-0.2142120225746386
-0.0011209814453125,0.9762338397448797,-0.2401792857659481
-0.0011203564453125,0.9713978729690358,-0.24537273840421
-0.0011197314453125,0.9713978729690358,-0.2505661910424719
-0.0011191064453125,0.9810698065207235,-0.1778578541068053
-0.0011184814453125,0.9762338397448797,-0.2194054752129005
-0.0011178564453125,0.9810698065207235,-0.2921138121485671
-0.0011172314453125,0.9810698065207235,-0.2765334542337815
-0.0011166064453125,0.9810698065207235,-0.302500717425091
-0.0011159814453125,0.9859057732965673,-0.2713400015955195
-0.0011153564453125,0.9810698065207235,-0.2349858331276862
-0.0011147314453125,0.9907417400724111,-0.2245989278511624
-0.0011141064453125,0.9859057732965673,-0.2557596436807339
-0.0011134814453125,0.9859057732965673,-0.2713400015955195
-0.0011128564453125,0.9907417400724111,-0.1882447593833291
-0.0011122314453125,0.9859057732965673,-0.1570840435537577
-0.0011116064453125,0.9907417400724111,-0.1103429698094005
-0.0011109814453125,0.9859057732965673,-0.0999560645328767
-0.0011103564453125,0.9907417400724111,-0.1311167803624481
-0.0011097314453125,0.9907417400724111,-0.06879534870330528
-0.0011091064453125,0.9907417400724111,-0.02205427495894813
-0.0011084814453125,0.995577706848255,-0.1051495171711386
-0.0011078564453125,0.9859057732965673,-0.1051495171711386
-0.0011072314453125,0.995577706848255,-0.04802153815025766
-0.0011066064453125,1.000413673624099,-0.0999560645328767
-0.0011059814453125,0.9859057732965673,-0.2038251172981148
-0.0011053564453125,0.995577706848255,-0.1726644014685434
-0.0011047314453125,0.995577706848255,-0.0947626118946148
-0.0011041064453125,0.995577706848255,-0.1466971382772339
-0.0011034814453125,1.000413673624099,-0.1570840435537577
-0.0011028564453125,0.995577706848255,-0.1466971382772339
-0.0011022314453125,1.005249640399943,-0.1207298750859243
-0.0011016064453125,0.995577706848255,-0.1415036856389719
-0.0011009814453125,0.995577706848255,-0.1622774961920196
-0.0011003564453125,1.005249640399943,-0.06879534870330528
-0.0010997314453125,0.995577706848255,-0.05321499078851957
-0.0010991064453125,1.005249640399943,-0.06879534870330528
-0.0010984814453125,1.000413673624099,-0.03763463287373385
-0.0010978564453125,0.995577706848255,0.0142998935088852
-0.0010972314453125,1.005249640399943,0.09220168308281376
-0.0010966064453125,0.995577706848255,0.024686798785409
-0.0010959814453125,1.000413673624099,0.003912988232361386
-0.0010953564453125,1.000413673624099,0.09220168308281376
-0.0010947314453125,1.000413673624099,0.08700823044455186
-0.0010941064453125,1.005249640399943,0.009106440870623291
-0.0010934814453125,0.995577706848255,-0.01686082232068623
-0.0010928564453125,1.005249640399943,0.03507370406193282
-0.0010922314453125,1.000413673624099,-0.006473917044162423
-0.0010916064453125,0.995577706848255,-0.0999560645328767
-0.0010909814453125,1.005249640399943,-0.05840844342678147
-0.0010903564453125,0.995577706848255,-0.05840844342678147
-0.0010897314453125,1.000413673624099,-0.1155364224476624
-0.0010891064453125,1.000413673624099,-0.0999560645328767
-0.0010884814453125,1.000413673624099,-0.07398880134156718
-0.0010878564453125,1.000413673624099,-0.02205427495894813
-0.0010872314453125,0.995577706848255,-0.04802153815025766
-0.0010866064453125,1.000413673624099,-0.06360189606504338
-0.0010859814453125,0.995577706848255,0.05584751461498043
-0.0010853564453125,0.995577706848255,0.1181689462741233
-0.0010847314453125,1.000413673624099,0.133749304188909
-0.0010841064453125,0.9907417400724111,0.133749304188909
-0.0010834814453125,0.995577706848255,0.2376183569541471
-0.0010828564453125,0.995577706848255,0.2272314516776233
-0.0010822314453125,0.9907417400724111,0.09739513572107567
-0.0010816064453125,0.9907417400724111,0.1545231147419566
-0.0010809814453125,0.9907417400724111,0.2012641884863137
-0.0010803564453125,0.995577706848255,0.1077820409975995
-0.0010797314453125,0.9859057732965673,0.05065406197671853
-0.0010791064453125,0.9859057732965673,0.05065406197671853
-0.0010784814453125,0.995577706848255,0.1181689462741233
-0.0010778564453125,0.9810698065207235,0.03507370406193282
-0.0010772314453125,0.9907417400724111,-0.006473917044162423
-0.0010766064453125,0.9859057732965673,0.04546060933845662
-0.0010759814453125,0.9810698065207235,0.05584751461498043
-0.0010753564453125,0.9859057732965673,0.08181477780628996
-0.0010747314453125,0.9810698065207235,0.07142787252976615
-0.0010741064453125,0.9859057732965673,0.07142787252976615
-0.0010734814453125,0.9810698065207235,0.1960707358480518
-0.0010728564453125,0.9762338397448797,0.2376183569541471
-0.0010722314453125,0.9859057732965673,0.242811809592409
-0.0010716064453125,0.9713978729690358,0.242811809592409
-0.0010709814453125,0.9762338397448797,0.2480052622306709
-0.0010703564453125,0.9762338397448797,0.2531987148689328
-0.0010697314453125,0.966561906193192,0.2376183569541471
-0.0010691064453125,0.9762338397448797,0.3051332412515518
-0.0010684814453125,0.966561906193192,0.2583921675071947
-0.0010678564453125,0.966561906193192,0.2272314516776233
-0.0010672314453125,0.966561906193192,0.2376183569541471
-0.0010666064453125,0.9617259394173482,0.1752969252950042
-0.0010659814453125,0.9617259394173482,0.1701034726567423
-0.0010653564453125,0.9520540058656606,0.2116510937628376
-0.0010647314453125,0.9617259394173482,0.2272314516776233
-0.0010641064453125,0.9520540058656606,0.2220379990393614
-0.0010634814453125,0.9520540058656606,0.2064576411245757
-0.0010628564453125,0.9568899726415043,0.242811809592409
-0.0010622314453125,0.9472180390898167,0.2168445464010995
-0.0010616064453125,0.9472180390898167,0.2895528833367661
-0.0010609814453125,0.9472180390898167,0.3622612202724328
-0.0010603564453125,0.9423820723139729,0.3051332412515518
-0.0010597314453125,0.9423820723139729,0.3155201465280757
-0.0010591064453125,0.9327101387622853,0.3311005044428613
-0.0010584814453125,0.9375461055381291,0.3103266938898137
-0.0010578564453125,0.9327101387622853,0.3830350308254804
-0.0010572314453125,0.9278741719864414,0.3934219361020043
-0.0010566064453125,0.9327101387622853,0.3466808623576471
-0.0010559814453125,0.9182022384347538,0.29993978861329
-0.0010553564453125,0.9230382052105977,0.3414874097193852
-0.0010547314453125,0.9230382052105977,0.3986153887402661
-0.0010541064453125,0.9133662716589099,0.2687790727837185
-0.0010534814453125,0.9182022384347538,0.2843594306985042
-0.0010528564453125,0.9085303048830662,0.2895528833367661
-0.0010522314453125,0.9133662716589099,0.3259070518045994
-0.0010516064453125,0.9085303048830662,0.351874314995909
-0.0010509814453125,0.9036943381072223,0.29993978861329
-0.0010503564453125,0.9036943381072223,0.3311005044428613
-0.0010497314453125,0.8891864377796909,0.4297761045698376
-0.0010491064453125,0.8988583713313785,0.4713237256759328
-0.0010484814453125,0.8940224045555347,0.4349695572080995
-0.0010478564453125,0.884350471003847,0.3882284834637423
-0.0010472314453125,0.8891864377796909,0.4661302730376709
-0.0010466064453125,0.8795145042280033,0.4972909888672423
-0.0010459814453125,0.884350471003847,0.4453564624846232
-0.0010453564453125,0.8795145042280033,0.4349695572080995
-0.0010447314453125,0.8746785374521594,0.3622612202724328
-0.0010441064453125,0.8746785374521594,0.403808841378528
-0.0010434814453125,0.8698425706763155,0.4401630098463614
-0.0010428564453125,0.8698425706763155,0.403808841378528
-0.0010422314453125,0.8650066039004718,0.3882284834637423
-0.0010416064453125,0.8601706371246279,0.3778415781872185
-0.0010409814453125,0.8650066039004718,0.3986153887402661
-0.0010403564453125,0.8504987035729403,0.3986153887402661
-0.0010397314453125,0.8553346703487842,0.4453564624846232
-0.0010391064453125,0.8504987035729403,0.5024844415055042
-0.0010384814453125,0.8456627367970965,0.4505499151228852
-0.0010378564453125,0.8456627367970965,0.460936820399409
-0.0010372314453125,0.8359908032454089,0.4661302730376709
-0.0010366064453125,0.8359908032454089,0.4505499151228852
-0.0010359814453125,0.831154836469565,0.4920975362289804
-0.0010353564453125,0.8263188696937213,0.5440320626115995
-0.0010347314453125,0.831154836469565,0.6011600416324805
-0.0010341064453125,0.8166469361420335,0.5596124205263852
-0.0010334814453125,0.8166469361420335,0.5544189678881233
-0.0010328564453125,0.8118109693661898,0.569999325802909
-0.0010322314453125,0.8069750025903459,0.4817106309524566
-0.0010316064453125,0.8069750025903459,0.569999325802909
-0.0010309814453125,0.7973030690386583,0.5907731363559566
-0.0010303564453125,0.7973030690386583,0.5128713467820281
-0.0010297314453125,0.7924671022628145,0.5180647994202899
-0.0010291064453125,0.7876311354869706,0.4765171783141947
-0.0010284814453125,0.7876311354869706,0.5024844415055042
-0.0010278564453125,0.777959201935283,0.5388386099733375
-0.0010272314453125,0.777959201935283,0.5180647994202899
-0.0010266064453125,0.7731232351594391,0.4972909888672423
-0.0010259814453125,0.7634513016077515,0.4713237256759328
-0.0010253564453125,0.7682872683835954,0.5855796837176948
-0.0010247314453125,0.7586153348319077,0.6063534942707424
-0.0010241064453125,0.7586153348319077,0.5544189678881233
-0.0010234814453125,0.7537793680560639,0.5855796837176948
-0.0010228564453125,0.7489434012802201,0.5492255152498614
-0.0010222314453125,0.7489434012802201,0.6011600416324805
-0.0010216064453125,0.7344355009526886,0.6738683785681471
-0.0010209814453125,0.7392714677285325,0.6686749259298852
-0.0010203564453125,0.7344355009526886,0.6427076627385757
-0.0010197314453125,0.724763567401001,0.5959665889942185
-0.0010191064453125,0.724763567401001,0.6063534942707424
-0.0010184814453125,0.7150916338493133,0.6167403995472661
-0.0010178564453125,0.7150916338493133,0.6427076627385757
-0.0010172314453125,0.7102556670734695,0.6686749259298852
-0.0010166064453125,0.7005837335217818,0.5803862310794328
-0.0010159814453125,0.7005837335217818,0.6011600416324805
-0.0010153564453125,0.6909117999700942,0.6738683785681471
-0.0010147314453125,0.6957477667459381,0.6894487364829328
-0.0010141064453125,0.6860758331942505,0.6894487364829328
-0.0010134814453125,0.6764038996425628,0.6530945680150995
-0.0010128564453125,0.6812398664184066,0.6842552838446709
-0.0010122314453125,0.6667319660908751,0.6998356417594567
-0.0010116064453125,0.671567932866719,0.730996357589028
-0.0010109814453125,0.6667319660908751,0.7413832628655519
-0.0010103564453125,0.6570600325391875,0.6427076627385757
-0.0010097314453125,0.6570600325391875,0.6375142101003137
-0.0010091064453125,0.6473880989874998,0.6167403995472661
-0.0010084814453125,0.6473880989874998,0.5492255152498614
-0.0010078564453125,0.6377161654358122,0.6427076627385757
-0.0010072314453125,0.6328801986599684,0.6530945680150995
-0.0010066064453125,0.6328801986599684,0.6946421891211947
-0.0010059814453125,0.6183722983324369,0.7206094523125043
-0.0010053564453125,0.6232082651082808,0.730996357589028
-0.0010047314453125,0.6183722983324369,0.7621570734185995
-0.0010041064453125,0.6038643980049054,0.7361898102272899
-0.0010034814453125,0.6087003647807493,0.788124336609909
-0.0010028564453125,0.5990284312290617,0.7725439786951233
-0.0010022314453125,0.5941924644532178,0.7258029049507662
-0.0010016064453125,0.589356497677374,0.7933177892481709
-0.0010009814453125,0.5796845641256864,0.7465767155038138
-0.0010003564453125,0.5845205309015302,0.7154159996742423
-0.0009997314453125,0.5700126305739988,0.6998356417594567
-0.0009991064453125,0.5700126305739988,0.6634814732916233
-0.0009984814453125,0.5651766637981549,0.6738683785681471
-0.0009978564453125001,0.5506687634706234,0.6790618312064091
-0.0009972314453124999,0.5555047302464673,0.7777374313333852
-0.0009966064453124999,0.5458327966947797,0.7985112418864329
-0.0009959814453124999,0.5409968299189358,0.7985112418864329
-0.0009953564453125,0.5409968299189358,0.8608326735455757
-0.0009947314453125,0.5313248963672482,0.7985112418864329
-0.0009941064453125,0.5264889295914044,0.8037046945246947
-0.0009934814453125,0.5168169960397168,0.8192850524394805
-0.0009928564453125001,0.5168169960397168,0.7777374313333852
-0.0009922314453124999,0.5119810292638729,0.7985112418864329
-0.0009916064453124999,0.5023090957121853,0.8088981471629566
-0.0009909814453124999,0.507145062488029,0.8296719577160042
-0.0009903564453124999,0.4926371621604977,0.7829308839716471
-0.0009897314453125,0.4878011953846538,0.7829308839716471
-0.0009891064453125,0.4878011953846538,0.8037046945246947
-0.0009884814453125,0.4781292618329662,0.7361898102272899
-0.0009878564453125,0.4732932950571224,0.7621570734185995
-0.0009872314453125001,0.4636213615054348,0.7829308839716471
-0.0009866064453124999,0.4636213615054348,0.788124336609909
-0.0009859814453124999,0.453949427953747,0.8608326735455757
-0.0009853564453124999,0.4491134611779033,0.8712195788220994
-0.0009847314453125,0.4491134611779033,0.8764130314603614
-0.0009841064453125,0.4346055608503718,0.8608326735455757
-0.0009834814453125,0.429769594074528,0.8816064840986233
-0.0009828564453125,0.429769594074528,0.9023802946516709
-0.0009822314453125001,0.4152616937469965,0.8296719577160042
-0.0009816064453124999,0.4152616937469965,0.8660261261838376
-0.0009809814453124999,0.4055897601953089,0.8400588629925281
-0.0009803564453124999,0.4055897601953089,0.7777374313333852
-0.0009797314453124999,0.3959178266436212,0.8296719577160042
-0.0009791064453125,0.3862458930919336,0.7777374313333852
-0.0009784814453125,0.3862458930919336,0.7361898102272899
-0.0009778564453125,0.3717379927644021,0.7777374313333852
-0.0009772314453125,0.3717379927644021,0.7829308839716471
-0.0009766064453125001,0.3717379927644021,0.8608326735455757
-0.0009759814453125,0.3572300924368706,0.8712195788220994
-0.0009753564453125,0.3572300924368706,0.9283475578429804
-0.0009747314453124999,0.3523941256610268,0.9283475578429804
-0.0009741064453125,0.3427221921093392,0.8712195788220994
-0.0009734814453125,0.3378862253334954,0.9075737472899328
-0.0009728564453125,0.3330502585576516,0.8504457682690518
-0.0009722314453124999,0.3282142917818077,0.8348654103542661
-0.0009716064453124999,0.3185423582301201,0.8764130314603614
-0.0009709814453125,0.3185423582301201,0.84525231563079
-0.0009703564453125,0.3088704246784325,0.8712195788220994
-0.0009697314453125,0.2991984911267448,0.8867999367368852
-0.0009691064453124999,0.2991984911267448,0.9127671999281947
-0.0009684814453125,0.2895265575750572,0.897186842013409
-0.0009678564453125,0.2846905907992133,0.891993389375147
-0.0009672314453125,0.2798546240233696,0.9075737472899328
-0.0009666064453124999,0.2701826904716819,0.8400588629925281
-0.0009659814453125,0.2653467236958381,0.8660261261838376
-0.0009653564453125,0.2556747901441504,0.9023802946516709
-0.0009647314453125,0.2556747901441504,0.8608326735455757
-0.0009641064453124999,0.2508388233683067,0.9023802946516709
-0.0009634814453125,0.2363309230407752,0.9387344631195043
-0.0009628564453125,0.241166889816619,0.949121368396028
-0.0009622314453125,0.2266589894890875,0.95431482103429
-0.0009616064453124999,0.2218230227132437,0.95431482103429
-0.0009609814453124999,0.2218230227132437,0.9595082736725519
-0.0009603564453125,0.2073151223857122,0.8764130314603614
-0.0009597314453125,0.2073151223857122,0.891993389375147
-0.0009591064453125,0.1976431888340246,0.8764130314603614
-0.0009584814453124999,0.1928072220581808,0.8088981471629566
-0.0009578564453125,0.187971255282337,0.897186842013409
-0.0009572314453125,0.1782993217306493,0.891993389375147
-0.0009566064453125,0.1782993217306493,0.9023802946516709
-0.0009559814453124999,0.1637914214031179,0.9231541052047185
-0.0009553564453125,0.158955454627274,0.9335410104812424
-0.0009547314453125,0.158955454627274,0.9698951789490756
-0.0009541064453125,0.1444475542997426,0.9179606525664566
-0.0009534814453124999,0.1444475542997426,0.949121368396028
-0.0009528564453125,0.1347756207480549,0.9335410104812424
-0.0009522314453125,0.1251036871963673,0.8660261261838376
-0.0009516064453125,0.1251036871963673,0.9595082736725519
-0.0009509814453124999,0.1154317536446797,0.9335410104812424
-0.0009503564453124999,0.1105957868688358,0.9335410104812424
-0.0009497314453125,0.1009238533171482,0.9750886315873376
-0.0009491064453125,0.09608788654130437,0.9283475578429804
-0.0009484814453125,0.09608788654130437,0.9283475578429804
-0.0009478564453124999,0.08157998621377291,0.9075737472899328
-0.0009472314453125,0.08641595298961673,0.891993389375147
-0.0009466064453125,0.07674401943792909,0.8348654103542661
-0.0009459814453125,0.06707208588624144,0.7985112418864329
-0.0009453564453124999,0.06707208588624144,0.8660261261838376
-0.0009447314453125,0.05256418555870999,0.8244785050777423
-0.0009441064453125,0.05256418555870999,0.8608326735455757
-0.0009434814453125,0.03805628523117853,0.9179606525664566
-0.0009428564453124999,0.03805628523117853,0.9127671999281947
-0.0009422314453125,0.03322031845533471,0.9698951789490756
-0.0009416064453125,0.01871241812780325,0.9802820842255995
-0.0009409814453125,0.01871241812780325,0.9854755368638614
-0.0009403564453124999,0.009040484576115605,0.9854755368638614
-0.0009397314453124999,0.004204517800271784,1.006249347416909
-0.0009391064453125,0.004204517800271784,1.027023157969957
-0.0009384814453125,-0.01030338252725968,0.9595082736725519
-0.0009378564453125,-0.0151393493031035,0.9439279157577661
-0.0009372314453124999,-0.02481128285479114,0.9647017263108137
-0.0009366064453125,-0.02481128285479114,0.8816064840986233
-0.0009359814453125,-0.03448321640647878,0.9335410104812424
-0.0009353564453125,-0.04415514995816642,0.9231541052047185
-0.0009347314453124999,-0.0393191831823226,0.9127671999281947
-0.0009341064453125,-0.05382708350985406,0.9231541052047185
-0.0009334814453125,-0.05866305028569788,0.9023802946516709
-0.0009328564453125,-0.05866305028569788,0.9075737472899328
-0.0009322314453124999,-0.07800691738907316,0.8556392209073138
-0.0009316064453125,-0.07800691738907316,0.9075737472899328
-0.0009309814453125,-0.08284288416491697,0.9387344631195043
-0.0009303564453125,-0.09251481771660462,0.891993389375147
-0.0009297314453125,-0.09251481771660462,1.016636252693433
-0.0009291064453124999,-0.1070227180441361,1.001055894778647
-0.0009284814453125,-0.1070227180441361,0.9906689895021232
-0.0009278564453125,-0.1166946515958237,1.027023157969957
-0.0009272314453125,-0.1215306183716675,0.9595082736725519
-0.0009266064453124999,-0.1215306183716675,0.9075737472899328
-0.0009259814453125,-0.1408744854750428,0.8867999367368852
-0.0009253564453125,-0.1408744854750428,0.891993389375147
-0.0009247314453125,-0.1457104522508866,0.9179606525664566
-0.0009241064453124999,-0.1553823858025743,0.9231541052047185
-0.0009234814453125,-0.1553823858025743,0.9802820842255995
-0.0009228564453125,-0.1650543193542619,0.9231541052047185
-0.0009222314453125,-0.1698902861301057,0.8816064840986233
-0.0009216064453124999,-0.1795622196817934,0.9127671999281947
-0.0009209814453125,-0.1843981864576372,0.8608326735455757
-0.0009203564453125,-0.189234153233481,0.8764130314603614
-0.0009197314453125,-0.2037420535610125,0.95431482103429
-0.0009191064453125,-0.1989060867851687,0.9750886315873376
-0.0009184814453124999,-0.2134139871127001,0.9854755368638614
-0.0009178564453125,-0.218249953888544,0.9802820842255995
-0.0009172314453125,-0.218249953888544,1.001055894778647
-0.0009166064453125,-0.2327578542160754,0.9387344631195043
-0.0009159814453124999,-0.2327578542160754,0.9283475578429804
-0.0009153564453125,-0.2424297877677631,0.9698951789490756
-0.0009147314453125,-0.2472657545436069,0.9179606525664566
-0.0009141064453125,-0.2521017213194507,0.9283475578429804
-0.0009134814453124999,-0.2617736548711384,0.9023802946516709
-0.0009128564453125,-0.2617736548711384,0.8556392209073138
-0.0009122314453125,-0.2762815551986698,0.8608326735455757
-0.0009116064453125,-0.2811175219745136,0.8712195788220994
-0.0009109814453124999,-0.2811175219745136,0.9335410104812424
-0.0009103564453125,-0.295625422302045,0.9023802946516709
-0.0009097314453125,-0.2907894555262013,0.949121368396028
-0.0009091064453125,-0.3004613890778889,0.9335410104812424
-0.0009084814453125,-0.3101333226295765,0.8556392209073138
-0.0009078564453124999,-0.3101333226295765,0.9179606525664566
-0.0009072314453125,-0.324641222957108,0.891993389375147
-0.0009066064453125,-0.3198052561812642,0.9023802946516709
-0.0009059814453125,-0.3343131565087957,0.95431482103429
-0.0009053564453124999,-0.3391491232846394,0.9075737472899328
-0.0009047314453125,-0.3391491232846394,0.9023802946516709
-0.0009041064453125,-0.3584929903880147,0.8608326735455757
-0.0009034814453125,-0.3536570236121709,0.8867999367368852
-0.0009028564453124999,-0.3584929903880147,0.8712195788220994
-0.0009022314453125,-0.3681649239397023,0.8400588629925281
-0.0009016064453125,-0.3681649239397023,0.9023802946516709
-0.0009009814453125,-0.3778368574913901,0.8712195788220994
-0.0009003564453124999,-0.3826728242672338,0.8400588629925281
-0.0008997314453125,-0.3875087910430777,0.8764130314603614
-0.0008991064453125,-0.3971807245947653,0.8296719577160042
-0.0008984814453125,-0.3971807245947653,0.84525231563079
-0.0008978564453125,-0.4116886249222967,0.8764130314603614
-0.0008972314453124999,-0.406852658146453,0.8816064840986233
-0.0008966064453125,-0.4165245916981406,0.8867999367368852
-0.0008959814453125,-0.4213605584739845,0.8764130314603614
-0.0008953564453125,-0.4213605584739845,0.9023802946516709
-0.0008947314453124999,-0.4358684588015158,0.8712195788220994
-0.0008941064453125,-0.4358684588015158,0.8660261261838376
-0.0008934814453125,-0.4407044255773597,0.8764130314603614
-0.0008928564453125,-0.4503763591290473,0.8088981471629566
-0.0008922314453124999,-0.4552123259048911,0.8400588629925281
-0.0008916064453125,-0.4648842594565787,0.8712195788220994
-0.0008909814453125,-0.4648842594565787,0.84525231563079
-0.0008903564453125,-0.4745561930082665,0.8504457682690518
-0.0008897314453124999,-0.4793921597841102,0.8608326735455757
-0.0008891064453124999,-0.4793921597841102,0.8816064840986233
-0.0008884814453125,-0.4939000601116417,0.8296719577160042
-0.0008878564453125,-0.4939000601116417,0.84525231563079
-0.0008872314453125,-0.5035719936633294,0.8400588629925281
-0.0008866064453124999,-0.5084079604391732,0.730996357589028
-0.0008859814453125,-0.5084079604391732,0.7985112418864329
-0.0008853564453125,-0.5229158607667047,0.788124336609909
-0.0008847314453125,-0.5229158607667047,0.7361898102272899
-0.0008841064453124999,-0.5325877943183923,0.8088981471629566
-0.0008834814453125,-0.5374237610942362,0.8296719577160042
-0.0008828564453125,-0.5374237610942362,0.8296719577160042
-0.0008822314453125,-0.5519316614217675,0.7985112418864329
-0.0008816064453124999,-0.5470956946459238,0.8037046945246947
-0.0008809814453125,-0.5567676281976114,0.7933177892481709
-0.0008803564453125,-0.566439561749299,0.7621570734185995
-0.0008797314453125,-0.566439561749299,0.8764130314603614
-0.0008791064453124999,-0.5761114953009867,0.8556392209073138
-0.0008784814453124999,-0.5809474620768305,0.8140915998012185
-0.0008778564453125,-0.5857834288526743,0.8556392209073138
-0.0008772314453125,-0.5906193956285182,0.7933177892481709
-0.0008766064453125,-0.5954553624043619,0.7569636207803376
-0.0008759814453124999,-0.6051272959560496,0.8037046945246947
-0.0008753564453125,-0.6002913291802058,0.7985112418864329
-0.0008747314453125,-0.6051272959560496,0.7517701681420756
-0.0008741064453125,-0.6147992295077372,0.6323207574620519
-0.0008734814453124999,-0.6147992295077372,0.5855796837176948
-0.0008728564453125,-0.6244711630594248,0.5076778941437662
-0.0008722314453125,-0.6293071298352687,0.5596124205263852
-0.0008716064453125,-0.6293071298352687,0.6738683785681471
-0.0008709814453124999,-0.6389790633869563,0.6479011153768376
-0.0008703564453125,-0.6389790633869563,0.6686749259298852
-0.0008697314453125,-0.6534869637144878,0.7361898102272899
-0.0008691064453125,-0.648650996938644,0.7569636207803376
-0.0008684814453124999,-0.6583229304903316,0.8244785050777423
-0.0008678564453124999,-0.6679948640420192,0.891993389375147
-0.0008672314453125,-0.6631588972661755,0.9335410104812424
-0.0008666064453125,-0.677666797593707,0.8608326735455757
-0.0008659814453125,-0.677666797593707,0.8192850524394805
-0.0008653564453124999,-0.677666797593707,0.7673505260568614
-0.0008647314453125,-0.6873387311453946,0.6115469469090042
-0.0008641064453125,-0.6921746979212383,0.6011600416324805
-0.0008634814453125,-0.6970106646970822,0.62712730482379
-0.0008628564453124999,-0.6921746979212383,0.5907731363559566
-0.0008622314453125,-0.7066825982487698,0.5959665889942185
-0.0008616064453125,-0.7115185650246136,0.5648058731646471
-0.0008609814453125,-0.7066825982487698,0.5959665889942185
-0.0008603564453124999,-0.7260264653521451,0.6167403995472661
-0.0008597314453125,-0.7163545318004575,0.7206094523125043
-0.0008591064453125,-0.7260264653521451,0.7673505260568614
-0.0008584814453125,-0.7356983989038327,0.730996357589028
-0.0008578564453124999,-0.730862432127989,0.7777374313333852
-0.0008572314453124999,-0.7405343656796766,0.7102225470359804
-0.0008566064453125,-0.7405343656796766,0.6323207574620519
-0.0008559814453125,-0.7502062992313642,0.6582880206533613
-0.0008553564453125,-0.755042266007208,0.62712730482379
-0.0008547314453124999,-0.7502062992313642,0.6011600416324805
-0.0008541064453125,-0.7695501663347395,0.569999325802909
-0.0008534814453125,-0.7647141995588956,0.5440320626115995
-0.0008528564453125,-0.7695501663347395,0.5596124205263852
-0.0008522314453124999,-0.7792220998864271,0.5596124205263852
-0.0008516064453125,-0.7743861331105834,0.6738683785681471
-0.0008509814453125,-0.784058066662271,0.6686749259298852
-0.0008503564453125,-0.7888940334381148,0.6219338521855281
-0.0008497314453124999,-0.7888940334381148,0.6790618312064091
-0.0008491064453125,-0.7937300002139586,0.6167403995472661
-0.0008484814453125,-0.7985659669898024,0.6219338521855281
-0.0008478564453125,-0.80823790054149,0.6790618312064091
-0.0008472314453124999,-0.7985659669898024,0.6323207574620519
-0.0008466064453124999,-0.80823790054149,0.5492255152498614
-0.0008459814453125,-0.8179098340931777,0.4817106309524566
-0.0008453564453125,-0.8130738673173339,0.4869040835907185
