Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
10.00000000000002	-30.33154375568043	163.0850719101697
11.74268583450931	-63.31720028335095	-124.3932149451973
13.78906706079853	-51.54044532940841	-12.09972954027882
16.19206824459372	-71.09474944272462	-81.04700345517787
19.01383704071983	-54.51977656670729	-89.26851398340909
22.32735148777288	-59.86986184087958	-176.0440014344942
26.21830740375804	-54.73857446039835	-62.88388218345196
30.78733469549195	-54.23176580737952	-85.03122141902931
36.15259990110488	-53.02337916611797	-78.52771044943024
42.45286227393861	-55.9055967601588	-103.1240038034948
49.85106244585526	-47.46357469298033	-83.76086804679002
58.53853648181825	-51.56740095151839	-103.3208642497941
68.73996431179522	-48.9547140621187	-71.86089343106853
80.71918051887916	-47.90237997642274	-99.97017117229836
94.78599776522402	-45.59291504903999	-96.84318704881619
111.3042193267525	-46.56360226199119	-84.96681138762055
130.7010479609371	-40.10243176866206	-76.91300815459547
153.4781344446415	-40.69214980296633	-91.9805558993508
180.2245515250004	-39.89067938427067	-91.34830865862338
211.6320288223407	-39.99832613868079	-94.36291160963439
248.5128426980561	-37.83126195234579	-91.21832159892098
291.8208237644098	-33.95861532916672	-90.9684629181022
342.6760253433166	-34.92349962237223	-83.40661002077728
402.3936908624909	-33.39261624127775	-108.2785583018538
472.518269358688	-33.2275383314803	-87.55594927559486
554.8633588145109	-31.87495134131337	-89.07800361548286
651.5586103639387	-31.13276385288462	-96.34869489796563
765.1048064273178	-28.36620277471691	-92.91050181383507
898.4385372349037	-27.11392414229029	-90.22836194379539
1055.008148436553	-25.32376572415594	-91.67168206136967
1238.862923993778	-24.62114462648918	-90.35499076901237
1454.757810848049	-20.72435122930282	-90.06528669525748
1708.276393808712	-16.10238484834069	-89.56173573868878
2005.975301100417	-12.84876649416761	-94.55029856447115
2355.553775260737	-9.162143840503846	-92.04060350688403
2766.052794917912	-5.513440441713817	-90.53619045976235
3248.088897238739	-1.612236886722465	-90.00857894309479
3814.128748283219	2.347841146931954	-90.57759434259242
4478.811562345999	6.431160730205744	-90.3004069896178
5259.327708859666	10.13299345015655	-91.5604382685181
6175.863298586859	11.04700888498876	-90.57597848301862
7252.122247218171	12.5846006123551	-91.40193055127111
8515.939318253846	14.18224046000311	-88.54777841721483
10000.00000000001	15.33878616072793	-93.01666565967658
11742.6858345093	16.64499447949122	-92.65147417447957
13789.06706079852	18.15116679423042	-88.99023308068965
16192.06824459371	19.46313716356679	-92.25124548553954
19013.83704071982	21.025053629795	-90.76742099117806
22327.35148777285	22.63706889816066	-90.16816104464519
26218.30740375802	24.13244315940304	-91.02280400872813
30787.33469549191	25.48285400984386	-93.13308850354302
36152.59990110492	26.94341979853558	-93.76687722200708
42452.86227393862	28.96036810171076	-99.31384122740468
49851.06244585527	30.52236258232939	-98.99432031251712
58538.53648181825	32.71091951099817	-99.22888155826979
68739.96431179522	34.00359783924365	-102.5374358704481
80719.18051887916	36.60577773687156	-98.21119327441733
94785.99776522383	38.88053011166265	-102.1699278646044
111304.2193267523	42.09309992411669	-99.12451304193807
130701.0479609369	46.70123629369728	-101.8922574095704
153478.1344446412	57.77912486635636	177.2880562718385
180224.551525	53.19257862799738	68.89404960757363
211632.0288223404	44.80754769182848	75.14325477277035
248512.8426980557	35.7895362074199	83.63830416517942
291820.8237644093	33.92360008835124	84.44937215730209
342676.0253433161	34.38103744564419	89.62238534428511
402393.6908624903	29.75180148009184	96.66054617758562
472518.2693586873	31.03098735460416	85.87109075837606
554863.3588145092	25.51884451412741	68.07652716290602
651558.6103639381	14.99530294137465	47.16647497301811
765104.8064273172	21.29273423515752	80.95629009226585
898438.5372349027	19.76398459455059	70.64752333306789
1055008.148436553	18.39894003264689	63.66022058965714
1238862.923993777	16.03534972153674	63.32111128931494
1454757.810848047	13.8066182926168	60.36908442985239
1708276.393808711	12.24549275960961	60.81474805705185
2005975.301100416	10.10756380676331	58.74119136813971
2355553.775260735	8.632715754673365	57.78724223777823
2766052.794917906	6.719364877284618	55.36410700526915
3248088.897238731	4.678368526974082	53.02759852746752
3814128.748283213	3.21977596217805	50.90769506133886
4478811.562345993	1.615856392317543	52.51741346602365
5259327.70885967	-0.3616418734967242	47.70291167403351
6175863.298586862	-1.737525166873796	48.71581456881842
7252122.247218163	-3.236500489569472	45.97456103597803
8515939.318253838	-7.366655256374775	41.2449379089004
10000000	-9.486946043485467	35.82393133196786
