Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
6025595.861	-1.558820042	47.96287017
6165950.019	-1.545089318	48.07327264
6309573.445	-1.965947212	46.60462599
6456542.29	-2.277425844	47.11450105
6606934.48	-2.317793575	46.2491587
6760829.754	-2.480482829	46.11986653
6918309.709	-2.956367126	45.92676646
7079457.844	-3.102774769	45.0865564
7244359.601	-4.202481403	39.86371915
7413102.413	-3.343322957	39.31629606
7585775.75	-4.324713014	36.03245054
7762471.166	-4.241862354	34.27694636
7943282.347	-5.445921444	39.19346538
8128305.162	-6.133147598	38.27630363
8317637.711	-6.044102444	37.79320475
8511380.382	-6.579775557	37.83536341
8709635.9	-6.96130903	43.7083083
8912509.381	-7.086383419	28.38396023
9120108.394	-7.000831618	26.8992308
9332543.008	-6.305914678	39.02640952
9549925.86	-8.430529503	42.74669518
9772372.21	-8.182181613	37.13049533
10000000	-9.157208117	34.19111209
