Time (s)	Channel 2 (V)
0.0004753190104166667	-0.01967623742892605
0.0004755690104166668	-0.07733878904539812
0.0004758190104166666	-0.05899161353108012
0.0004760690104166666	-0.01181316220851836
0.0004763190104166667	-0.0275393126493552
0.0004765690104166667	-0.0694757138249773
0.0004768190104166667	-0.1323803155884105
0.0004770690104166668	-0.18742184213143
0.0004773190104166668	-0.2214951680865956
0.0004775690104166666	-0.1952849173518555
0.0004778190104166666	-0.1612115913966507
0.0004780690104166667	-0.1323803155884105
0.0004783190104166667	-0.1376223657353632
0.0004785690104166667	-0.1559695412496979
0.0004788190104166668	-0.1952849173518687
0.0004790690104166666	-0.2503264438948227
0.0004793190104166666	-0.2372213185274717
0.0004795690104166667	-0.2031479925722728
0.0004798190104166667	-0.1245172403679813
0.0004800690104166667	-0.1166541651475522
0.0004803190104166668	-0.1323803155884248
0.0004805690104166668	-0.1638326164701616
0.0004808190104166666	-0.2398423436009076
0.0004810690104166666	-0.2267372182335602
0.0004813190104166667	-0.2057690176457492
0.0004815690104166667	-0.1297592905149341
0.0004818190104166667	-0.1166541651475522
0.0004820690104166668	-0.1271382654414732
0.0004823190104166666	-0.1612115913966352
0.0004825690104166666	-0.2241161931600553
0.0004828190104166667	-0.2581895191152768
0.0004830690104166667	-0.2660525943357059
0.0004833190104166667	-0.19790594242532
0.0004835690104166667	-0.1585905663231743
0.0004838190104166667	-0.1716956916905562
0.0004840690104166667	-0.2031479925722728
0.0004843190104166668	-0.2739156695561351
0.0004845690104166667	-0.3237151459521863
0.0004848190104166667	-0.3682725722012848
0.0004850690104166667	-0.3237151459521863
0.0004853190104166667	-0.2817787447765643
0.0004855690104166667	-0.2843997698500407
0.0004858190104166667	-0.3289571960991391
0.0004860690104166667	-0.3866197477156196
0.0004863190104166667	-0.4731135751403401
0.0004865690104166667	-0.4835976754342457
0.0004868190104166666	-0.4469033244055763
0.0004870690104166667	-0.3997248730830014
0.0004873190104166667	-0.3944828229360486
0.0004875690104166667	-0.4154510235238598
0.0004878190104166667	-0.4573874246994818
0.0004880690104166667	-0.5229130515363913
0.0004883190104166667	-0.5569863774915843
0.0004885690104166667	-0.5124289512424859
0.0004888190104166667	-0.4573874246994818
0.0004890690104166667	-0.431177173964718
0.0004893190104166667	-0.431177173964718
0.0004895690104166667	-0.4573874246994818
0.0004898190104166667	-0.4940817757281512
0.0004900690104166666	-0.5360181769037733
0.0004903190104166667	-0.5255340766098677
0.0004905690104166667	-0.4678715249933874
0.0004908190104166667	-0.4023458981564778
0.0004910690104166667	-0.3944828229360486
0.0004913190104166667	-0.3997248730830014
0.0004915690104166667	-0.4416612742586236
0.0004918190104166667	-0.4809766503607693
0.0004920690104166667	-0.4809766503607693
0.0004923190104166667	-0.4469033244055763
0.0004925690104166667	-0.3866197477156196
0.0004928190104166667	-0.3525464217604266
0.0004930690104166667	-0.3656515471278085
0.0004933190104166666	-0.3839987226421432
0.0004935690104166667	-0.4364192241116708
0.0004938190104166667	-0.4888397255811985
0.0004940690104166667	-0.4573874246994818
0.0004943190104166667	-0.3997248730830014
0.0004945690104166667	-0.3604094969808557
0.0004948190104166667	-0.3813776975686668
0.0004950690104166667	-0.4128299984503834
0.0004953190104166667	-0.465250499919911
0.0004955690104166667	-0.5281551016833441
0.0004958190104166667	-0.5202920264629149
0.0004960690104166667	-0.4704925500668637
0.0004963190104166667	-0.4285561488912416
0.0004965690104166668	-0.4416612742586236
0.0004968190104166667	-0.4731135751403401
0.0004970690104166667	-0.5307761267568205
0.0004973190104166667	-0.5884386783733009
0.0004975690104166667	-0.6067858538876356
0.0004978190104166667	-0.575333553005919
0.0004980690104166667	-0.5176710013894386
0.0004983190104166667	-0.5045658760220567
0.0004985690104166667	-0.5255340766098677
0.0004988190104166667	-0.5596074025650607
0.0004990690104166666	-0.6120279040345884
0.0004993190104166667	-0.6487222550632578
0.0004995690104166667	-0.630375079548923
0.0004998190104166667	-0.5674704777854899
0.0005000690104166667	-0.5202920264629149
0.0005003190104166667	-0.5255340766098677
0.0005005690104166667	-0.5438812521242025
0.0005008190104166667	-0.5779545780793954
0.0005010690104166667	-0.6251330294019702
0.0005013190104166667	-0.6277540544754466
0.0005015690104166667	-0.5779545780793954
0.0005018190104166667	-0.5045658760220567
0.0005020690104166667	-0.4914607506546748
0.0005023190104166666	-0.4809766503607693
0.0005025690104166667	-0.5071869010955331
0.0005028190104166667	-0.5543653524181079
0.0005030690104166667	-0.5543653524181079
0.0005033190104166667	-0.5648494527120135
0.0005035690104166667	-0.4940817757281512
0.0005038190104166667	-0.4390402491851472
0.0005040690104166667	-0.431177173964718
0.0005043190104166667	-0.4337981990381944
0.0005045690104166667	-0.4469033244055763
0.0005048190104166667	-0.4914607506546748
0.0005050690104166667	-0.5255340766098677
0.0005053190104166667	-0.5307761267568205
0.0005055690104166666	-0.4835976754342457
0.0005058190104166667	-0.4547663996260055
0.0005060690104166667	-0.431177173964718
0.0005063190104166667	-0.4259351238177652
0.0005065690104166667	-0.4469033244055763
0.0005068190104166667	-0.4731135751403401
0.0005070690104166667	-0.5281551016833441
0.0005073190104166667	-0.5517443273446315
0.0005075690104166667	-0.575333553005919
0.0005078190104166667	-0.5517443273446315
0.0005080690104166667	-0.5333971518302969
0.0005083190104166667	-0.5150499763159623
0.0005085690104166667	-0.5071869010955331
0.0005088190104166668	-0.5281551016833441
0.0005090690104166667	-0.5569863774915843
0.0005093190104166667	-0.609406878961112
0.0005095690104166667	-0.6539643052102104
0.0005098190104166667	-0.6723114807245452
0.0005100690104166667	-0.6198909792550175
0.0005103190104166667	-0.5674704777854899
0.0005105690104166667	-0.5648494527120135
0.0005108190104166667	-0.5831966282263481
0.0005110690104166667	-0.6067858538876356
0.0005113190104166666	-0.651343280136734
0.0005115690104166667	-0.6723114807245452
0.0005118190104166667	-0.6801745559449743
0.0005120690104166667	-0.6329961046223994
0.0005123190104166667	-0.5727125279324426
0.0005125690104166667	-0.5674704777854899
0.0005128190104166667	-0.5648494527120135
0.0005130690104166667	-0.5805756031528718
0.0005133190104166667	-0.630375079548923
0.0005135690104166667	-0.6670694305775924
0.0005138190104166667	-0.6172699541815411
0.0005140690104166667	-0.5465022771976789
0.0005143190104166667	-0.4993238258751039
0.0005145690104166666	-0.4940817757281512
0.0005148190104166667	-0.5124289512424859
0.0005150690104166667	-0.5543653524181079
0.0005153190104166667	-0.5910597034467773
0.0005155690104166667	-0.5831966282263481
0.0005158190104166667	-0.5176710013894386
0.0005160690104166667	-0.4600084497729582
0.0005163190104166667	-0.4469033244055763
0.0005165690104166667	-0.4416612742586236
0.0005168190104166667	-0.4731135751403401
0.0005170690104166667	-0.5045658760220567
0.0005173190104166667	-0.5333971518302969
0.0005175690104166667	-0.5491233022711552
0.0005178190104166666	-0.5019448509485803
0.0005180690104166667	-0.465250499919911
0.0005183190104166667	-0.4495243494790527
0.0005185690104166667	-0.4678715249933874
0.0005188190104166667	-0.4914607506546748
0.0005190690104166667	-0.5229130515363913
0.0005193190104166667	-0.5569863774915843
0.0005195690104166667	-0.5963017535937301
0.0005198190104166667	-0.6015438037406828
0.0005200690104166667	-0.5727125279324426
0.0005203190104166667	-0.5281551016833441
0.0005205690104166667	-0.5412602270507261
0.0005208190104166667	-0.5543653524181079
0.0005210690104166668	-0.5910597034467773
0.0005213190104166667	-0.6146489291080648
0.0005215690104166667	-0.6408591798428286
0.0005218190104166667	-0.6749325057980216
0.0005220690104166667	-0.6461012299897814
0.0005223190104166667	-0.6225120043284939
0.0005225690104166667	-0.5805756031528718
0.0005228190104166667	-0.5700915028589663
0.0005230690104166667	-0.5884386783733009
0.0005233190104166667	-0.5989227786672064
0.0005235690104166666	-0.5989227786672064
0.0005238190104166667	-0.630375079548923
0.0005240690104166667	-0.6696904556510688
0.0005243190104166667	-0.6539643052102104
0.0005245690104166667	-0.6120279040345884
0.0005248190104166667	-0.5622284276385371
0.0005250690104166667	-0.5386392019772497
0.0005253190104166667	-0.5491233022711552
0.0005255690104166667	-0.5360181769037733
0.0005258190104166667	-0.5543653524181079
0.0005260690104166667	-0.5622284276385371
0.0005263190104166667	-0.5779545780793954
0.0005265690104166667	-0.5884386783733009
0.0005268190104166666	-0.5700915028589663
0.0005270690104166667	-0.5491233022711552
0.0005273190104166667	-0.5045658760220567
0.0005275690104166667	-0.4835976754342457
0.0005278190104166667	-0.4731135751403401
0.0005280690104166667	-0.4888397255811985
0.0005283190104166667	-0.5019448509485803
0.0005285690104166667	-0.5569863774915843
0.0005288190104166667	-0.6015438037406828
0.0005290690104166667	-0.5963017535937301
0.0005293190104166667	-0.5963017535937301
0.0005295690104166667	-0.5517443273446315
0.0005298190104166667	-0.5124289512424859
0.0005300690104166666	-0.5255340766098677
0.0005303190104166667	-0.5255340766098677
0.0005305690104166667	-0.5386392019772497
0.0005308190104166667	-0.5805756031528718
0.0005310690104166667	-0.6146489291080648
0.0005313190104166667	-0.6356171296958758
0.0005315690104166667	-0.651343280136734
0.0005318190104166667	-0.6172699541815411
0.0005320690104166667	-0.5910597034467773
0.0005323190104166667	-0.575333553005919
0.0005325690104166667	-0.5596074025650607
0.0005328190104166667	-0.5700915028589663
0.0005330690104166667	-0.5831966282263481
0.0005333190104166668	-0.6067858538876356
0.0005335690104166667	-0.6225120043284939
0.0005338190104166667	-0.6408591798428286
0.0005340690104166667	-0.6487222550632578
0.0005343190104166667	-0.6277540544754466
0.0005345690104166667	-0.5805756031528718
0.0005348190104166667	-0.5412602270507261
0.0005350690104166667	-0.5229130515363913
0.0005353190104166667	-0.5176710013894386
0.0005355690104166667	-0.5202920264629149
0.0005358190104166666	-0.5360181769037733
0.0005360690104166667	-0.5596074025650607
0.0005363190104166667	-0.5963017535937301
0.0005365690104166667	-0.575333553005919
0.0005368190104166667	-0.5596074025650607
0.0005370690104166667	-0.5019448509485803
0.0005373190104166667	-0.4704925500668637
0.0005375690104166667	-0.4704925500668637
0.0005378190104166667	-0.4573874246994818
0.0005380690104166667	-0.4809766503607693
0.0005383190104166667	-0.5045658760220567
0.0005385690104166667	-0.5386392019772497
0.0005388190104166667	-0.5674704777854899
0.0005390690104166666	-0.5517443273446315
