Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
69183.09709189367	7.722549919536894	-88.14193273390487
72443.59600749904	8.426474007748675	-88.90387115969224
75857.75750291845	9.517236078091058	-88.37410091842014
79432.82347242819	10.1255440117991	-88.04895671618755
83176.37711026713	11.41711308308501	-92.1054318599229
87096.35899560807	12.94309483062168	-83.64396540528151
91201.08393559101	13.29694726409445	-88.42540417891928
95499.25860214366	15.69944480344424	-87.8557065657991
100000	17.35318041914344	-87.57548340661847
104712.85480509	19.43814724201276	-91.11123340107011
109647.8196143186	19.70835980830828	-85.85639683075311
114815.3621496883	20.20455631813652	-86.08342691535915
120226.4434617413	20.39232302795241	-84.97579905761657
125892.5411794167	21.83324501825007	179.224149675522
131825.6738556408	21.50803047361656	163.495637892893
138038.4264602886	21.18926362602887	149.5272960447389
144543.9770745928	20.91267643121165	138.3010997073495
151356.1248436209	20.56965406494061	127.5602380534255
158489.3192461114	20.40292698497975	118.6989785062428
165958.6907437561	20.15307576810654	108.6969817325651
173780.0828749377	19.96089517712415	100.1459924556853
181970.0858609984	19.90086366598151	93.72802674975024
190546.0717963248	19.80609376128236	88.36889758783465
199526.2314968881	19.77508332237664	82.95841881961638
208929.613085404	19.74013034407118	78.27630857204412
218776.1623949554	19.80875858160142	78.36726943994395
229086.7652767773	19.59386515386362	78.79175121450112
239883.2919019491	19.47667977797599	79.19613616609604
251188.6431509582	19.00084997668711	79.16272102178959
263026.7991895382	18.27461782224161	79.41913936067174
275422.8703338168	16.82444230586284	80.39392299353649
288403.1503126606	12.56386252029033	81.22353760315848
301995.1720402017	11.83025628246484	102.6808540294428
316227.7660168381	9.027390199119491	86.87773883537658
331131.1214825911	8.22388296995895	86.87550517454542
346736.8504525318	8.212068931658493	77.92516296092788
363078.0547701016	7.288176442587605	83.97944496451989
380189.3963205612	5.447090064655129	70.25439263752884
398107.1705534974	7.104962927591053	84.55821814332211
416869.3834703354	10.45004129884159	70.45312236221579
436515.8322401661	10.57832905884961	35.88511231204052
457088.1896148753	10.54582197281338	9.907326184711081
478630.0923226384	10.49838155107759	-24.1336728211862
501187.2336272725	4.522832523801128	162.6273766982558
524807.4602497726	-3.923581787105497	82.16653023152207
549540.8738576247	-6.351985878085374	73.2000278705024
575439.9373371572	-3.699658133553303	62.91766447073036
602559.5860743577	-5.856741619818431	76.46555866129472
630957.3444801935	-4.352507597244841	112.4580968139319
660693.4480075958	-7.047593524223227	64.29128591751024
691830.9709189367	-8.956007510619093	67.0308076306797
724435.9600749903	-10.41111764036114	49.2204251390857
758577.5750291838	5.89961665078162	-113.4471626510642
794328.2347242817	-0.01812609597943024	31.81780564846966
831763.7711026714	-7.735163259108626	65.19080223229014
870963.5899560807	-7.660594396096227	50.62888599301758
912010.83935591	-7.501074095251238	82.59889435182093
954992.5860214358	-11.01456764176936	80.23634194721616
1000000	-12.48558711123583	94.2535201170993
