Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	-43.14432087584673	-90.41492143171882
107.9775162327709	-42.33895670320034	-91.308510766871
116.5914401179831	-41.75508997693523	-90.74979868282925
125.8925411794166	-41.07304783649198	-90.04473556695915
135.9356390878524	-40.38835657157396	-90.25767484338456
146.7799267622071	-39.76437411831001	-90.30800783620407
158.4893192461114	-39.09190361766883	-90.50448978629831
171.1328304161781	-38.36905442598258	-90.6818524884078
184.7849797422291	-37.68598804597868	-91.14497737179803
199.5262314968883	-37.08813359430621	-90.11729529042685
215.4434690031882	-36.44621070766792	-90.31473856761573
232.6305067153629	-35.78082189677605	-90.83408220476069
251.1886431509577	-35.12848161085228	-90.70812268885139
271.227257933203	-34.41610156028731	-90.36937760401167
292.8644564625237	-33.65407815787992	-90.64877908733855
316.227766016838	-32.99247618034674	-90.51933153152794
341.4548873833601	-32.31763370371148	-90.57408516897662
368.6945064519574	-31.67769715351989	-90.48926718768308
398.1071705534969	-30.97943824447997	-91.01100826485367
429.8662347082281	-30.31959942766011	-90.68226455554736
464.1588833612772	-29.54298642836154	-90.80961058680174
501.1872336272725	-28.88015786365862	-90.71938090078081
541.1695265464638	-28.17077758343667	-90.84792818345716
584.3414133735175	-27.47860188645158	-90.61636588300158
630.9573444801929	-26.78443253003794	-90.6194151627912
681.2920690579608	-26.10440892358732	-90.70839938521377
735.6422544596421	-25.37374179805368	-90.4507300842979
794.3282347242806	-24.63673873005526	-90.73477079142255
857.6958985908946	-23.91826037708175	-90.81561977623659
926.1187281287937	-23.2109562036126	-91.02708222421433
1000	-22.47702330508095	-90.77879406236201
1079.775162327709	-21.76401116714879	-91.24443435175951
1165.914401179832	-21.03220910048328	-90.84343605356366
1258.925411794166	-20.33166037502626	-91.02990627683178
1359.356390878525	-19.66579210718161	-91.03257316314587
1467.799267622071	-18.93625138441133	-91.056612147842
1584.893192461114	-18.31223727995877	-90.85645910991717
1711.328304161781	-17.68962413668365	-91.05625687952428
1847.849797422293	-16.92712583761237	-90.9116036449895
1995.262314968879	-16.30840705706979	-90.87953089484216
2154.434690031882	-15.57609944405478	-90.58278866055213
2326.305067153626	-14.83270495675455	-90.87251674915548
2511.886431509582	-14.07796590559134	-90.77602979098289
2712.272579332027	-13.3481571283388	-90.87265758861729
2928.644564625237	-12.57736837910373	-90.92589093553522
3162.277660168379	-11.75204144088387	-90.85042916517175
3414.548873833601	-10.95614228275348	-91.15135679371313
3686.945064519577	-10.0462514737748	-91.21380074400872
3981.071705534977	-9.185946209821559	-91.2674130849507
4298.662347082277	-8.22196719106346	-91.47951141293956
4641.588833612773	-7.294911179385295	-91.83258772799476
5011.872336272725	-6.175614865415077	-92.12446252916317
5411.695265464637	-4.881629419531459	-92.87554203109723
5843.414133735176	-3.593208777214408	-93.08403525373151
6309.57344480193	-2.128312474653068	-93.6153832325485
6812.920690579615	-0.7876387912492356	-94.05095329389734
7356.422544596407	0.369881597213263	-93.81342790843694
7943.282347242814	1.545910162617337	-92.94410876646215
8576.958985908946	2.240180910206439	-92.98439043723172
9261.187281287937	2.777024197163311	-91.63885598330498
10000	3.054567948252715	-91.59099159571107
10797.7516232771	3.29399886493076	-90.82153666185286
11659.14401179831	3.359223808560512	-90.65471837327867
12589.25411794166	3.309327852110573	-91.65213740187284
13593.56390878527	3.014772378967475	-91.75848465860064
14677.99267622071	2.937639446787539	-91.938144546758
15848.93192461113	2.941601619575657	-98.23210833117312
17113.28304161781	3.41611716863017	-99.50519088757783
18478.49797422291	3.420917569851454	-110.4366760972428
19952.62314968879	3.444831503876231	-122.1120396724956
21544.34690031884	3.454865481235203	-130.2249282183216
23263.05067153629	3.470853141015331	-136.9919684938757
25118.86431509579	3.484870544305153	-142.8707280983181
27122.7257933203	3.500437784481226	-148.055265377705
29286.44564625237	3.511779735375902	-152.8872837827776
31622.77660168379	3.532850778122141	-157.3555139272151
34145.48873833604	3.554543411556304	-161.4729211920758
36869.45064519573	3.563944069094683	-165.6797112256432
39810.71705534973	3.578388926282461	-169.3902281166813
42986.62347082273	3.593566081607209	-173.087139806537
46415.88833612777	3.606272518555822	-176.7497671947575
50118.72336272724	3.600207668762468	179.6750214154802
54116.95265464637	3.597814387319973	176.1338585943316
58434.14133735175	3.590965085391779	172.652391349126
63095.73444801936	3.579017801590803	169.2064144742981
68129.20690579608	3.568420482233696	165.7854689773729
73564.22544596414	3.555913861790647	162.5022745125765
79432.82347242814	3.539337587224426	158.9157179316159
85769.58985908945	3.520174814385431	155.1532010318747
92611.87281287937	3.504645090603051	151.450033653031
100000	3.488144739401413	147.6754199823408
107977.516232771	3.480223788168258	143.8243800926336
116591.4401179831	3.465589313837183	139.6165552192304
125892.5411794167	3.452663025540474	135.2883379547131
135935.6390878526	3.440906395051084	131.007297796769
146779.9267622069	3.431850349786688	126.0394420518905
158489.3192461114	3.418280942731519	120.8834712736626
171132.8304161779	3.41186322138785	115.6459603950875
184784.9797422291	3.402221122831437	109.9383520783138
199526.2314968881	3.393476697804842	103.8397854276631
215443.4690031882	3.382095271502444	97.85572079057398
232630.5067153626	3.371470225882325	92.50840721420212
251188.6431509582	3.36109654814335	88.719082606912
271227.2579332027	3.349857701290393	85.34475536036581
292864.4564625237	3.339079971456955	83.89120517665545
316227.7660168378	3.334213835543545	83.44070434787852
341454.8873833601	3.314568553150703	82.83511806074875
368694.5064519577	3.297440171250212	82.25618199136881
398107.1705534972	3.274407288252771	81.60446405479763
429866.2347082276	3.245981242592507	80.913454064739
464158.8833612778	3.175032155520161	80.19623482086512
501187.2336272722	2.862574286461855	79.4852820890917
541169.5265464637	3.134331610812751	78.62304229218415
584341.4133735176	3.08282878501923	77.781446932894
630957.3444801933	3.021042099571817	76.88721474609063
681292.0690579616	2.948565212172611	75.94719229118488
735642.2544596414	2.86486847110258	74.99462217400526
794328.2347242818	2.753492483229658	74.03425380456375
857695.8985908937	2.634471309564471	73.04000001306621
926118.7281287938	2.477712679924504	72.04574811077063
1000000	2.284538426225379	71.0173732777062
1079775.162327709	2.043698967174877	70.15126218654989
1165914.401179832	1.738454451373728	69.30337401075894
1258925.411794167	1.343180362960675	68.51686455221841
1359356.390878526	0.7851993006175333	67.77700829606428
1467799.26762207	0.009522763897017743	66.8705240046001
1584893.192461113	-0.8127655431361981	66.00461024284368
1711328.304161781	-1.635303434401323	65.16329349980393
1847849.797422292	-2.461621115297592	64.38813922496695
1995262.314968879	-3.284773129410565	63.6446845863895
2154434.690031885	-4.101979806924858	62.98053696823433
2326305.067153625	-4.913247493121537	62.38759550098018
2511886.43150958	-5.712680359184095	61.81770333954948
2712272.579332029	-6.500972708217358	61.31603864657699
2928644.564625236	-7.276020412389376	60.85118029025008
3162277.66016838	-8.024787158010799	60.42751495528019
3414548.8738336	-8.754766533969917	60.05454678234193
3686945.064519575	-9.458958547946736	59.68091540915928
3981071.705534974	-10.13491733906849	59.28573374539152
4298662.347082276	-10.77725325382487	58.90416578001839
4641588.83361278	-11.3889721787439	58.55433914472781
5011872.33627272	-11.95768398727158	58.16773108468301
5411695.265464636	-12.48447495741427	57.7862337904982
5843414.133735179	-12.97548928323111	57.31791823567325
6309573.44480193	-13.4215488888532	56.91478681977384
6812920.690579614	-13.82442642447626	56.45998909818047
7356422.544596417	-14.17870803946707	56.04502901382314
7943282.347242814	-14.48745194686976	55.73692481101492
8576958.985908944	-14.75437044405628	55.26468766594585
9261187.281287931	-14.98415227095264	55.09900216007534
10000000	-13.42203147102918	51.72560528581626
