Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
2928.644564625237	4.294213287611678	-93.58866484482652
3162.277660168379	5.039251388536332	-91.07730710089552
3414.548873833601	5.427957166246658	-90.0643547928875
3686.945064519577	6.094996042180036	-92.0959725831656
3981.071705534977	6.936791964252562	-92.20739985318718
4298.662347082277	7.775466027973419	-91.23592816740165
4641.588833612773	8.327359717332634	-91.06487803163995
5011.872336272725	8.964675471357813	-90.48638776606711
5411.695265464637	9.66398831574803	-92.06163386834109
5843.414133735176	10.49383974503212	-92.34987197454393
6309.57344480193	11.06597212739882	-92.80409813886536
6812.920690579615	11.65431719720779	-89.6044542065852
7356.422544596407	12.07217019679815	-93.73912673411508
7943.282347242814	13.37391420125515	-92.80401978941919
8576.958985908946	13.60685152128218	-93.55405273417614
9261.187281287937	14.48591590856321	-91.75537845386405
10000	15.16599078164418	-93.35588716489639
10797.7516232771	15.37510161785646	-92.42629853308189
11659.14401179831	16.5392052508104	-92.66164441694468
12589.25411794166	17.12866937305987	-92.84471878085344
13593.56390878527	17.84772439401936	-93.16913348286688
14677.99267622071	18.71138567506525	-91.86730709714995
15848.93192461113	19.24587302280045	-93.03928692978661
17113.28304161781	20.19298388443907	-93.36926730665402
18478.49797422291	20.21275358809763	-94.25810500743141
19952.62314968879	21.47529512441874	-93.24762710949467
21544.34690031884	22.16517663828696	-95.91696791854531
23263.05067153629	22.76334482356817	-95.66570343129922
25118.86431509579	23.66112747296389	-92.93378985273664
27122.7257933203	24.70856938744658	-94.20448462617716
29286.44564625237	25.32338528050088	-96.28842388910991
31622.77660168379	25.97312645773663	-96.22814990449589
34145.48873833604	27.10093296412911	-96.8577044705975
36869.45064519573	27.50276490922486	-98.3542988556986
39810.71705534973	28.46628047380478	-98.648264072903
42986.62347082273	29.39406425850178	-100.1145538084792
46415.88833612777	30.19274784399535	-100.2035164103906
50118.72336272724	31.52976011151029	-106.3130434558595
54116.95265464637	32.1424196601392	-104.6300832237929
58434.14133735175	33.35582570902788	-108.7813269781969
63095.73444801936	32.21060279764826	-116.1665672722609
68129.20690579608	35.91111985268562	-106.3171970067316
73564.22544596414	36.47647832746409	-114.5752113470545
79432.82347242814	37.7609414751908	-115.1417522590993
85769.58985908945	39.68376783459568	-122.457746951815
92611.87281287937	41.20975245260994	-117.4158095928312
100000	43.59774087534996	-121.8113164658478
107977.516232771	46.97631300029607	-124.4133840325013
116591.4401179831	54.37385649487378	-94.91013525518103
125892.5411794167	55.83359851672023	117.6042776998383
135935.6390878526	53.12058717980102	72.83161243228309
146779.9267622069	51.08230206092404	44.50848640684364
158489.3192461114	41.90860092339918	57.13479577547954
171132.8304161779	32.12816476358716	67.969588847002
184784.9797422291	28.54088431268362	81.00827942217479
199526.2314968881	27.55204682889145	71.74121611582378
215443.4690031882	26.75490703772194	91.18052034907279
232630.5067153626	25.91335005670795	93.6767177195094
251188.6431509582	28.22404678534091	172.5975194426357
271227.2579332027	32.16878688191493	43.53970076484709
292864.4564625237	26.23770445727366	68.62543029928204
316227.7660168378	24.18256439255009	75.54667475122278
341454.8873833601	24.80285311353719	76.9531280355849
368694.5064519577	24.47968259830926	73.82863089545501
398107.1705534972	27.56516512219836	105.8620890202321
429866.2347082276	20.71574380367702	80.31206131910079
464158.8833612778	20.75600272221958	84.15629326420859
501187.2336272722	25.43161054409173	73.71389855895137
541169.5265464637	19.30211091609084	76.95767130183238
584341.4133735176	18.34415118627847	63.01947876778821
630957.3444801933	18.22340577772699	125.4988278657601
681292.0690579616	13.29084259018415	65.45392302803191
735642.2544596414	15.6778015288724	76.84938945684434
794328.2347242818	11.80839502879203	62.70642061508357
857695.8985908937	13.3372199087688	66.23965817266549
926118.7281287938	10.8715459177462	50.55457328621927
1000000	12.19970778499952	57.83576365858289
1079775.162327709	10.61457737784161	55.33510384106479
1165914.401179832	11.8886697675405	64.4951506112605
1258925.411794167	9.490769587087497	54.30698862575059
1359356.390878526	9.308544244116652	61.90523525776172
1467799.26762207	8.37407915972042	52.27379436358864
1584893.192461113	7.009836916364817	56.67083780709857
1711328.304161781	6.240106856148451	61.55250082924567
1847849.797422292	5.137944508005291	48.72798582413091
1995262.314968879	3.363958594924959	48.91405805137278
2154434.690031885	6.237342024484841	39.96061723771291
2326305.067153625	5.338174325035041	59.99846291571947
2511886.43150958	4.182244065840012	39.83541855924904
2712272.579332029	1.648378108941911	46.31283424087179
2928644.564625236	-0.5114977172671138	31.84447048022297
3162277.66016838	0.6724449905895485	32.69402337485205
3414548.8738336	0.2841204651283702	24.14290788058475
3686945.064519575	-2.620083729087995	33.06805864308791
3981071.705534974	-3.930550995347804	26.00739709847508
4298662.347082276	-1.90851743334638	29.0855756076887
4641588.83361278	-4.961384137524728	59.83497838271049
5011872.33627272	-0.2500871431959469	35.69918304391445
5411695.265464636	-11.56799844104772	-40.79241521770983
5843414.133735179	-4.895300570296125	4.544413195335196
6309573.44480193	-7.110670343846149	-42.54176955491657
6812920.690579614	-8.488959460747559	-127.5250955279378
7356422.544596417	-5.501859395745647	12.70195069487381
7943282.347242814	-12.97750266779658	-22.31311795421774
8576958.985908944	-6.789757783730543	-21.3084219013378
9261187.281287931	-8.416539202085836	-79.75662060906832
10000000	-14.08629670008386	-75.70835370457581
