Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
1000.000000000001	-22.41145612550815	-90.94326089598982
1047.128548050901	-21.95192335602739	-90.85529926384639
1096.478196143186	-21.51800283368147	-91.04929211372377
1148.153621496884	-21.10112307827249	-90.93366650764392
1202.264434617413	-20.70755973438702	-90.92355104121393
1258.925411794169	-20.25562173174585	-90.9516064778836
1318.256738556409	-19.86971151195916	-91.00950817242079
1380.384264602885	-19.45163187706573	-90.93178468465692
1445.43977074593	-19.09787579394609	-90.83929884460292
1513.56124843621	-18.65051111149263	-90.94269289187606
1584.893192461114	-18.25826312796075	-90.83268930045449
1659.586907437563	-17.88403313348214	-90.98089255737355
1737.800828749376	-17.52051108276594	-90.77011604606071
1819.700858609985	-17.08891132821519	-90.98559840838783
1905.46071796325	-16.67101027657865	-90.45248430032962
1995.262314968881	-16.26164288906733	-90.42984603368132
2089.296130854041	-15.83290168838946	-90.79080896745556
2187.761623949555	-15.37425133818262	-90.72494581753934
2290.867652767775	-14.94695812891664	-90.7908418730033
2398.832919019493	-14.48507393646342	-90.85442726115329
2511.886431509583	-14.02572442385813	-90.97761630560984
2630.267991895385	-13.58344555204589	-91.03432216325139
2754.228703338169	-13.13335403930177	-90.85672624091247
2884.031503126609	-12.67798589603906	-90.92120595191068
3019.951720402019	-12.18792740785749	-91.20524837311129
3162.277660168383	-11.69195842361014	-91.12581173333608
3311.311214825915	-11.20703027959125	-91.04612949648984
3467.368504525317	-10.73313718041339	-91.0878495295795
3630.780547701018	-10.16842616687699	-91.22393224521414
3801.893963205617	-9.62757675201931	-91.20825659450838
3981.071705534974	-9.080646530302619	-91.4260214330053
4168.69383470336	-8.516839313127699	-91.60446937249721
4365.158322401666	-7.929005495445453	-91.62357718653797
4570.881896148752	-7.349460976698996	-91.81552279872412
4786.30092322639	-6.714567141820239	-92.07986606397937
5011.872336272731	-6.007144902950609	-92.43540146984019
5248.074602497729	-5.363213708039999	-92.43876610184313
5495.408738576255	-4.56567904840731	-92.7390813660131
5754.399373371579	-3.68969394996769	-93.2862714316536
6025.595860743581	-2.870546991883864	-93.27254860669925
6309.573444801938	-1.990709022941743	-93.95168002361845
6606.934480075965	-1.258090970762305	-93.89374491627757
6918.309709189371	-0.4424382615593404	-93.86362606972369
7244.359600749907	0.2161094586011874	-93.91476801415598
7585.775750291845	0.9365183581489021	-93.91599783220244
7943.282347242822	1.725493472628096	-93.27708936758803
8317.637711026719	2.081509642988251	-93.21465357083966
8709.635899560815	2.352311744777153	-92.59242696620475
9120.108393559107	2.644229063166699	-92.72957317313673
9549.925860214371	2.892596992846443	-91.89428980471638
10000	3.085737578703923	-91.57722164463848
10471.28548050901	3.261893217005239	-91.077432895184
10964.78196143186	3.308225560639909	-90.82262667573065
11481.53621496883	3.368567261545672	-90.76287719173688
12022.64434617414	3.369370077166117	-90.45927037008559
12589.25411794168	3.296887903209404	-91.88474598682254
13182.56738556408	3.148790530360856	-90.86746873630568
13803.84264602886	2.920902253153375	-90.39270861151374
14454.39770745929	2.961318807654068	-90.4797176214942
15135.61248436209	2.902493696930998	-94.94822326641216
15848.93192461115	2.956672843364446	-98.31803245844432
16595.86907437562	3.35803756881016	-97.7992102074525
17378.00828749377	3.414802575010786	-101.0130213642497
18197.00858609984	3.421553670973115	-108.2667339947579
19054.6071796325	3.432301224576825	-116.2748059063902
19952.62314968881	3.443808226658505	-122.4025153853914
20892.9613085404	3.448407392452062	-127.2349807969016
21877.61623949554	3.460319827651635	-131.8089374628173
22908.67652767775	3.466088292228779	-135.8625146176724
23988.32919019491	3.475934600877963	-139.8325764931697
25118.86431509582	3.482107759565428	-143.0494993904238
26302.67991895385	3.496823959620092	-146.2139240289213
27542.28703338168	3.509289174291434	-149.2701730444135
28840.31503126609	3.518219126254233	-152.1691887468884
30199.51720402019	3.525651828523916	-154.8659813162379
31622.77660168381	3.535118301944839	-157.5454836053409
33113.11214825913	3.545979603335481	-160.3008632552285
34673.68504525317	3.556070308595825	-162.4974032911958
36307.80547701017	3.56855828046236	-164.9622520771092
38018.93963205613	3.57771173667772	-167.2651414955184
39810.71705534974	3.589057470523648	-169.6135029281748
41686.93834703357	3.601241374553997	-171.6145148810922
43651.58322401662	3.599982448851615	-173.8751064742809
45708.81896148752	3.605037586571461	-175.9771570318819
47863.00923226389	3.605349526757969	-178.1827291823325
50118.72336272725	3.599947292090197	179.4997783705187
52480.74602497729	3.603510535049196	177.4032193056307
54954.08738576246	3.597484874822499	175.2813787587525
57543.99373371573	3.591104230776514	173.2533979817258
60255.95860743582	3.584060153094767	171.2424793593655
63095.73444801934	3.583645101158234	169.1475123676772
66069.34480075965	3.573989430748859	167.0810961337146
69183.09709189367	3.564959030703885	164.9820488744016
72443.59600749904	3.556588922433154	162.8856460680711
75857.75750291845	3.544313686120884	160.792468595216
79432.82347242819	3.531649335496149	158.7744097979112
83176.37711026713	3.527146988866344	156.4993597077626
87096.35899560807	3.517611821540963	154.1350660176683
91201.08393559101	3.511079596717035	152.130713010344
95499.25860214366	3.500425740813946	150.0728022927546
100000	3.489687416008959	147.5671213995428
104712.85480509	3.482337852269357	145.291118714622
109647.8196143186	3.47728605864872	142.844345244673
114815.3621496883	3.4662821689184	140.4012209330713
120226.4434617413	3.46016013806695	137.9802667055507
125892.5411794167	3.45229701102475	135.2494211623057
131825.6738556408	3.446338971820326	132.5860909288567
138038.4264602886	3.436166644677118	129.9490181748616
144543.9770745928	3.43592615611723	126.9789231326153
151356.1248436209	3.427091620061296	124.0303492196482
158489.3192461114	3.426683002145998	121.0333103936697
165958.6907437561	3.416098607109823	117.9891563925336
173780.0828749377	3.409504508348405	114.4902698878185
181970.0858609984	3.404780754501806	111.0374597971577
190546.0717963248	3.399119429089014	107.664805334048
199526.2314968881	3.392025936603398	103.7919575846885
208929.613085404	3.385687931859147	100.2050824006149
218776.1623949554	3.378564185155082	96.63047721558587
229086.7652767773	3.372453598850552	93.43757111556002
239883.2919019491	3.367454435300769	90.83041085468628
251188.6431509582	3.361453863182361	88.74790778405912
263026.7991895382	3.355324685831491	86.67000118980454
275422.8703338168	3.349512674974204	84.69845810539493
288403.1503126606	3.342953388440289	84.02186934451709
301995.1720402017	3.337335632285639	83.74777499574559
316227.7660168381	3.332792621192621	83.30260821501797
331131.1214825911	3.321860801843295	82.97758042225573
346736.8504525318	3.310888739992959	82.75893244006471
363078.0547701016	3.301955830603479	82.39575479991518
380189.3963205612	3.287770906719288	82.02373013245409
398107.1705534974	3.275549088717201	81.63969363676878
416869.3834703354	3.260942029502986	81.24672691761828
436515.8322401661	3.240356365272027	80.80888099865153
457088.1896148753	3.167629874798806	80.39218548656955
478630.0923226384	3.182706356515258	79.97816563948697
501187.2336272725	2.872743831611652	79.57436499585297
524807.4602497726	nan	0
549540.8738576247	nan	0
