Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
208929.613085404	12.3943578228615	157.8221497610907
229086.7652767775	12.28248691471429	152.2067386705399
251188.6431509579	12.13421421834725	146.8416315221716
275422.8703338167	11.9457301160587	141.5198252446245
301995.1720402019	11.71385223696712	135.9675915251819
331131.1214825911	11.38429292804101	130.099964773517
363078.0547701016	10.91446589536191	123.8103247382532
398107.1705534977	10.27226404628174	117.4441995190592
436515.8322401661	9.468789779896017	112.7741764154947
478630.0923226388	8.644792854108291	108.4327016834797
524807.4602497725	7.804816171411243	104.3461106176536
575439.9373371572	6.832047027566802	100.4797525174475
630957.344480194	5.983675171349073	96.82479963615476
691830.9709189365	5.126855022498771	93.33079341088647
758577.5750291845	4.19104983522595	89.979774457316
831763.7711026708	3.275340820060189	86.77405959563956
912010.8393559101	2.348400613049085	83.68148923476865
1000000.000000001	1.378071302048812	80.70430099736662
1096478.196143185	0.4138667673314801	77.85297117378043
1202264.434617413	-0.5973282319325612	75.11954896643574
1318256.738556408	-1.592546216267651	72.51844459564757
1445439.770745928	-2.630731003506459	70.04841984522307
1584893.192461115	-3.663342357986533	67.70970912206911
1737800.828749375	-4.720890403814781	65.50983003722899
1905460.717963248	-5.751350980271393	63.42770812754435
2089296.130854041	-6.838221877355344	61.47144338854073
2290867.652767773	-7.910281812311521	59.60213229028766
2511886.431509582	-8.979768048543347	57.81092371034447
2754228.703338165	-10.0160739428374	56.10690400163134
3019951.720402017	-11.01852928851836	54.44170370977696
3311311.214825913	-12.09517006175139	52.78311826467248
3630780.547701012	-13.11180661860967	51.08149082476399
3981071.705534974	-14.12337055152929	49.39868776755317
4365158.322401657	-15.13482683338941	47.58699622109313
4786300.923226384	-16.12982049979465	45.74904647683559
5248074.602497729	-17.12409781704807	43.88999615282732
5754399.373371567	-18.12366900815169	41.94201466583263
6309573.444801934	-19.12085640326842	39.92149216575297
6918309.709189369	-20.11584332960702	37.85628221652344
7585775.750291836	-21.14683245319182	35.99278852962833
8317637.711026713	-22.16215918236955	34.03077714225451
9120108.393559093	-23.18114142423997	32.14538575613869
10000000	-24.18813856269441	30.11802510693032
