Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
691.8309709	-7.182003347	-82.34580659
707.9457844	-6.996003347	-83.53790185
724.4359601	-6.810003347	-81.47070156
741.3102413	-6.624003347	-79.58759008
758.577575	-6.438003347	-83.38146662
776.2471166	-6.252003347	-83.21186792
794.3282347	-6.066003347	-84.26876312
812.8305162	-5.880003347	-83.38674485
831.7637711	-5.694003347	-83.02694062
851.1380382	-5.508003347	-82.75785506
870.96359	-5.322003347	-83.18386848
891.2509381	-5.136003347	-81.74447596
912.0108394	-4.950003347	-87.39864324
933.2543008	-4.764003347	-83.11215107
954.992586	-4.578003347	-85.59400218
977.237221	-4.392003347	-82.2865544
1000	-4.206003347	-85.17485755
1023.292992	-4.020003347	-85.54546986
1047.128548	-3.834003347	-87.31535685
1071.519305	-3.648003347	-89.19297077
1096.478196	-3.462003347	-87.92663368
1122.018454	-3.276003347	-89.42904674
1148.153621	-3.090003347	-89.23253279
1174.897555	-2.904003347	-84.6462266
1202.264435	-2.718003347	-86.40664372
1230.268771	-2.532003347	-90.17402858
1258.925412	-2.346003347	-88.89455932
1288.249552	-2.160003347	-89.55304342
1318.256739	-1.974003347	-88.92683342
1348.962883	-1.788003347	-88.03174181
1380.384265	-1.602003347	-90.99895014
1412.537545	-1.416003347	-93.80334974
1445.439771	-1.230003347	-92.97235775
1479.108388	-1.044003347	-93.33540099
1513.561248	-0.858003347	-89.42942327
1548.816619	-0.672003347	-92.56763833
1584.893192	-0.486003347	-91.96412906
1621.810097	-0.300003347	-92.02015486
1659.586907	-0.114003347	-90.93847934
1698.243652	0.005343224	-91.64402179
1737.800829	0.208101069	-91.16694508
1778.27941	0.461584535	-91.05164777
1819.700859	0.351415045	-88.96759669
1862.087137	1.059934348	-91.60710516
1905.460718	1.002615325	-90.91050783
1949.8446	0.835874351	-91.8296609
1995.262315	1.52801023	-89.94857785
2041.737945	1.480687761	-92.66307538
2089.296131	1.609176165	-92.6830947
2137.96209	1.878656091	-90.71618125
2187.761624	2.57925214	-89.92451844
2238.721139	2.719628598	-90.66490579
2290.867653	2.820590377	-91.18412018
2344.228815	3.368097935	-92.14658535
2398.832919	2.605614922	-91.89769743
2454.708916	3.259080558	-94.24997847
2511.886432	3.273506565	-91.04058841
2570.395783	3.745496729	-94.14134433
2630.267992	3.970741255	-90.55191136
2691.534804	3.823314815	-90.4840154
2754.228703	3.994496415	-91.16693095
2818.382931	4.106333264	-90.63441854
2884.031503	4.478467744	-88.0759183
2951.209227	4.527187035	-90.96762265
3019.95172	5.15967314	-89.21189365
3090.295433	5.068426815	-91.17051532
3162.27766	5.730049247	-90.43373428
3235.936569	5.462049981	-92.37637472
3311.311215	5.777339387	-90.73053666
3388.441561	5.909427126	-91.90117471
3467.368505	6.070005329	-93.51949795
3548.133892	6.25005224	-91.94053364
3630.780548	6.385771534	-91.44881345
3715.352291	6.737983134	-91.7848816
3801.893963	7.352828981	-90.77595811
3890.45145	6.793610624	-92.0807604
