Freq.	V(vout)
1.31825673855641e+003	(-4.33017817182238e+001dB,8.85272839414542e+001°)
1.32841366171065e+003	(-4.32351305394111e+001dB,8.85259874841255e+001°)
1.33864884207000e+003	(-4.31684793349161e+001dB,8.85246042049707e+001°)
1.34896288259166e+003	(-4.31018281084522e+001dB,8.85231340328074e+001°)
1.35935639087853e+003	(-4.30351768635988e+001dB,8.85215768764336e+001°)
1.36982997921497e+003	(-4.29685256040458e+001dB,8.85199326574263e+001°)
1.38038426460289e+003	(-4.29018743333867e+001dB,8.85182012593243e+001°)
1.39101986879806e+003	(-4.28352230552332e+001dB,8.85163825773883e+001°)
1.40173741834677e+003	(-4.27685717732759e+001dB,8.85144765298567e+001°)
1.41253754462276e+003	(-4.27019204910723e+001dB,8.85124829831181e+001°)
1.42342088386435e+003	(-4.26352692122655e+001dB,8.85104018270921e+001°)
1.43438807721197e+003	(-4.25686179404983e+001dB,8.85082329400300e+001°)
1.44543977074593e+003	(-4.25019666793933e+001dB,8.85059761915437e+001°)
1.45657661552446e+003	(-4.24353154325418e+001dB,8.85036314402170e+001°)
1.46779926762207e+003	(-4.23686642036256e+001dB,8.85011985633593e+001°)
1.47910838816821e+003	(-4.23020129962676e+001dB,8.84986774131762e+001°)
1.49050464338620e+003	(-4.22353618141062e+001dB,8.84960678436635e+001°)
1.50198870463249e+003	(-4.21687106607708e+001dB,8.84933696891023e+001°)
1.51356124843621e+003	(-4.21020595399382e+001dB,8.84905828003966e+001°)
1.52522295653902e+003	(-4.20354084552675e+001dB,8.84877070067730e+001°)
1.53697451593528e+003	(-4.19687574104135e+001dB,8.84847421465780e+001°)
1.54881661891249e+003	(-4.19021064091075e+001dB,8.84816880430720e+001°)
1.56074996309212e+003	(-4.18354554549604e+001dB,8.84785445106436e+001°)
1.57277525147067e+003	(-4.17688045517408e+001dB,8.84753113723073e+001°)
1.58489319246112e+003	(-4.17021537031396e+001dB,8.84719884364072e+001°)
1.59710449993461e+003	(-4.16355029128774e+001dB,8.84685755041187e+001°)
1.60940989326254e+003	(-4.15688521846851e+001dB,8.84650723677079e+001°)
1.62181009735894e+003	(-4.15022015223466e+001dB,8.84614788376715e+001°)
1.63430584272314e+003	(-4.14355509296230e+001dB,8.84577946891099e+001°)
1.64689786548288e+003	(-4.13689004102657e+001dB,8.84540197077924e+001°)
1.65958690743757e+003	(-4.13022499681786e+001dB,8.84501536816211e+001°)
1.67237371610209e+003	(-4.12355996070251e+001dB,8.84461963643475e+001°)
1.68525904475076e+003	(-4.11689493307608e+001dB,8.84421475346502e+001°)
1.69824365246175e+003	(-4.11022991432176e+001dB,8.84380069551919e+001°)
1.71132830416179e+003	(-4.10356490483081e+001dB,8.84337743798570e+001°)
1.72451377067121e+003	(-4.09689990499085e+001dB,8.84294495619163e+001°)
1.73780082874938e+003	(-4.09023491519110e+001dB,8.84250322354924e+001°)
1.75119026114047e+003	(-4.08356993583270e+001dB,8.84205221573770e+001°)
1.76468285661951e+003	(-4.07690496730660e+001dB,8.84159190504437e+001°)
1.77827941003893e+003	(-4.07024001002319e+001dB,8.84112226453773e+001°)
1.79198072237534e+003	(-4.06357506437494e+001dB,8.84064326761373e+001°)
1.80578760077673e+003	(-4.05691013076959e+001dB,8.84015488416358e+001°)
1.81970085860999e+003	(-4.05024520962007e+001dB,8.83965708740027e+001°)
1.83372131550889e+003	(-4.04358030132962e+001dB,8.83914984677467e+001°)
1.84784979742230e+003	(-4.03691540632208e+001dB,8.83863313267241e+001°)
1.86208713666288e+003	(-4.03025052500593e+001dB,8.83810691469435e+001°)
1.87643417195610e+003	(-4.02358565780831e+001dB,8.83757116234665e+001°)
1.89089174848965e+003	(-4.01692080515322e+001dB,8.83702584415813e+001°)
1.90546071796326e+003	(-4.01025596746035e+001dB,8.83647092732054e+001°)
1.92014193863881e+003	(-4.00359114516903e+001dB,8.83590637959711e+001°)
1.93493627539096e+003	(-3.99692633870665e+001dB,8.83533216718015e+001°)
1.94984459975806e+003	(-3.99026154851600e+001dB,8.83474825728079e+001°)
1.96486778999348e+003	(-3.98359677504167e+001dB,8.83415461526340e+001°)
1.98000673111740e+003	(-3.97693201872515e+001dB,8.83355120583178e+001°)
1.99526231496889e+003	(-3.97026728001233e+001dB,8.83293799270110e+001°)
2.01063544025850e+003	(-3.96360255936661e+001dB,8.83231494176206e+001°)
2.02612701262116e+003	(-3.95693785724061e+001dB,8.83168201521596e+001°)
2.04173794466954e+003	(-3.95027317409767e+001dB,8.83103917581471e+001°)
2.05746915604785e+003	(-3.94360851040581e+001dB,8.83038638562801e+001°)
2.07332157348597e+003	(-3.93694386664117e+001dB,8.82972360729265e+001°)
2.08929613085405e+003	(-3.93027924327140e+001dB,8.82905079979740e+001°)
2.10539376921757e+003	(-3.92361464078642e+001dB,8.82836792605435e+001°)
2.12161543689270e+003	(-3.91695005966489e+001dB,8.82767494333454e+001°)
2.13796208950225e+003	(-3.91028550040340e+001dB,8.82697181313348e+001°)
2.15443469003190e+003	(-3.90362096349415e+001dB,8.82625849204137e+001°)
2.17103420888697e+003	(-3.89695644944345e+001dB,8.82553494028104e+001°)
2.18776162394957e+003	(-3.89029195875696e+001dB,8.82480111424222e+001°)
2.20461792063620e+003	(-3.88362749194264e+001dB,8.82405697039127e+001°)
2.22160409195583e+003	(-3.87696304952719e+001dB,8.82330246542639e+001°)
2.23872113856835e+003	(-3.87029863202537e+001dB,8.82253755399928e+001°)
2.25597006884359e+003	(-3.86363423997180e+001dB,8.82176219230190e+001°)
2.27335189892065e+003	(-3.85696987390343e+001dB,8.82097633465824e+001°)
2.29086765276779e+003	(-3.85030553436141e+001dB,8.82017993457837e+001°)
2.30851836224278e+003	(-3.84364122188983e+001dB,8.81937294500217e+001°)
2.32630506715364e+003	(-3.83697693704716e+001dB,8.81855531861137e+001°)
2.34422881531994e+003	(-3.83031268039658e+001dB,8.81772700798563e+001°)
2.36229066263448e+003	(-3.82364845249855e+001dB,8.81688796342877e+001°)
2.38049167312553e+003	(-3.81698425393038e+001dB,8.81603813563236e+001°)
2.39883291901951e+003	(-3.81032008527814e+001dB,8.81517747528771e+001°)
2.41731548080412e+003	(-3.80365594712624e+001dB,8.81430593159149e+001°)
2.43594044729204e+003	(-3.79699184006626e+001dB,8.81342345278853e+001°)
2.45470891568505e+003	(-3.79032776470775e+001dB,8.81252998756150e+001°)
2.47362199163864e+003	(-3.78366372165903e+001dB,8.81162548331870e+001°)
2.49268078932720e+003	(-3.77699971153495e+001dB,8.81070988668818e+001°)
2.51188643150960e+003	(-3.77033573496490e+001dB,8.80978314399301e+001°)
2.53124004959538e+003	(-3.76367179257982e+001dB,8.80884520026668e+001°)
2.55074278371138e+003	(-3.75700788502324e+001dB,8.80789600107497e+001°)
2.57039578276888e+003	(-3.75034401294355e+001dB,8.80693548997710e+001°)
2.59020020453134e+003	(-3.74368017700110e+001dB,8.80596361105410e+001°)
2.61015721568256e+003	(-3.73701637785841e+001dB,8.80498030672928e+001°)
2.63026799189540e+003	(-3.73035261619340e+001dB,8.80398551964961e+001°)
2.65053371790110e+003	(-3.72368889269121e+001dB,8.80297919077329e+001°)
2.67095558755901e+003	(-3.71702520804456e+001dB,8.80196126168418e+001°)
2.69153480392694e+003	(-3.71036156295288e+001dB,8.80093167176549e+001°)
2.71227257933205e+003	(-3.70369795812915e+001dB,8.79989036066873e+001°)
2.73317013544226e+003	(-3.69703439429538e+001dB,8.79883726760297e+001°)
2.75422870333819e+003	(-3.69037087218313e+001dB,8.79777233056707e+001°)
2.77544952358573e+003	(-3.68370739252834e+001dB,8.79669548658501e+001°)
2.79683384630910e+003	(-3.67704395608674e+001dB,8.79560667290161e+001°)
2.81838293126448e+003	(-3.67038056361512e+001dB,8.79450582484147e+001°)
2.84009804791424e+003	(-3.66371721588612e+001dB,8.79339287788193e+001°)
2.86198047550173e+003	(-3.65705391368105e+001dB,8.79226776727985e+001°)
2.88403150312663e+003	(-3.65039065779172e+001dB,8.79113042638371e+001°)
2.90625242982089e+003	(-3.64372744902184e+001dB,8.78998078841090e+001°)
2.92864456462526e+003	(-3.63706428818663e+001dB,8.78881878574737e+001°)
2.95120922666641e+003	(-3.63040117610975e+001dB,8.78764435054774e+001°)
2.97394774523463e+003	(-3.62373811362586e+001dB,8.78645741310259e+001°)
2.99686145986215e+003	(-3.61707510158723e+001dB,8.78525790394786e+001°)
3.01995172040204e+003	(-3.61041214085251e+001dB,8.78404575275534e+001°)
3.04321988710775e+003	(-3.60374923229921e+001dB,8.78282088834834e+001°)
3.06666733071321e+003	(-3.59708637680257e+001dB,8.78158323853597e+001°)
3.09029543251362e+003	(-3.59042357526645e+001dB,8.78033273060931e+001°)
3.11410558444679e+003	(-3.58376082860021e+001dB,8.77906929121953e+001°)
3.13809918917516e+003	(-3.57709813772626e+001dB,8.77779284641137e+001°)
3.16227766016841e+003	(-3.57043550357955e+001dB,8.77650332078144e+001°)
3.18664242178676e+003	(-3.56377292711073e+001dB,8.77520063864722e+001°)
