Freq.	V(vout)
1.00000000000000e+003	(-4.96268287438091e+001dB,8.86231641194249e+001°)
1.00770481413610e+003	(-4.95601801891999e+001dB,8.86258252179301e+001°)
1.01546899243308e+003	(-4.94935314524257e+001dB,8.86284053942351e+001°)
1.02329299228075e+003	(-4.94268825377540e+001dB,8.86309048000796e+001°)
1.03117727459306e+003	(-4.93602334493595e+001dB,8.86333235865120e+001°)
1.03912230383517e+003	(-4.92935841913634e+001dB,8.86356618895664e+001°)
1.04712854805090e+003	(-4.92269347678933e+001dB,8.86379198508714e+001°)
1.05519647889024e+003	(-4.91602851829990e+001dB,8.86400976003099e+001°)
1.06332657163716e+003	(-4.90936354406910e+001dB,8.86421952668086e+001°)
1.07151930523761e+003	(-4.90269855449533e+001dB,8.86442129717029e+001°)
1.07977516232771e+003	(-4.89603354997748e+001dB,8.86461508396996e+001°)
1.08809462926223e+003	(-4.88936853090358e+001dB,8.86480089781089e+001°)
1.09647819614319e+003	(-4.88270349766032e+001dB,8.86497874933098e+001°)
1.10492635684876e+003	(-4.87603845063763e+001dB,8.86514865004815e+001°)
1.11343960906236e+003	(-4.86937339021264e+001dB,8.86531060878731e+001°)
1.12201845430197e+003	(-4.86270831676538e+001dB,8.86546463581585e+001°)
1.13066339794964e+003	(-4.85604323066955e+001dB,8.86561073956716e+001°)
1.13937494928134e+003	(-4.84937813230090e+001dB,8.86574892902867e+001°)
1.14815362149688e+003	(-4.84271302202497e+001dB,8.86587921233499e+001°)
1.15699993175021e+003	(-4.83604790021034e+001dB,8.86600159686229e+001°)
1.16591440117983e+003	(-4.82938276722101e+001dB,8.86611608982794e+001°)
1.17489755493953e+003	(-4.82271762341639e+001dB,8.86622269807810e+001°)
1.18394992222930e+003	(-4.81605246915629e+001dB,8.86632142749576e+001°)
1.19307203632654e+003	(-4.80938730479919e+001dB,8.86641228457701e+001°)
1.20226443461742e+003	(-4.80272213069557e+001dB,8.86649527369999e+001°)
1.21152765862859e+003	(-4.79605694719867e+001dB,8.86657040066570e+001°)
1.22086225405907e+003	(-4.78939175465649e+001dB,8.86663766899404e+001°)
1.23026877081238e+003	(-4.78272655341846e+001dB,8.86669708367578e+001°)
1.23974776302895e+003	(-4.77606134382859e+001dB,8.86674864712506e+001°)
1.24929978911874e+003	(-4.76939612622992e+001dB,8.86679236284240e+001°)
1.25892541179417e+003	(-4.76273090096388e+001dB,8.86682823363206e+001°)
1.26862519810326e+003	(-4.75606566837115e+001dB,8.86685626091490e+001°)
1.27839971946303e+003	(-4.74940042878670e+001dB,8.86687644647341e+001°)
1.28824955169314e+003	(-4.74273518254996e+001dB,8.86688879200145e+001°)
1.29817527504985e+003	(-4.73606992999531e+001dB,8.86689329797336e+001°)
1.30817747426020e+003	(-4.72940467145195e+001dB,8.86688996431648e+001°)
1.31825673855641e+003	(-4.72273940725608e+001dB,8.86687879121789e+001°)
1.32841366171065e+003	(-4.71607413773716e+001dB,8.86685977790953e+001°)
1.33864884207000e+003	(-4.70940886322081e+001dB,8.86683292286245e+001°)
1.34896288259166e+003	(-4.70274358404053e+001dB,8.86679822473011e+001°)
1.35935639087853e+003	(-4.69607830051875e+001dB,8.86675568180449e+001°)
1.36982997921497e+003	(-4.68941301298366e+001dB,8.86670529132901e+001°)
1.38038426460289e+003	(-4.68274772175945e+001dB,8.86664705020387e+001°)
1.39101986879806e+003	(-4.67608242716947e+001dB,8.86658095472148e+001°)
1.40173741834677e+003	(-4.66941712953764e+001dB,8.86650700158104e+001°)
1.41253754462276e+003	(-4.66275182918588e+001dB,8.86642518600032e+001°)
1.42342088386435e+003	(-4.65608652643630e+001dB,8.86633550348994e+001°)
1.43438807721197e+003	(-4.64942122161198e+001dB,8.86623794839372e+001°)
1.44543977074593e+003	(-4.64275591503067e+001dB,8.86613251501041e+001°)
1.45657661552446e+003	(-4.63609060701578e+001dB,8.86601919742102e+001°)
1.46779926762207e+003	(-4.62942529788308e+001dB,8.86589798868674e+001°)
1.47910838816821e+003	(-4.62275998795843e+001dB,8.86576888156501e+001°)
1.49050464338620e+003	(-4.61609467755813e+001dB,8.86563186895635e+001°)
1.50198870463249e+003	(-4.60942936699974e+001dB,8.86548694208767e+001°)
1.51356124843621e+003	(-4.60276405660560e+001dB,8.86533409302524e+001°)
1.52522295653902e+003	(-4.59609874669396e+001dB,8.86517331211743e+001°)
1.53697451593528e+003	(-4.58943343758759e+001dB,8.86500459067976e+001°)
1.54881661891249e+003	(-4.58276812959974e+001dB,8.86482791799324e+001°)
1.56074996309212e+003	(-4.57610282305625e+001dB,8.86464328430151e+001°)
1.57277525147067e+003	(-4.56943751827553e+001dB,8.86445067846711e+001°)
1.58489319246112e+003	(-4.56277221557767e+001dB,8.86425008875568e+001°)
1.59710449993461e+003	(-4.55610691528609e+001dB,8.86404150419958e+001°)
1.60940989326254e+003	(-4.54944161772051e+001dB,8.86382491175294e+001°)
1.62181009735894e+003	(-4.54277632320420e+001dB,8.86360029902163e+001°)
1.63430584272314e+003	(-4.53611103206151e+001dB,8.86336765281922e+001°)
1.64689786548288e+003	(-4.52944574461493e+001dB,8.86312695922690e+001°)
1.65958690743757e+003	(-4.52278046119019e+001dB,8.86287820416085e+001°)
1.67237371610209e+003	(-4.51611518211265e+001dB,8.86262137316116e+001°)
1.68525904475076e+003	(-4.50944990771029e+001dB,8.86235645082159e+001°)
1.69824365246175e+003	(-4.50278463831012e+001dB,8.86208342179323e+001°)
1.71132830416179e+003	(-4.49611937424164e+001dB,8.86180226987594e+001°)
1.72451377067121e+003	(-4.48945411583287e+001dB,8.86151297842215e+001°)
1.73780082874938e+003	(-4.48278886342045e+001dB,8.86121553053736e+001°)
1.75119026114047e+003	(-4.47612361733438e+001dB,8.86090990896664e+001°)
1.76468285661951e+003	(-4.46945837791038e+001dB,8.86059609524776e+001°)
1.77827941003893e+003	(-4.46279314548207e+001dB,8.86027407101728e+001°)
1.79198072237534e+003	(-4.45612792039090e+001dB,8.85994381755558e+001°)
1.80578760077673e+003	(-4.44946270297433e+001dB,8.85960531513843e+001°)
1.81970085860999e+003	(-4.44279749357377e+001dB,8.85925854418897e+001°)
1.83372131550889e+003	(-4.43613229253351e+001dB,8.85890348388595e+001°)
1.84784979742230e+003	(-4.42946710019874e+001dB,8.85854011376256e+001°)
1.86208713666288e+003	(-4.42280191691711e+001dB,8.85816841228682e+001°)
1.87643417195610e+003	(-4.41613674303726e+001dB,8.85778835736708e+001°)
1.89089174848965e+003	(-4.40947157891009e+001dB,8.85739992702337e+001°)
1.90546071796326e+003	(-4.40280642489165e+001dB,8.85700309810571e+001°)
1.92014193863881e+003	(-4.39614128133560e+001dB,8.85659784723948e+001°)
1.93493627539096e+003	(-4.38947614860216e+001dB,8.85618415060863e+001°)
1.94984459975806e+003	(-4.38281102705282e+001dB,8.85576198404395e+001°)
1.96486778999348e+003	(-4.37614591705324e+001dB,8.85533132267091e+001°)
1.98000673111740e+003	(-4.36948081896599e+001dB,8.85489214087833e+001°)
1.99526231496889e+003	(-4.36281573316306e+001dB,8.85444441328436e+001°)
2.01063544025850e+003	(-4.35615066001703e+001dB,8.85398811331546e+001°)
2.02612701262116e+003	(-4.34948559990247e+001dB,8.85352321399708e+001°)
2.04173794466954e+003	(-4.34282055319782e+001dB,8.85304968804580e+001°)
2.05746915604785e+003	(-4.33615552028533e+001dB,8.85256750790074e+001°)
2.07332157348597e+003	(-4.32949050155065e+001dB,8.85207664471807e+001°)
2.08929613085405e+003	(-4.32282549737996e+001dB,8.85157706989573e+001°)
2.10539376921757e+003	(-4.31616050816505e+001dB,8.85106875411813e+001°)
2.12161543689270e+003	(-4.30949553430295e+001dB,8.85055166708373e+001°)
2.13796208950225e+003	(-4.30283057618998e+001dB,8.85002577912838e+001°)
2.15443469003190e+003	(-4.29616563422950e+001dB,8.84949105849091e+001°)
2.17103420888697e+003	(-4.28950070882976e+001dB,8.84894747435093e+001°)
2.18776162394957e+003	(-4.28283580039806e+001dB,8.84839499432127e+001°)
2.20461792063620e+003	(-4.27617090934865e+001dB,8.84783358599699e+001°)
2.22160409195583e+003	(-4.26950603610029e+001dB,8.84726321649403e+001°)
2.23872113856835e+003	(-4.26284118107798e+001dB,8.84668385214110e+001°)
2.25597006884359e+003	(-4.25617634470462e+001dB,8.84609545910040e+001°)
2.27335189892065e+003	(-4.24951152741409e+001dB,8.84549800250602e+001°)
2.29086765276779e+003	(-4.24284672963989e+001dB,8.84489144713283e+001°)
2.30851836224278e+003	(-4.23618195182403e+001dB,8.84427575766510e+001°)
2.32630506715364e+003	(-4.22951719440864e+001dB,8.84365089771568e+001°)
2.34422881531994e+003	(-4.22285245784559e+001dB,8.84301683034445e+001°)
2.36229066263448e+003	(-4.21618774258867e+001dB,8.84237351852888e+001°)
2.38049167312553e+003	(-4.20952304909980e+001dB,8.84172092442964e+001°)
2.39883291901951e+003	(-4.20285837784073e+001dB,8.84105900944378e+001°)
2.41731548080412e+003	(-4.19619372928089e+001dB,8.84038773487982e+001°)
2.43594044729204e+003	(-4.18952910389782e+001dB,8.83970706138916e+001°)
2.45470891568505e+003	(-4.18286450217095e+001dB,8.83901694835759e+001°)
2.47362199163864e+003	(-4.17619992458891e+001dB,8.83831735597205e+001°)
2.49268078932720e+003	(-4.16953537164165e+001dB,8.83760824249734e+001°)
2.51188643150960e+003	(-4.16287084382429e+001dB,8.83688956652928e+001°)
2.53124004959538e+003	(-4.15620634164545e+001dB,8.83616128586479e+001°)
2.55074278371138e+003	(-4.14954186561337e+001dB,8.83542335738778e+001°)
2.57039578276888e+003	(-4.14287741624180e+001dB,8.83467573800543e+001°)
2.59020020453134e+003	(-4.13621299405430e+001dB,8.83391838366342e+001°)
2.61015721568256e+003	(-4.12954859958044e+001dB,8.83315124981292e+001°)
2.63026799189540e+003	(-4.12288423335433e+001dB,8.83237429133455e+001°)
2.65053371790110e+003	(-4.11621989591868e+001dB,8.83158746272257e+001°)
2.67095558755901e+003	(-4.10955558781831e+001dB,8.83079071756124e+001°)
2.69153480392694e+003	(-4.10289130961365e+001dB,8.82998400910145e+001°)
2.71227257933205e+003	(-4.09622706186333e+001dB,8.82916728974523e+001°)
2.73317013544226e+003	(-4.08956284513866e+001dB,8.82834051172940e+001°)
2.75422870333819e+003	(-4.08289866001685e+001dB,8.82750362643191e+001°)
2.77544952358573e+003	(-4.07623450708027e+001dB,8.82665658442041e+001°)
2.79683384630910e+003	(-4.06957038692391e+001dB,8.82579933623394e+001°)
2.81838293126448e+003	(-4.06290630014379e+001dB,8.82493183134367e+001°)
2.84009804791424e+003	(-4.05624224734988e+001dB,8.82405401853834e+001°)
2.86198047550173e+003	(-4.04957822915624e+001dB,8.82316584668491e+001°)
2.88403150312663e+003	(-4.04291424618730e+001dB,8.82226726319652e+001°)
2.90625242982089e+003	(-4.03625029907432e+001dB,8.82135821554667e+001°)
2.92864456462526e+003	(-4.02958638845794e+001dB,8.82043865014216e+001°)
2.95120922666641e+003	(-4.02292251498695e+001dB,8.81950851292390e+001°)
2.97394774523463e+003	(-4.01625867932012e+001dB,8.81856774938917e+001°)
2.99686145986215e+003	(-4.00959488212132e+001dB,8.81761630417311e+001°)
3.01995172040204e+003	(-4.00293112406746e+001dB,8.81665412137928e+001°)
3.04321988710775e+003	(-3.99626740584332e+001dB,8.81568114451995e+001°)
3.06666733071321e+003	(-3.98960372814348e+001dB,8.81469731636657e+001°)
3.09029543251362e+003	(-3.98294009167121e+001dB,8.81370257910891e+001°)
3.11410558444679e+003	(-3.97627649713956e+001dB,8.81269687444779e+001°)
3.13809918917516e+003	(-3.96961294527245e+001dB,8.81168014309140e+001°)
3.16227766016841e+003	(-3.96294943680208e+001dB,8.81065232552514e+001°)
3.18664242178676e+003	(-3.95628597247161e+001dB,8.80961336129642e+001°)
3.21119490936485e+003	(-3.94962255303647e+001dB,8.80856318914375e+001°)
3.23593656929631e+003	(-3.94295917925972e+001dB,8.80750174778163e+001°)
3.26086885911896e+003	(-3.93629585191769e+001dB,8.80642897472291e+001°)
3.28599324760069e+003	(-3.92963257179384e+001dB,8.80534480664695e+001°)
3.31131121482594e+003	(-3.92296933968853e+001dB,8.80424918029100e+001°)
3.33682425228297e+003	(-3.91630615640734e+001dB,8.80314203121831e+001°)
3.36253386295166e+003	(-3.90964302277286e+001dB,8.80202329436541e+001°)
3.38844156139206e+003	(-3.90297993961400e+001dB,8.80089290397612e+001°)
3.41454887383364e+003	(-3.89631690777553e+001dB,8.79975079381796e+001°)
3.44085733826517e+003	(-3.88965392811385e+001dB,8.79859689672982e+001°)
3.46736850452535e+003	(-3.88299100149397e+001dB,8.79743114491044e+001°)
3.49408393439410e+003	(-3.87632812879807e+001dB,8.79625346998514e+001°)
3.52100520168456e+003	(-3.86966531091753e+001dB,8.79506380283180e+001°)
3.54813389233579e+003	(-3.86300254875985e+001dB,8.79386207354192e+001°)
3.57547160450625e+003	(-3.85633984324433e+001dB,8.79264821167238e+001°)
3.60301994866789e+003	(-3.84967719529998e+001dB,8.79142214585442e+001°)
3.63078054770105e+003	(-3.84301460587420e+001dB,8.79018380414022e+001°)
3.65875503699007e+003	(-3.83635207592856e+001dB,8.78893311391085e+001°)
3.68694506451962e+003	(-3.82968960643151e+001dB,8.78767000174440e+001°)
3.71535229097177e+003	(-3.82302719837659e+001dB,8.78639439346975e+001°)
3.74397838982385e+003	(-3.81636485276191e+001dB,8.78510621421599e+001°)
3.77282504744704e+003	(-3.80970257060496e+001dB,8.78380538848780e+001°)
3.80189396320565e+003	(-3.80304035293620e+001dB,8.78249183965766e+001°)
3.83118684955733e+003	(-3.79637820080551e+001dB,8.78116549110581e+001°)
