Freq,ch1p2p,ch2p2p,ch3amp,mathp2p,mathamp,phase1,phase2,zin,phazin
898087.1334903385,1.0101715890697514,0.23555416796910095,0.0618231869420564,0.00010255184865511817,0.00004716796875,80.10904797557313,12.124758173828981,1310.7027624982557,87.76619385059789
905752.7539779668,1.0233150855818112,0.2512056077012671,0.08138748660726412,0.00010200378305999524,0.0000421875,78.03571183733075,12.425952352530713,1929.1848677277421,89.53833581013853
917477.5891742877,1.0214374432229454,0.23790188392892592,0.08295263058048073,0.00010427324182115934,0.0000478515625,80.44632401299025,11.849188432449077,1733.5406880492299,87.70448755456067
925217.3913043555,1.0101715890697514,0.2582487555807419,0.07708334068091843,0.0001036629417534037,0.000050292968750000004,79.53962977621369,12.074728450920755,1532.6862302380673,88.38564177286555
936498.3509081599,1.0345809397350054,0.23477159598249264,0.09077835044656382,0.00010666690432309172,0.0000486328125,79.39283080780714,11.858538854676858,1866.607045326935,88.748630337516
946466.6806937372,1.0270703702995425,0.23477159598249267,0.07238790876126858,0.00010530713853877251,0.000029296875000000002,81.1530447509828,11.427150851364198,2470.8406190513006,87.419804397653
956021.646285569,1.0308256550172739,0.25198817968787546,0.04421531724336945,0.00010485282245934429,0.0000435546875,81.75803421710441,11.481778784031171,1015.1678219105452,86.76018699886441
963753.5665222461,1.004538661993154,0.24024959988875083,0.05478003906258162,0.00010593293092356203,0.00004765625,81.79075253255051,11.567499173592552,1149.4827868869586,86.64174829385693
972145.5660071135,1.004538661993154,0.22459816015658465,0.0704314787947478,0.00010349040463005392,0.0000501953125,81.92011485243653,11.525794501599758,1403.1485269615125,86.55409064596371
983844.9698835333,1.0364585820938712,0.22303301618336802,0.06299704492196886,0.00010738803745055867,0.00004472656250000001,80.91758235886512,11.330429567396104,1408.4928820981684,87.75198807373877
993488.4024935182,1.0214374432229456,0.21990272823693477,0.08021362862735165,0.00010410070469780956,0.00004912109375,78.51518679585918,11.058013775758148,1632.9772507834612,90.42679942838268
1000794.2811755397,1.0327032973761399,0.2222504441967597,0.06886633482153118,0.00010408494717627855,0.00005048828125,81.92031494194961,10.77761537309646,1364.006322190482,87.30206968495392
1013309.2800322357,0.9951504501988255,0.21677244029050155,0.03560702539067805,0.00010579190884327426,0.000047070312500000007,83.38013344653531,11.007228746678729,756.4646058102556,85.61263780678595
1019862.8593503588,0.9970280925576913,0.24416245982179235,0.06808376283492287,0.00010239533425779652,0.000046777343750000005,81.68191168062337,11.180254797906212,1455.4858693728813,87.13783352147041
1029842.0128730193,1.0270703702995425,0.2222504441967597,0.054388753069277464,0.0001023002587196162,0.000046484375,81.13158193956399,10.929126818299196,1170.0437635071453,87.93929124213682
1039828.1957743025,1.0233150855818112,0.23085873604945112,0.0661273328684021,0.0001051191090983888,0.000046289062500000005,83.74047676455018,10.620864626686256,1428.5736045832014,85.63865860876356
1048801.4242444586,1.0082939467108856,0.2222504441967597,0.06377961690857717,0.00010392949359694534,0.0000486328125,83.8193410408907,10.712716347983266,1311.452363742631,85.46794261112603
1058038.0887361125,1.0101715890697514,0.2120770083708517,0.05556261104918993,0.00010247306104746313,0.00004716796875,83.59152432870772,10.299375420438,1177.9733688275462,86.10910025085428
1069626.779424076,1.0064163043520198,0.20659900446459353,0.060649328962143936,0.00010380422903818859,0.000032812500000000005,82.12438101061116,10.433773609181172,1848.360501703434,87.44184538020767
1078277.9935452107,1.0308256550172739,0.20503386049137692,0.04695431919649853,0.0001051653208449934,0.00004755859375000001,81.6971501851392,10.56240607606323,987.2941038442399,87.74044373879758
1093762.8451999326,1.0082939467108853,0.21285958035746,0.06847504882822703,0.00010524357804365421,0.000048828125,84.50753030050687,10.115991335886623,1402.3690000020895,85.37647836360651
1103264.9591024942,1.0270703702995427,0.20503386049137692,0.048128177176411,0.0001059633851486356,0.000046093750000000006,82.60532407831799,9.912060257493614,1044.1367251831537,87.48261566418839
1126077.1912051896,1.0270703702995425,0.20112100055833537,0.060258042968839784,0.00010391294046192297,0.00004775390625,82.94800290980683,9.83828267874112,1261.8453169752952,87.21371441145205
1140169.6002280344,1.0045386619931542,0.1846869888395609,0.06495347488848963,0.00010339824634134187,0.000047949218750000005,82.2627821586233,9.985051243988499,1354.6305149860157,87.75216659738821
1146030.885938772,1.0233150855818112,0.19799071261190215,0.05478003906258162,0.0001049617990875758,0.000048828125,84.43762332640381,10.24242110153966,1121.8952000016716,85.31995557205653
1154817.206243855,1.0195598008640798,0.18703470479938583,0.033650595424157284,0.00010513354059743426,0.000044140625000000004,85.13219856903268,9.704353241534514,762.3497724410853,85.1634481894328
1169200.463867571,1.0082939467108856,0.19016499274581905,0.04930203515632346,0.00010593319612805914,0.000047949218750000005,84.21526980105621,10.185857689896254,1028.2135234231205,85.59887250904754
1176751.8484549397,1.0233150855818112,0.1948604246654689,0.044606603236673606,0.00010514876770997102,0.000049121093750000004,84.90705622359562,9.751087511834044,908.0946662893393,85.34185626457034
1196324.0777418837,1.0289480126584083,0.2191201562503265,0.05360618108266916,0.00010696417559620406,0.000046972656250000004,84.16483648160037,9.785684322794255,1141.2209860426863,86.04947919560537
1216360.0425725933,1.017682158505214,0.17294840904043626,0.041867601283544525,0.00010430396125073001,0.000050390625,83.66057973268218,8.912691147818762,830.8609246966976,87.42672911949906
1227034.832764322,1.0101715890697511,0.17686126897347781,0.047345605189802686,0.000106370959072465,0.0000486328125,84.43746563310361,9.326425637685624,973.5321227782722,86.23610872921077
1234584.8177582868,1.0233150855818112,0.2042512885047686,0.05595389704249408,0.00010907871118702916,0.0000392578125,84.71724231535532,9.741008218384481,1425.2932977988542,85.5417494662602
1251959.9493197089,1.0101715890697514,0.1690355491073947,0.033259309430853125,0.00010505554860327053,0.0000482421875,83.97107123895297,9.131358734321065,689.4237420484534,86.89757002672596
1276501.5451548276,1.0158045161463485,0.17216583705382796,0.057519041015710703,0.0001046177856588647,0.000048437500000000005,84.47447013331414,9.236791552980154,1187.4898790340274,86.28873831370571
1292515.086681368,1.0101715890697511,0.19016499274581905,0.05204103710945254,0.00010845185798425116,0.00004833984375,85.33798261620274,9.219681194798694,1076.566101011705,85.44233618899857
1309803.3118246116,1.017682158505214,0.18938242075921075,0.027781305524594964,0.00010781057328242775,0.00004775390625,85.11337806479082,9.528226733918018,581.7598539301686,85.35839520129116
1321840.2131399119,1.0026610196342884,0.16512268917435316,0.02269458761164096,0.00010674595713524391,0.00004775390625,84.31973500876222,9.096159584780644,475.24044405563075,86.58410540645713
1366802.028320728,1.0045386619931542,0.1666878331475698,0.04578046121658606,0.0001026923403264117,0.0000478515625,85.6678622802092,8.720793293338463,956.7182099139618,85.61134442645233
1378538.395829049,1.0139268737874825,0.1870347047993858,0.046954319196498534,0.00010679296449533983,0.000046093750000000006,84.09999372051851,8.63372208493547,1018.6699757884427,87.26628419454602
1389464.397898769,1.0064163043520198,0.17607869698686948,0.041867601283544525,0.00010837413119458456,0.0000455078125,84.98102178966238,9.183507950405408,920.0090925826092,85.83547025993221
1399009.0352666846,1.0101715890697514,0.17138326506721963,0.028955163504507428,0.0001024730610474631,0.000046582031250000006,84.28935443598216,8.667152154408738,621.5951242896352,87.0434934096091
1417843.196155006,1.012049231428617,0.1502538214287953,0.03208545145094066,0.0001051810783665244,0.000049902343750000006,83.81733140860496,8.518437242346607,642.964819682255,87.66423134904844
1426784.6990985079,1.0195598008640798,0.1682529771207864,0.04773689118310684,0.00010389797855388332,0.00004736328125,83.18191601692324,8.808461944255889,1007.8881767319876,88.00962203882088
1435772.081290587,1.0026610196342884,0.159644685268095,0.028563877511203276,0.00010342817015742122,0.00004921875,86.49405841066125,8.44760356419833,580.3454478466697,85.05833802514042
1447375.5060282836,1.0101715890697514,0.15573182533505348,0.040693743303632054,0.00010472702749159333,0.000049414062500000006,83.69521966749919,8.622782445596366,823.5255561841743,87.68199788690444
1487765.4443432996,1.0101715890697514,0.14555838950914546,0.048128177176411,0.0001039132056664201,0.00004833984375,83.90854683203017,8.63172983047196,995.6212813867648,87.45972333749788
1502331.4784066214,1.025192727940677,0.1690355491073947,0.01486886774555787,0.00010613512665849405,0.00004658203125,83.64711587982764,8.760007510232194,319.1974962568398,87.59287660994016
1509859.9409576957,1.0458467938881997,0.16512268917435316,0.019564299665207723,0.00010309779261426417,0.00004765625,83.24791670181214,8.483366994248309,410.5295667453423,88.26871630393954
1528497.4093264365,1.0026610196342884,0.17138326506721963,0.0352157393973739,0.00010367869927493473,0.000049804687500000004,85.4928772560485,8.608749065830139,707.0768067237426,85.89837367812136
1538158.1542102194,1.0214374432229456,0.15729696930827008,0.029737735491115736,0.00010715247024108485,0.0000482421875,81.94114607888699,8.429336091935511,616.4259340668525,89.6295178291775
1549964.681794346,1.012049231428617,0.16199240122791994,0.017216583705382794,0.00010917166508923255,0.000047949218750000005,81.60422645488099,8.17622949050959,359.05869071918494,90.21954405460943
1558441.5584415584,1.0082939467108856,0.1338198097100208,0.043824031250065294,0.00010078291771998686,0.0000478515625,84.05207571367623,8.469344472698397,915.8328163278951,87.47857981362537
1570276.9015071802,1.0045386619931542,0.11660322600463802,0.03169416545763651,0.00010209832818918133,0.00004833984375,82.72083886149062,7.95355070667506,655.6530389620158,89.32561043183432
1577794.0102264595,1.0026610196342884,0.14947124944218698,0.016434011718774486,0.00010286567306325284,0.000047265625,83.47349646684046,8.475477701711675,347.6947933889478,88.05102583144787
1587643.961879552,0.9989057349165569,0.13929781361627896,0.017607869698686947,0.00010220730481741283,0.00003408203125,83.9941161708576,8.067497871234359,516.6320507580353,87.93838595790805
1600136.1728871858,0.9989057349165569,0.15573182533505345,0.023085873604945115,0.0001010182197249636,0.00004804687500000001,81.61851612159684,7.985539666333199,480.4864750297519,90.39594421206996
1607142.8571428312,1.0007833772754227,0.13929781361627896,0.011738579799124634,0.00010566664428451752,0.00005107421875,83.03340583990352,8.231151643998933,229.83376126775573,88.73544251609755
1615880.1058903427,1.0007833772754227,0.13851524162967066,0.05595389704249409,0.00010607315739035845,0.000046093750000000006,82.85236198271825,8.791601125147984,1213.9150544812276,88.35603689213377
1645387.9145263724,1.0026610196342884,0.14868867745557868,0.02699873353798666,0.00010236381921473448,0.000048144531250000003,80.73452628472542,8.117705038351566,560.7850536084856,91.14776867692302
1666666.6666666667,1.0064163043520198,0.1424281015627122,0.026998733537986656,0.00010120571875635305,0.000046484375,80.71308098164572,8.226612421351602,580.8130912373599,91.06030659700268
1681431.8661081803,1.0082939467108853,0.12521151785732942,0.01604272572547033,0.00010389850896287754,0.0000490234375,81.93318622851392,8.228731719104616,327.24603870282107,89.83808205238147
1692509.6374082493,0.9932728078399599,0.1338198097100208,0.04617174720989022,0.00010331839791569836,0.000044140625000000004,82.35388369585574,8.228475447399449,1046.0148040470704,89.41764085674481
1698920.920342097,0.9913951654810942,0.12990694977697928,0.030129021484419892,0.00010180026130257766,0.000045117187500000005,80.2831400338719,7.94859010983189,667.7947619057568,91.76826985629621
1710864.8579798825,1.0026610196342884,0.14399324553592882,0.026216161551378347,0.00010125325652544318,0.00004580078125,80.47782212298415,8.278104248637241,572.3955102049346,91.2440736283786
1715072.3050280365,1.0045386619931542,0.14321067354932052,0.01956429966520772,0.00010217578977435081,0.00004804687500000001,80.97218728514551,8.13731819265985,407.1919279913151,90.89049452219464
1733557.581658865,1.0101715890697511,0.1314720937501959,0.022694587611640955,0.00010032939725405,0.00004716796875,81.83415612901108,8.125617829030398,481.1440520563217,90.04022604195852
1742093.1262950008,0.99327280783996,0.11816836997785464,0.04812817717641099,0.00010120624916534727,0.000047460937500000004,79.58927548680018,7.549760378681541,1014.0587125235566,92.86096413451828
1752045.0664925266,0.9970280925576913,0.12599408984393773,0.009390863839299707,0.00010001583805041244,0.000048828125,81.67215120920532,7.8350372751301745,192.324891428858,90.4928115156645
1769332.6064948286,1.0064163043520198,0.14555838950914546,0.02112944363842434,0.0001065747460343797,0.00004287109375,81.22527575986491,8.06660513070678,492.85991539285925,90.70811910942831
1782742.2603730604,0.9895175231222284,0.11738579799124634,0.03560702539067805,0.00010028318550744543,0.00004765625,79.99495881056423,7.863634854713355,747.163811476523,92.14140633472242
1794902.1371263813,0.9913951654810942,0.15573182533505348,0.02308587360494511,0.00010001689886840091,0.000011816406250000001,80.90579715563939,8.276985012097978,1953.7136009474207,90.81721783226263
1802506.8648401573,0.9895175231222284,0.14555838950914546,0.01878172767859941,0.00010162878499721634,0.00004716796875,80.08106529859216,8.179799381556597,398.18818101212827,91.73913531985124
1814825.0511303951,1.0007833772754227,0.12599408984393773,0.017216583705382794,0.00010367896447943185,0.000048925781250000006,80.54478458638357,8.471965174695205,351.89185058506945,90.98325023892123
1823860.0874453646,1.0064163043520198,0.14790610546897037,0.02425973158485758,0.0001004383738822815,0.00004033203125,80.21088329736469,7.868931460595593,601.5003666560328,91.92018524203972
1828665.7099399308,0.9895175231222284,0.12912437779037098,0.028563877511203276,0.00010122147627788405,0.00004677734375,80.27293607433297,7.900660666742921,610.6348762311515,91.8264032589241
1852086.367377949,0.9970280925576913,0.14008038560288727,0.023085873604945115,0.00010247359145645733,0.00004501953125,80.89323020986028,7.859786042828326,512.7968453679782,91.24698374731139
1871901.9714493551,1.004538661993154,0.1314720937501959,0.027781305524594964,0.00010150272482496823,0.0000439453125,80.29756193697482,8.018422580490654,632.1790412707832,91.68401548253453
1886510.356456935,0.9951504501988255,0.1330372377234125,0.03756345535719882,0.00009895228272121707,0.00004150390625,80.07271765578645,8.138959098021699,905.0583126063904,91.78832324619185
1906673.2053264836,0.9932728078399597,0.15651439732166178,0.025433589564770043,0.00009856073152341581,0.000047460937500000004,79.47493764905606,8.101283197540145,535.8846854799284,92.4237791534038
1936738.5505105609,0.9989057349165569,0.15338410937522853,0.024259731584857572,0.00009984462694954824,0.0000361328125,78.27531943776836,8.560077022817312,671.4044633214636,93.16460353941433
1945812.8078817548,0.9989057349165569,0.1244289458707211,0.02739001953129081,0.00009871724592073747,0.00004931640625,78.13863715794912,8.116486906525752,555.3936633671641,93.74487593552513
1952744.759907804,1.0026610196342884,0.13460238169662914,0.025042303571465883,0.00010123696859491795,0.00004619140625,78.24317711356723,7.960614451363724,542.1420477205298,93.79620843506905
1967996.8129606154,0.9951504501988255,0.13381980971002083,0.01330372377234125,0.0000982479679332696,0.00004912109375,75.87841763023322,7.301179089210622,270.8352513494521,96.82040328055616
1984204.335405821,0.9970280925576912,0.14399324553592882,0.048519463169715144,0.00010228582722057077,0.0000458984375,78.14280512054313,7.9183365354341975,1057.1048996976235,93.93885834402268
1991089.0721390867,0.9820069536867656,0.14086295758949557,0.017999155691991106,0.00010216082786631113,0.000042773437500000005,79.20115364690125,8.255085380202123,420.8021787351345,92.54376097289664
