Freq,ch1p2p,ch2p2p,ch3amp,mathp2p,mathamp,phase1,phase2,zin,phazin
65157.63396,1.040213867,0.562669258,0.230076164,6.86665E-05,2.65625E-05,15.85551504,13.26176402,8661.690882,150.8827209
66195.41833,1.049602079,0.539192099,0.208164148,6.53169E-05,2.65625E-05,15.96823342,13.3179277,7836.767941,150.7138389
67071.89268,1.040213867,0.557191254,0.228119734,6.75551E-05,2.76367E-05,16.02161486,13.38699251,8254.226421,150.5913926
68103.21894,1.057112648,0.582233558,0.21481601,6.56924E-05,2.61719E-05,16.13693916,13.45457193,8207.89532,150.4084889
69215.37879,1.049602079,0.574407838,0.224206874,6.85885E-05,2.74414E-05,16.37176213,13.62123485,8170.385735,150.007003
70090.53361,1.053357363,0.560321542,0.212468294,6.75866E-05,2.67578E-05,16.37878208,13.60498124,7940.420928,150.0162367
71091.36351,1.057112648,0.57519041,0.21090315,6.43306E-05,2.76367E-05,16.44132876,13.63140532,7631.265936,149.9272659
72195.65021,1.043969152,0.548582963,0.22655459,6.68823E-05,2.60742E-05,16.57605581,13.73755643,8688.835217,149.6863878
73088.09907,1.032703297,0.570494978,0.22264173,6.68668E-05,2.36328E-05,16.65670607,13.79435184,9420.873211,149.5489421
74220.10901,1.051479721,0.566582118,0.227337162,6.4377E-05,2.67578E-05,16.78948565,13.8712775,8496.104161,149.3392368
75280.83279,1.057112648,0.547800391,0.219902728,6.6381E-05,2.7832E-05,16.5203351,13.65139908,7901.066446,149.8282658
76257.65555,1.049602079,0.551713251,0.212077008,6.25467E-05,2.7832E-05,16.66310203,13.7299739,7619.889704,149.6069241
77356.97019,1.049602079,0.568929834,0.221467872,6.55677E-05,2.75391E-05,16.86004897,13.87290576,8041.953941,149.2670453
78549.13207,1.051479721,0.578320698,0.21481601,6.96996E-05,2.59766E-05,17.15945174,14.12598085,8269.608818,148.7145674
79827.04141,1.040213867,0.550148107,0.228119734,6.70546E-05,2.71484E-05,17.22053338,14.12345118,8402.683731,148.6560154
81093.75198,1.043969152,0.557973826,0.182339273,6.42221E-05,2.69531E-05,17.23456712,14.11264765,6765.051284,148.6527852
82915.87494,1.043969152,0.557191254,0.23242388,6.64595E-05,2.67578E-05,17.56212696,14.37626772,8686.206319,148.0616053
84107.23673,1.038336224,0.564234402,0.185078275,6.50819E-05,2.69531E-05,17.51404069,14.32366822,6866.672226,148.1622911
85765.97503,1.047724436,0.564234402,0.206599004,6.69133E-05,2.71484E-05,18.08151635,14.7273968,7609.977718,147.1910868
87142.01425,1.040213867,0.57519041,0.221076586,6.74608E-05,2.57813E-05,18.10547269,14.71515886,8575.091829,147.1793684
88915.70474,1.043969152,0.565799546,0.215598582,6.95428E-05,2.75391E-05,18.1190603,14.69219506,7828.827953,147.1887446
90282.53597,1.051479721,0.542322387,0.219120156,6.72108E-05,2.86133E-05,18.18393797,14.72989491,7657.987713,147.0861671
91548.14452,1.040213867,0.544670103,0.230076164,6.76959E-05,2.63672E-05,18.3248404,14.81558595,8725.851556,146.8595736
92646.2073,1.038336224,0.556408682,0.211685722,6.53957E-05,2.7832E-05,18.26640859,14.75972171,7605.830867,146.9738697
93608.99231,1.049602079,0.543104959,0.215207296,6.79777E-05,2.74414E-05,18.47374773,14.87911041,7842.429588,146.6471419
94703.50896,1.047724436,0.557973826,0.219511442,6.83535E-05,2.49023E-05,18.54820831,14.91734578,8814.890857,146.5344459
95609.24916,1.038336224,0.570494978,0.22655459,6.6788E-05,0.000028125,18.76232234,15.10242937,8055.274315,146.1352483
97042.51386,1.053357363,0.548582963,0.207772862,7.01689E-05,0.000028125,18.99513062,15.22257398,7387.479554,145.7822954
98057.99211,1.05899029,0.551713251,0.21481601,6.63815E-05,2.79297E-05,18.76365114,14.99669336,7691.314496,146.2396555
98923.17997,1.057112648,0.56345183,0.225772018,7.08419E-05,2.76367E-05,19.24226184,15.38230054,8169.277264,145.3754376
99809.73769,1.028948013,0.557191254,0.219511442,6.78217E-05,2.67578E-05,19.45786008,15.52558021,8203.639301,145.0165597
100884.3141,1.064623217,0.537626955,0.198773285,6.66777E-05,2.40234E-05,19.00166781,15.13487613,8274.139977,145.8634561
101626.2852,1.045846794,0.55953897,0.22459816,6.99656E-05,2.76367E-05,19.43224573,15.46550242,8126.802686,145.1022519
102748.986,1.047724436,0.542322387,0.216381154,6.68364E-05,2.77344E-05,19.40947188,15.43235248,7801.912042,145.1581756
103855.6407,1.038336224,0.560321542,0.217946298,6.66174E-05,2.66602E-05,19.38159676,15.37343841,8174.98203,145.2449648
104633.1708,1.038336224,0.562669258,0.197599427,6.67101E-05,2.55859E-05,19.29210856,15.31542211,7722.969956,145.3924693
105509.5783,1.042091509,0.537626955,0.204251289,6.84007E-05,2.80273E-05,19.54241971,15.4374214,7287.572106,145.0201589
107368.1385,1.03458094,0.550148107,0.221076586,6.79467E-05,2.67578E-05,19.84911515,15.67493051,8262.132273,144.4759543
108489.2867,1.040213867,0.548582963,0.197990713,6.55514E-05,2.75391E-05,20.00760765,15.72601913,7189.44999,144.2663732
110603.6292,1.053357363,0.550148107,0.211685722,6.66938E-05,2.68555E-05,20.069375,15.73933254,7882.406535,144.1912925
111718.4695,1.038336224,0.528236091,0.217946298,6.59288E-05,2.91992E-05,20.18967621,15.80527629,7464.114028,144.0050475
112894.6904,1.049602079,0.543104959,0.214033438,6.77116E-05,2.86133E-05,20.61650747,16.09339104,7480.212999,143.2901015
113791.7829,1.032703297,0.535279239,0.21872887,6.71791E-05,2.83203E-05,20.62234873,16.06375169,7723.391833,143.3138996
114926.0164,1.03458094,0.525105803,0.214033438,6.82285E-05,2.85156E-05,20.54730881,15.99095247,7505.830166,143.4617387
116779.7971,1.03458094,0.531366379,0.214424724,6.91825E-05,2.87109E-05,20.8214604,16.15501385,7468.398562,143.0235257
118315.8479,1.040213867,0.536844383,0.172948409,6.66163E-05,0.000028125,21.01891342,16.27189373,6149.276766,142.7091929
119143.8662,1.049602079,0.554060967,0.223033016,6.89002E-05,2.77344E-05,21.26582075,16.44399253,8041.753823,142.2901867
120261.1923,1.028948013,0.540757243,0.221859158,7.01373E-05,0.000028125,21.35509593,16.46239299,7888.325625,142.1825111
121475.0542,1.038336224,0.549365535,0.204642574,6.67896E-05,2.90039E-05,21.15468444,16.28765627,7055.690111,142.5576593
122152.2055,1.045846794,0.524323231,0.224206874,6.75709E-05,2.93945E-05,21.38626127,16.43211986,7627.502962,142.1816189
123133.754,1.028948013,0.543104959,0.200338429,6.76494E-05,2.99805E-05,21.54834667,16.54164592,6682.298074,141.9100074
124281.4976,1.030825655,0.549365535,0.163557545,6.8995E-05,0.000028125,21.65729102,16.57855779,5815.379385,141.7641512
125469.6945,1.042091509,0.538409527,0.227337162,7.23454E-05,2.8418E-05,21.85714705,16.69004864,7999.768179,141.4528043
126367.7499,1.036458582,0.550148107,0.196816855,6.99344E-05,0.000028125,21.83684392,16.61644117,6997.932609,141.5467149
127083.0376,1.032703297,0.557191254,0.21481601,6.67416E-05,2.88086E-05,22.13956625,16.87892967,7456.664223,140.9815041
127916.5497,1.038336224,0.558756398,0.212077008,7.05756E-05,2.88086E-05,22.12024427,16.81840177,7361.588358,141.061354
129182.1603,1.042091509,0.518845227,0.219511442,6.63805E-05,2.83203E-05,22.09844003,16.71706272,7751.024719,141.1844972
130081.3008,1.047724436,0.552495823,0.197599427,6.81339E-05,2.88086E-05,22.3107712,16.90580894,6859.044504,140.7834199
131291.0284,1.051479721,0.550148107,0.21285958,6.901E-05,2.88086E-05,22.48009117,16.96851493,7388.752891,140.5513939
132545.4244,1.043969152,0.547800391,0.221859158,6.79937E-05,2.94922E-05,22.73315803,17.12172999,7522.641656,140.145112
133385.1007,1.042091509,0.550930679,0.21285958,6.93235E-05,2.7832E-05,22.60115111,16.98310608,7648.007378,140.4157428
134298.6046,1.053357363,0.528236091,0.222250444,6.8213E-05,2.90039E-05,22.59467578,16.98567459,7662.776258,140.4196496
135449.7354,1.038336224,0.512584651,0.221859158,6.72731E-05,2.95898E-05,22.82136063,17.06636678,7497.814455,140.1122726
136310.3901,1.045846794,0.547800391,0.210120578,6.80402E-05,2.91016E-05,22.86121889,17.10838926,7220.250748,140.0303919
137384.5418,1.019559801,0.565799546,0.211294436,6.81505E-05,2.8418E-05,22.97172274,17.14698825,7435.240648,139.881289
138528.1385,1.05899029,0.520410371,0.201121001,7.05444E-05,2.90039E-05,23.07710909,17.16142486,6934.272881,139.761466
139332.3657,1.032703297,0.536061811,0.226163304,6.83548E-05,2.98828E-05,23.2736881,17.28154715,7568.340635,139.4447648
140330.3611,1.036458582,0.539974671,0.21090315,6.97308E-05,2.72461E-05,23.43287093,17.40348069,7740.674767,139.1636484
142159.0404,1.045846794,0.507889219,0.20699029,6.86825E-05,1.85547E-05,23.40372252,17.2895056,11155.68723,139.3067719
143546.0357,1.036458582,0.514932367,0.22459816,6.8667E-05,3.08594E-05,23.49176081,17.27123501,7278.117595,139.2370042
144503.0771,1.038336224,0.514149795,0.219120156,6.91999E-05,2.92969E-05,23.78846575,17.51065084,7479.301333,138.7008834
145777.0219,1.042091509,0.56345183,0.214033438,7.21253E-05,2.87109E-05,24.13216395,17.75436601,7454.770097,138.11347
146731.2983,1.040213867,0.548582963,0.214033438,6.98406E-05,2.92969E-05,24.0871842,17.68070804,7305.674695,138.2321078
147760.5048,1.045846794,0.545452675,0.216381154,6.9089E-05,2.96875E-05,24.00265769,17.52727701,7288.628355,138.4700653
148706.2885,1.040213867,0.519627799,0.215598582,6.99496E-05,2.69531E-05,23.99867254,17.4929885,7999.019865,138.508339
149607.1598,1.055235006,0.522758087,0.201903573,7.09517E-05,2.87109E-05,24.34922196,17.73085447,7032.287697,137.9199236
150459.2702,1.042091509,0.546235247,0.211685722,7.02794E-05,2.91016E-05,24.44808742,17.78300324,7274.032876,137.7689093
151353.6239,1.043969152,0.535279239,0.213642152,7.08721E-05,2.7832E-05,24.33555978,17.68278874,7676.125053,137.9816515
152452.7423,1.038336224,0.530583807,0.213642152,7.09044E-05,3.05664E-05,24.54074049,17.69571221,6989.442939,137.7635473
153245.696,1.053357363,0.500063499,0.221859158,7.13112E-05,3.00781E-05,24.45943264,17.6823075,7376.096688,137.8582599
154291.2247,1.032703297,0.547017819,0.219511442,7.23448E-05,2.98828E-05,24.75469668,17.87962518,7345.742381,137.3656781
155524.7746,1.040213867,0.550148107,0.228119734,7.00302E-05,2.93945E-05,24.93936941,17.96208204,7760.618196,137.0985486
156935.4004,1.043969152,0.505541503,0.218337584,6.99976E-05,2.76367E-05,25.27974456,18.13115945,7900.2716,136.589096
158052.5666,1.028948013,0.527453519,0.189382421,7.14677E-05,2.87109E-05,25.34732147,18.15078257,6596.176832,136.501896
159111.6268,1.028948013,0.503976359,0.226163304,7.10762E-05,3.08594E-05,25.29658361,18.03836362,7328.836184,136.6650528
160251.06,1.038336224,0.524323231,0.225380732,7.04982E-05,3.06641E-05,25.42829317,18.12661219,7349.995851,136.4450946
161373.9842,1.043969152,0.535279239,0.21481601,6.92768E-05,2.83203E-05,25.61234374,18.20970646,7585.227399,136.1779498
163082.2546,1.040213867,0.532931523,0.164731403,7.21723E-05,2.76367E-05,25.98790602,18.43205844,5960.599182,135.5800355
164677.5065,1.036458582,0.516497511,0.205816432,7.10473E-05,2.86133E-05,26.26337137,18.54531965,7193.038459,135.191309
165574.336,1.047724436,0.543887531,0.158079541,7.18745E-05,2.99805E-05,26.229526,18.40673701,5272.750824,135.363737
166674.9343,1.040213867,0.502411215,0.188599849,7.00591E-05,2.86133E-05,26.03080745,18.27328789,6591.339425,135.6959047
167680.3593,1.057112648,0.516497511,0.20699029,7.27356E-05,3.02734E-05,26.5210425,18.53298561,6837.356691,134.9459719
168713.3411,1.049602079,0.496933211,0.215989868,7.24231E-05,2.73438E-05,26.32847816,18.38921246,7899.058041,135.2823094
169531.1747,1.038336224,0.507106647,0.204251289,7.05284E-05,2.97852E-05,26.2240034,18.32047558,6857.485883,135.455521
170495.1382,1.038336224,0.503976359,0.212468294,7.12492E-05,2.93945E-05,26.38162403,18.40162618,7228.157257,135.2167498
171552.8597,1.051479721,0.521192943,0.193295281,7.08259E-05,2.91016E-05,26.63840795,18.51209663,6642.092867,134.8494954
172409.0294,1.047724436,0.499280927,0.215989868,7.26256E-05,3.18359E-05,26.60965928,18.42823566,6784.467029,134.9621051
172807.5407,1.036458582,0.532148951,0.215989868,7.37527E-05,2.92969E-05,26.92157826,18.60859222,7372.454171,134.4698295
173960.3153,1.055235006,0.531366379,0.211294436,7.20935E-05,2.73438E-05,27.17944608,18.78467556,7727.339388,134.0358784
174627.0984,1.032703297,0.521192943,0.210120578,6.96211E-05,3.08594E-05,26.8504808,18.5342192,6808.970642,134.6153
175963.5504,1.062745575,0.521975515,0.225772018,7.14824E-05,3.17383E-05,26.91655051,18.503934,7113.555279,134.5795155
176966.6805,1.038336224,0.504758931,0.223033016,7.05134E-05,2.93945E-05,27.43594175,18.83238711,7587.568391,133.7316711
177814.4697,1.03458094,0.513367223,0.173339695,7.17818E-05,2.91016E-05,27.27592648,18.71487607,5956.370729,134.0091975
178851.4024,1.036458582,0.509454363,0.198773285,7.27212E-05,3.07617E-05,27.33750651,18.72402438,6461.709315,133.9384691
180399.2945,1.043969152,0.529018663,0.215598582,7.25943E-05,2.93945E-05,27.67422449,18.83176217,7334.649445,133.4940133
181190.6816,1.042091509,0.539192099,0.199164571,7.29859E-05,3.03711E-05,27.78968034,18.89746622,6557.701617,133.3128534
182019.2763,1.042091509,0.528236091,0.217163726,7.5286E-05,3.26172E-05,27.79675906,18.8900315,6657.953764,133.3132094
183217.7619,1.040213867,0.495368068,0.214424724,7.20636E-05,3.03711E-05,27.93752052,18.90781993,7060.158126,133.1546596
184170.1381,1.042091509,0.510236935,0.21481601,7.61482E-05,2.88086E-05,27.98797485,18.89553713,7456.664223,133.116488
185000.803,1.038336224,0.500846071,0.219511442,7.18144E-05,3.14453E-05,28.08303961,18.8136266,6980.736548,133.1033338
185712.7783,1.043969152,0.529801235,0.207772862,7.13598E-05,3.17383E-05,28.12541497,18.86884121,6546.44342,133.0057438
186576.2055,1.038336224,0.496933211,0.207772862,7.3222E-05,2.88086E-05,28.33640666,19.01767649,7212.183429,132.6459168
187813.4671,1.038336224,0.500846071,0.199164571,7.63207E-05,3.08594E-05,28.62442999,19.2568849,6453.940515,132.1186851
188796.1297,1.042091509,0.509454363,0.20699029,7.452E-05,2.93945E-05,28.51673144,19.04564742,7041.795928,132.4376211
189756.1337,1.040213867,0.495368068,0.209338006,7.40815E-05,3.02734E-05,28.85462167,19.21220514,6914.907051,131.9331732
190618.0194,1.03458094,0.518062655,0.203077431,7.17206E-05,3.00781E-05,28.8038195,19.16985768,6751.665223,132.0263228
192190.5432,1.013926874,0.526670947,0.212077008,7.47406E-05,3.14453E-05,29.13420014,19.23233445,6744.312316,131.6334654
193367.1054,1.045846794,0.498498355,0.202294859,7.49591E-05,3.06641E-05,29.11567583,19.28453446,6597.131692,131.5997897
194731.1037,1.036458582,0.526670947,0.175296125,7.3864E-05,3.23242E-05,29.38882596,19.41890816,5423.058369,131.1922659
195441.1604,1.047724436,0.518845227,0.206599004,7.31432E-05,3.04688E-05,29.32332014,19.23012222,6780.685275,131.4465576
196139.477,1.049602079,0.515714939,0.201512287,7.65536E-05,3.01758E-05,29.30917534,19.19357466,6677.947619,131.49725
197521.6273,1.045846794,0.507106647,0.169818121,7.35491E-05,3.20313E-05,29.77036228,19.49874608,5301.638902,130.7308916
198409.574,1.030825655,0.526670947,0.201512287,7.37369E-05,2.98828E-05,29.6313775,19.33362001,6743.417694,131.0350025
199625.7018,1.030825655,0.506324075,0.201903573,7.35801E-05,2.93945E-05,29.96332914,19.49044885,6868.746122,130.546222
200612.9841,1.043969152,0.543104959,0.215207296,7.30793E-05,3.25195E-05,29.79968596,19.46508812,6617.785929,130.7352259
201521.9103,1.030825655,0.497715783,0.136167526,7.53507E-05,3.11523E-05,30.12244219,19.64628682,4371.02026,130.231271
202328.8898,1.036458582,0.487542348,0.173339695,7.54759E-05,3.26172E-05,29.95781361,19.32555203,5314.366698,130.7166344
203184.8418,1.045846794,0.506324075,0.204642574,7.33462E-05,3.19336E-05,30.21951837,19.47370321,6408.379091,130.3067784
203917.2648,1.038336224,0.507889219,0.199947143,7.58034E-05,3.07617E-05,30.48546265,19.60719674,6499.869016,129.9073406
205154.0373,1.03458094,0.491455208,0.212468294,7.47855E-05,2.98828E-05,30.05583253,19.3859509,7110.050112,130.5582166
206425.8853,1.03458094,0.497715783,0.212077008,7.3723E-05,3.25195E-05,30.47336871,19.63307619,6521.527224,129.8935551
206500.956,1.036458582,0.506324075,0.190164993,7.53178E-05,3.23242E-05,30.63493011,19.59410832,5883.049927,129.7709616
207753.6635,1.03458094,0.475803768,0.212077008,7.54757E-05,3.14453E-05,30.48833044,19.40383608,6744.312316,130.1078335
209074.296,1.051479721,0.485977204,0.181556701,7.60542E-05,3.13477E-05,30.93629574,19.72781916,5791.715318,129.3358851
209520.5762,1.03458094,0.501628643,0.197990713,7.36602E-05,3.24219E-05,30.99156102,19.75874767,6106.701497,129.2496913
211462.1046,1.036458582,0.535279239,0.21285958,7.4441E-05,3.19336E-05,30.93879764,19.60024291,6665.694504,129.4609595
212450.2698,1.042091509,0.512584651,0.201121001,7.46757E-05,3.0957E-05,31.18656497,19.83304803,6496.779324,128.980387
212807.8818,1.043969152,0.491455208,0.213642152,7.3551E-05,3.33008E-05,31.31974918,19.81038554,6415.529736,128.8698653
216860.9379,1.036458582,0.48832492,0.203860003,7.64612E-05,2.99805E-05,31.78391682,19.90453512,6799.760344,128.3115481
218355.5101,1.045846794,0.489890064,0.185078275,7.46941E-05,3.00781E-05,31.78962752,19.82332527,6153.251735,128.3870472
219084.7128,1.03458094,0.493802924,0.200338429,7.62115E-05,3.20313E-05,31.6444345,19.78246011,6254.468014,128.5731054
220072.921,1.043969152,0.491455208,0.193295281,7.44743E-05,3.10547E-05,31.77558482,19.67402657,6224.351177,128.5503886
221453.2872,1.047724436,0.518062655,0.204642574,7.62574E-05,3.05664E-05,31.99203082,19.83813132,6695.015856,128.1698379
223317.4859,1.028948013,0.493020352,0.188599849,7.9482E-05,3.19336E-05,32.47820687,20.04174298,5906.001381,127.4800501
224543.8952,1.03458094,0.485194632,0.208555434,7.6665E-05,2.97852E-05,32.38865932,19.87009078,7001.99229,127.7412499
225246.3632,1.049602079,0.48832492,0.177252555,7.57721E-05,3.23242E-05,32.55049205,19.92384569,5483.583574,127.5256623
226221.6855,1.055235006,0.537626955,0.169818121,7.64759E-05,2.98828E-05,32.78486118,20.00444879,5682.802484,127.21069
227664.712,1.036458582,0.503976359,0.203468717,7.75101E-05,3.29102E-05,32.87704954,20.05889923,6182.550911,127.0640512
229162.6423,1.03458094,0.501628643,0.158079541,7.59772E-05,3.16406E-05,32.99927793,20.07382336,4996.094145,126.9268987
230123.0156,1.030825655,0.487542348,0.180774129,7.50854E-05,3.17383E-05,33.02017782,20.02189949,5695.775631,126.9579227
231020.1032,1.02707037,0.483629488,0.207772862,7.51148E-05,2.91016E-05,33.3534962,20.17957365,7139.577555,126.4669302
231943.8181,1.040213867,0.479716628,0.177643841,7.74E-05,3.28125E-05,33.58758484,20.2239316,5413.907534,126.1884836
234189.8611,1.032703297,0.493802924,0.175296125,7.64297E-05,3.37891E-05,33.46341974,20.07391227,5187.954682,126.462668
235262.9799,1.028948013,0.491455208,0.178817699,7.67128E-05,3.14453E-05,33.45614849,20.05696586,5686.62496,126.4868857
236628.0503,1.02707037,0.485977204,0.201121001,7.71978E-05,3.29102E-05,33.56616553,20.06237435,6111.213786,126.3714601
237736.0216,1.025192728,0.496933211,0.190947565,7.57406E-05,3.37891E-05,33.69286924,20.04318535,5651.164922,126.2639454
238425.8475,1.030825655,0.479716628,0.169426835,7.68688E-05,3.14453E-05,34.06589487,20.27157909,5387.983824,125.662526
239391.049,1.060867933,0.46876062,0.211685722,7.62406E-05,3.19336E-05,34.09804326,20.14611361,6628.935159,125.7558431
240449.7924,1.038336224,0.511802079,0.189773707,7.80269E-05,3.33008E-05,34.25483826,20.3764987,5698.776414,125.368663
240963.8554,1.025192728,0.474238624,0.184295703,7.6211E-05,3.42773E-05,33.91088004,19.99204797,5376.60398,126.097072
241928.4489,1.03458094,0.493802924,0.157688255,7.87932E-05,3.0957E-05,34.35782066,20.21719963,5093.778342,125.4249797
243506.4935,1.030825655,0.481281772,0.194469139,7.75568E-05,2.10938E-05,34.49231447,20.20190055,9219.277685,125.305785
244483.6556,1.042091509,0.489890064,0.162383687,7.64463E-05,3.48633E-05,34.51147834,20.16959544,4657.728171,125.3189262
245527.5169,1.045846794,0.479716628,0.148297391,7.75405E-05,3.03711E-05,34.65979667,20.23321318,4882.846587,125.1069902
246515.0404,1.021437443,0.471890908,0.211294436,7.73522E-05,3.38867E-05,34.61265945,20.13803175,6235.317085,125.2493088
247469.0664,1.025192728,0.481281772,0.186252133,7.84326E-05,3.38867E-05,35.17658751,20.38392966,5496.316542,124.4394828
247505.8009,1.028948013,0.470325764,0.187817277,7.83079E-05,3.42773E-05,34.84935656,20.19164054,5479.341636,124.9590029
249468.6726,1.032703297,0.503976359,0.160818543,7.91524E-05,3.36914E-05,35.28828693,20.49881589,4773.28082,124.2128972
250429.4222,1.036458582,0.493020352,0.149862535,7.87622E-05,3.30078E-05,35.1976625,20.29000269,4540.214091,124.5123348
251308.0782,1.03458094,0.514932367,0.188991135,7.92782E-05,3.26172E-05,35.39622625,20.37871349,5794.219222,124.2250603
252373.5857,1.040213867,0.519627799,0.167470405,7.73677E-05,3.32031E-05,35.72045288,20.44708984,5043.814555,123.8324573
253804.5903,1.051479721,0.464065188,0.171383265,7.71816E-05,3.45703E-05,35.39700032,20.20554491,4957.527216,124.3974548
254203.0158,1.051479721,0.48441206,0.161992401,7.9857E-05,3.44727E-05,35.74645281,20.39340564,4699.156342,123.8601416
255212.1935,1.03458094,0.471108336,0.178426413,7.75106E-05,3.4668E-05,35.52745391,20.24194628,5146.722447,124.2305998
255818.0849,1.043969152,0.486759776,0.209338006,8.02323E-05,3.4668E-05,35.70506472,20.33235708,6038.369537,123.9625782
257005.1758,1.036458582,0.483629488,0.181947987,7.9591E-05,3.34961E-05,36.06295153,20.33497627,5431.916576,123.6020722
258022.8995,1.028948013,0.469543192,0.192121423,7.79938E-05,3.4668E-05,35.8013621,20.25314114,5541.755968,123.9454968
259064.3613,1.038336224,0.479716628,0.198381999,7.99985E-05,3.58398E-05,36.24131429,20.46500435,5535.236146,123.2936814
260386.0585,1.043969152,0.474238624,0.197208141,7.97015E-05,3.1543E-05,36.33229657,20.61347574,6252.047554,123.0542277
261011.4192,1.038336224,0.469543192,0.185078275,8.07192E-05,3.42773E-05,36.10825204,20.21344579,5399.434571,123.6783022
