Time (s),Channel 1 (V),Channel 2 (V)
-0.007840947952097506,0.5028183233903553,0.5182894359497
-0.007838447952097505,0.5028183233903553,0.520047802030948
-0.007835947952097506,0.5028183233903553,0.5182894359497008
-0.007833447952097505,0.5028183233903553,0.5182894359497
-0.007830947952097505,0.5065736081080849,0.5218061681121936
-0.007828447952097506,0.5028183233903553,0.5165310698684519
-0.007825947952097505,0.50469596574922,0.5200478020309465
-0.007823447952097506,0.5028183233903553,0.5165310698684519
-0.007820947952097505,0.5046959657492209,0.5182894359497
-0.007818447952097506,0.5065736081080866,0.521806168112196
-0.007815947952097505,0.5046959657492209,0.5182894359497
-0.007813447952097506,0.5065736081080857,0.5200478020309472
-0.007810947952097505,0.5084512504669524,0.520047802030948
-0.007808447952097505,0.5046959657492209,0.5165310698684519
-0.007805947952097506,0.5046959657492209,0.5182894359497
-0.007803447952097506,0.5028183233903553,0.5147727037872039
-0.007800947952097506,0.5046959657492209,0.5182894359497
-0.007798447952097505,0.5046959657492209,0.5165310698684519
-0.007795947952097505,0.5046959657492209,0.5147727037872039
-0.007793447952097505,0.5065736081080866,0.5182894359497
-0.007790947952097505,0.5046959657492209,0.5165310698684519
-0.007788447952097505,0.5046959657492209,0.5165310698684519
-0.007785947952097506,0.5046959657492209,0.5165310698684519
-0.007783447952097506,0.5046959657492209,0.5147727037872039
-0.007780947952097506,0.5065736081080866,0.5182894359497
-0.007778447952097505,0.5046959657492209,0.5165310698684519
-0.007775947952097505,0.5065736081080866,0.5165310698684519
-0.007773447952097505,0.5046959657492209,0.5165310698684519
-0.007770947952097505,0.5046959657492209,0.5147727037872039
-0.007768447952097505,0.5046959657492209,0.5165310698684519
-0.007765947952097505,0.5028183233903553,0.5130143377059558
-0.007763447952097506,0.5028183233903553,0.5130143377059558
-0.007760947952097506,0.5046959657492209,0.5147727037872039
-0.007758447952097506,0.5028183233903553,0.5130143377059558
-0.007755947952097505,0.5046959657492209,0.5147727037872039
-0.007753447952097505,0.5028183233903553,0.5112559716247078
-0.007750947952097505,0.5046959657492209,0.5147727037872039
-0.007748447952097505,0.5046959657492209,0.5147727037872039
-0.007745947952097505,0.5028183233903553,0.5130143377059558
-0.007743447952097506,0.5046959657492209,0.5165310698684519
-0.007740947952097506,0.5065736081080866,0.5147727037872039
-0.007738447952097506,0.5028183233903553,0.5130143377059558
-0.007735947952097505,0.5046959657492209,0.5147727037872039
-0.007733447952097505,0.5009406810314896,0.5094976055434598
-0.007730947952097505,0.5046959657492209,0.5147727037872039
-0.007728447952097505,0.5046959657492209,0.5130143377059558
-0.007725947952097505,0.5046959657492209,0.5130143377059558
-0.007723447952097505,0.5046959657492209,0.5147727037872039
-0.007720947952097506,0.5046959657492209,0.5147727037872039
-0.007718447952097506,0.5046959657492209,0.5147727037872039
-0.007715947952097506,0.5046959657492209,0.5147727037872039
-0.007713447952097505,0.5046959657492209,0.5130143377059558
-0.007710947952097505,0.5065736081080866,0.5165310698684519
-0.007708447952097505,0.5028183233903553,0.5130143377059558
-0.007705947952097505,0.5046959657492209,0.5130143377059558
-0.007703447952097505,0.5046959657492209,0.5147727037872039
-0.007700947952097506,0.5065736081080866,0.5147727037872039
-0.007698447952097506,0.5065736081080866,0.5165310698684519
-0.007695947952097506,0.5046959657492209,0.5147727037872039
-0.007693447952097505,0.5046959657492209,0.5130143377059558
-0.007690947952097505,0.5046959657492209,0.5147727037872039
-0.007688447952097505,0.5009406810314896,0.5094976055434598
-0.007685947952097505,0.5028183233903553,0.5130143377059558
-0.007683447952097505,0.5009406810314896,0.5112559716247078
-0.007680947952097505,0.5028183233903553,0.5147727037872039
-0.007678447952097506,0.5028183233903553,0.5147727037872039
-0.007675947952097506,0.5028183233903553,0.5130143377059558
-0.007673447952097506,0.5046959657492209,0.5165310698684519
-0.007670947952097505,0.5046959657492209,0.5165310698684519
-0.007668447952097505,0.5028183233903553,0.5147727037872039
-0.007665947952097505,0.5046959657492209,0.5165310698684519
-0.007663447952097505,0.5028183233903553,0.5130143377059558
-0.007660947952097505,0.5065736081080866,0.520047802030948
-0.007658447952097506,0.5046959657492209,0.5165310698684519
-0.007655947952097506,0.5028183233903553,0.5147727037872039
-0.007653447952097506,0.5046959657492209,0.5165310698684519
-0.007650947952097505,0.5046959657492209,0.5165310698684519
-0.007648447952097505,0.5046959657492209,0.5182894359497
-0.007645947952097505,0.5028183233903553,0.5165310698684519
-0.007643447952097505,0.5028183233903553,0.5165310698684519
-0.007640947952097505,0.5065736081080866,0.520047802030948
-0.007638447952097505,0.5028183233903553,0.5165310698684519
-0.007635947952097506,0.5046959657492209,0.5182894359497
-0.007633447952097506,0.5028183233903553,0.5165310698684519
-0.007630947952097506,0.5046959657492209,0.5182894359497
-0.007628447952097505,0.5065736081080866,0.520047802030948
-0.007625947952097505,0.5046959657492209,0.5182894359497
-0.007623447952097505,0.5046959657492209,0.5182894359497
-0.007620947952097505,0.5065736081080866,0.521806168112196
-0.007618447952097505,0.5046959657492209,0.5182894359497
-0.007615947952097506,0.5065736081080866,0.521806168112196
-0.007613447952097506,0.5046959657492209,0.520047802030948
-0.007610947952097506,0.5046959657492209,0.521806168112196
-0.007608447952097505,0.5046959657492209,0.520047802030948
-0.007605947952097505,0.5028183233903553,0.5165310698684519
-0.007603447952097505,0.5028183233903553,0.520047802030948
-0.007600947952097505,0.5046959657492209,0.520047802030948
-0.007598447952097505,0.5046959657492209,0.520047802030948
-0.007595947952097505,0.5046959657492209,0.520047802030948
-0.007593447952097506,0.5028183233903553,0.5182894359497
-0.007590947952097506,0.5065736081080866,0.5253229002746921
-0.007588447952097506,0.5065736081080866,0.521806168112196
-0.007585947952097505,0.5065736081080866,0.5235645341934441
-0.007583447952097505,0.5065736081080866,0.5235645341934441
-0.007580947952097505,0.5046959657492209,0.521806168112196
-0.007578447952097505,0.5065736081080866,0.5235645341934441
-0.007575947952097505,0.5028183233903553,0.521806168112196
-0.007573447952097506,0.5028183233903553,0.520047802030948
-0.007570947952097506,0.5046959657492209,0.5235645341934441
-0.007568447952097506,0.5028183233903553,0.520047802030948
-0.007565947952097505,0.5046959657492209,0.521806168112196
-0.007563447952097505,0.5028183233903553,0.520047802030948
-0.007560947952097505,0.5046959657492209,0.521806168112196
-0.007558447952097505,0.5046959657492209,0.5235645341934441
-0.007555947952097505,0.5028183233903553,0.520047802030948
-0.007553447952097505,0.5046959657492209,0.521806168112196
-0.007550947952097506,0.5046959657492209,0.521806168112196
-0.007548447952097506,0.5028183233903553,0.520047802030948
-0.007545947952097506,0.5046959657492209,0.5235645341934441
-0.007543447952097505,0.5028183233903553,0.521806168112196
-0.007540947952097505,0.5046959657492209,0.5235645341934441
-0.007538447952097505,0.5028183233903553,0.521806168112196
-0.007535947952097505,0.5028183233903553,0.520047802030948
-0.007533447952097505,0.5046959657492209,0.5235645341934441
-0.007530947952097506,0.5046959657492209,0.5235645341934441
-0.007528447952097506,0.5065736081080866,0.5253229002746921
-0.007525947952097506,0.5065736081080866,0.5253229002746921
-0.007523447952097505,0.5046959657492209,0.5235645341934441
-0.007520947952097505,0.5065736081080866,0.5270812663559401
-0.007518447952097505,0.5046959657492209,0.5235645341934441
-0.007515947952097505,0.5046959657492209,0.5235645341934441
-0.007513447952097505,0.5046959657492209,0.5235645341934441
-0.007510947952097505,0.5046959657492209,0.5235645341934441
-0.007508447952097506,0.5046959657492209,0.5253229002746921
-0.007505947952097506,0.5028183233903553,0.521806168112196
-0.007503447952097506,0.5046959657492209,0.5235645341934441
-0.007500947952097505,0.5065736081080866,0.5253229002746921
-0.007498447952097505,0.5028183233903553,0.521806168112196
-0.007495947952097505,0.5046959657492209,0.5253229002746921
-0.007493447952097505,0.5046959657492209,0.521806168112196
-0.007490947952097505,0.5065736081080866,0.5253229002746921
-0.007488447952097506,0.5065736081080866,0.5253229002746921
-0.007485947952097506,0.5046959657492209,0.5235645341934441
-0.007483447952097506,0.5046959657492209,0.5235645341934441
-0.007480947952097505,0.5046959657492209,0.5235645341934441
-0.007478447952097505,0.5046959657492209,0.521806168112196
-0.007475947952097505,0.5028183233903553,0.521806168112196
-0.007473447952097505,0.5009406810314896,0.5182894359497
-0.007470947952097505,0.5046959657492209,0.521806168112196
-0.007468447952097505,0.5028183233903553,0.520047802030948
-0.007465947952097506,0.5028183233903553,0.520047802030948
-0.007463447952097506,0.5028183233903553,0.521806168112196
-0.007460947952097506,0.5046959657492209,0.521806168112196
-0.007458447952097505,0.5046959657492209,0.5235645341934441
-0.007455947952097505,0.5046959657492209,0.521806168112196
-0.007453447952097505,0.5046959657492209,0.520047802030948
-0.007450947952097505,0.5065736081080866,0.5253229002746921
-0.007448447952097505,0.5046959657492209,0.521806168112196
-0.007445947952097506,0.5046959657492209,0.5235645341934441
-0.007443447952097506,0.5046959657492209,0.521806168112196
-0.007440947952097506,0.5028183233903553,0.520047802030948
-0.007438447952097506,0.5046959657492209,0.5235645341934441
-0.007435947952097505,0.5028183233903553,0.5182894359497
-0.007433447952097505,0.5046959657492209,0.521806168112196
-0.007430947952097505,0.5046959657492209,0.521806168112196
-0.007428447952097505,0.5046959657492209,0.520047802030948
-0.007425947952097505,0.5046959657492209,0.5235645341934441
-0.007423447952097506,0.5046959657492209,0.520047802030948
-0.007420947952097506,0.5046959657492209,0.521806168112196
-0.007418447952097506,0.5046959657492209,0.521806168112196
-0.007415947952097505,0.5046959657492209,0.5182894359497
-0.007413447952097505,0.5046959657492209,0.521806168112196
-0.007410947952097505,0.5046959657492209,0.520047802030948
-0.007408447952097505,0.5065736081080866,0.521806168112196
-0.007405947952097505,0.5046959657492209,0.521806168112196
-0.007403447952097506,0.5028183233903553,0.5182894359497
-0.007400947952097506,0.5084512504669524,0.5235645341934441
-0.007398447952097506,0.5065736081080866,0.520047802030948
-0.007395947952097506,0.5046959657492209,0.520047802030948
-0.007393447952097505,0.5046959657492209,0.520047802030948
-0.007390947952097505,0.5028183233903553,0.5182894359497
-0.007388447952097505,0.5046959657492209,0.520047802030948
-0.007385947952097505,0.5028183233903553,0.5165310698684519
-0.007383447952097505,0.5028183233903553,0.5165310698684519
-0.007380947952097506,0.5046959657492209,0.520047802030948
-0.007378447952097506,0.5046959657492209,0.520047802030948
-0.007375947952097506,0.5046959657492209,0.520047802030948
-0.007373447952097505,0.5028183233903553,0.5182894359497
-0.007370947952097505,0.5046959657492209,0.5182894359497
-0.007368447952097505,0.5046959657492209,0.520047802030948
-0.007365947952097505,0.5028183233903553,0.5147727037872039
-0.007363447952097505,0.5046959657492209,0.5182894359497
-0.007360947952097505,0.5046959657492209,0.5182894359497
-0.007358447952097506,0.5046959657492209,0.5182894359497
-0.007355947952097506,0.5065736081080866,0.520047802030948
-0.007353447952097506,0.5028183233903553,0.5165310698684519
-0.007350947952097505,0.5046959657492209,0.5182894359497
-0.007348447952097505,0.5046959657492209,0.5182894359497
-0.007345947952097505,0.5028183233903553,0.5147727037872039
-0.007343447952097505,0.5028183233903553,0.5182894359497
-0.007340947952097505,0.5028183233903553,0.5147727037872039
-0.007338447952097506,0.5046959657492209,0.5182894359497
-0.007335947952097506,0.5065736081080866,0.5182894359497
-0.007333447952097506,0.5046959657492209,0.5165310698684519
-0.007330947952097505,0.5065736081080866,0.520047802030948
-0.007328447952097505,0.5046959657492209,0.5165310698684519
-0.007325947952097505,0.5046959657492209,0.5165310698684519
-0.007323447952097505,0.5046959657492209,0.5165310698684519
-0.007320947952097505,0.5046959657492209,0.5165310698684519
-0.007318447952097505,0.5065736081080866,0.520047802030948
-0.007315947952097506,0.5046959657492209,0.5165310698684519
-0.007313447952097506,0.5046959657492209,0.5165310698684519
-0.007310947952097506,0.5046959657492209,0.5182894359497
-0.007308447952097505,0.5028183233903553,0.5165310698684519
-0.007305947952097505,0.5046959657492209,0.5182894359497
-0.007303447952097505,0.5028183233903553,0.5147727037872039
-0.007300947952097505,0.5046959657492209,0.5165310698684519
-0.007298447952097505,0.5046959657492209,0.5182894359497
-0.007295947952097506,0.5009406810314896,0.5147727037872039
-0.007293447952097506,0.5028183233903553,0.5165310698684519
-0.007290947952097506,0.5028183233903553,0.5165310698684519
-0.007288447952097505,0.5028183233903553,0.5165310698684519
-0.007285947952097505,0.5046959657492209,0.5182894359497
-0.007283447952097505,0.5028183233903553,0.5147727037872039
-0.007280947952097505,0.5046959657492209,0.5182894359497
-0.007278447952097505,0.5046959657492209,0.5165310698684519
-0.007275947952097505,0.5028183233903553,0.5147727037872039
-0.007273447952097506,0.5046959657492209,0.5182894359497
-0.007270947952097506,0.5028183233903553,0.5147727037872039
-0.007268447952097506,0.5046959657492209,0.5182894359497
-0.007265947952097505,0.5028183233903553,0.5147727037872039
-0.007263447952097505,0.5009406810314896,0.5147727037872039
-0.007260947952097505,0.5046959657492209,0.5182894359497
-0.007258447952097505,0.5046959657492209,0.5165310698684519
-0.007255947952097505,0.5028183233903553,0.5165310698684519
-0.007253447952097506,0.5028183233903553,0.5165310698684519
-0.007250947952097506,0.5028183233903553,0.5165310698684519
-0.007248447952097506,0.5065736081080866,0.520047802030948
-0.007245947952097505,0.5046959657492209,0.5165310698684519
-0.007243447952097505,0.5046959657492209,0.5182894359497
-0.007240947952097505,0.5046959657492209,0.5182894359497
-0.007238447952097505,0.5046959657492209,0.5182894359497
-0.007235947952097505,0.5065736081080866,0.520047802030948
-0.007233447952097505,0.5046959657492209,0.5165310698684519
-0.007230947952097506,0.5046959657492209,0.5182894359497
-0.007228447952097506,0.5046959657492209,0.5182894359497
-0.007225947952097506,0.5028183233903553,0.5165310698684519
-0.007223447952097505,0.5065736081080866,0.520047802030948
-0.007220947952097505,0.5046959657492209,0.5182894359497
-0.007218447952097505,0.5065736081080866,0.520047802030948
-0.007215947952097505,0.5065736081080866,0.520047802030948
-0.007213447952097505,0.5046959657492209,0.5165310698684519
-0.007210947952097506,0.5065736081080866,0.520047802030948
-0.007208447952097506,0.5065736081080866,0.520047802030948
-0.007205947952097506,0.5046959657492209,0.5182894359497
-0.007203447952097505,0.5046959657492209,0.520047802030948
-0.007200947952097505,0.5009406810314896,0.5147727037872039
-0.007198447952097505,0.5046959657492209,0.520047802030948
-0.007195947952097505,0.5028183233903553,0.5165310698684519
-0.007193447952097505,0.5028183233903553,0.5182894359497
-0.007190947952097505,0.5046959657492209,0.520047802030948
-0.007188447952097506,0.5046959657492209,0.5182894359497
-0.007185947952097506,0.5046959657492209,0.520047802030948
-0.007183447952097506,0.5046959657492209,0.5182894359497
-0.007180947952097505,0.5028183233903553,0.5182894359497
-0.007178447952097505,0.5065736081080866,0.521806168112196
-0.007175947952097505,0.5046959657492209,0.5182894359497
-0.007173447952097505,0.5046959657492209,0.520047802030948
-0.007170947952097505,0.5046959657492209,0.520047802030948
-0.007168447952097506,0.5046959657492209,0.521806168112196
-0.007165947952097506,0.5065736081080866,0.521806168112196
-0.007163447952097506,0.5046959657492209,0.520047802030948
-0.007160947952097505,0.5065736081080866,0.521806168112196
-0.007158447952097505,0.5065736081080866,0.5235645341934441
-0.007155947952097505,0.5046959657492209,0.521806168112196
-0.007153447952097505,0.5065736081080866,0.521806168112196
-0.007150947952097505,0.5028183233903553,0.520047802030948
-0.007148447952097505,0.5046959657492209,0.521806168112196
-0.007145947952097506,0.5046959657492209,0.520047802030948
-0.007143447952097506,0.5028183233903553,0.520047802030948
-0.007140947952097506,0.5065736081080866,0.521806168112196
-0.007138447952097505,0.5046959657492209,0.521806168112196
-0.007135947952097505,0.5046959657492209,0.520047802030948
-0.007133447952097505,0.5046959657492209,0.520047802030948
-0.007130947952097505,0.5028183233903553,0.5182894359497
-0.007128447952097505,0.5046959657492209,0.521806168112196
-0.007125947952097506,0.5028183233903553,0.520047802030948
-0.007123447952097506,0.5028183233903553,0.520047802030948
-0.007120947952097506,0.5046959657492209,0.521806168112196
-0.007118447952097505,0.5028183233903553,0.520047802030948
-0.007115947952097505,0.5028183233903553,0.520047802030948
-0.007113447952097505,0.5028183233903553,0.5182894359497
-0.007110947952097505,0.5028183233903553,0.5182894359497
-0.007108447952097505,0.5065736081080866,0.5235645341934441
-0.007105947952097505,0.5028183233903553,0.5182894359497
-0.007103447952097506,0.5028183233903553,0.520047802030948
-0.007100947952097506,0.5028183233903553,0.5182894359497
-0.007098447952097506,0.5028183233903553,0.520047802030948
-0.007095947952097505,0.5046959657492209,0.521806168112196
-0.007093447952097505,0.5028183233903553,0.520047802030948
-0.007090947952097505,0.5065736081080866,0.5235645341934441
-0.007088447952097505,0.5065736081080866,0.5235645341934441
-0.007085947952097505,0.5028183233903553,0.520047802030948
-0.007083447952097506,0.5046959657492209,0.521806168112196
-0.007080947952097506,0.5009406810314896,0.5182894359497
-0.007078447952097506,0.5046959657492209,0.521806168112196
-0.007075947952097505,0.5028183233903553,0.520047802030948
-0.007073447952097505,0.5028183233903553,0.5182894359497
-0.007070947952097505,0.5046959657492209,0.520047802030948
-0.007068447952097505,0.5046959657492209,0.520047802030948
-0.007065947952097505,0.5046959657492209,0.521806168112196
-0.007063447952097505,0.5046959657492209,0.521806168112196
-0.007060947952097506,0.5046959657492209,0.520047802030948
-0.007058447952097506,0.5065736081080866,0.5253229002746921
-0.007055947952097506,0.5046959657492209,0.521806168112196
-0.007053447952097505,0.5046959657492209,0.521806168112196
-0.007050947952097505,0.5046959657492209,0.521806168112196
-0.007048447952097505,0.5046959657492209,0.521806168112196
-0.007045947952097505,0.5065736081080866,0.5235645341934441
-0.007043447952097505,0.5065736081080866,0.521806168112196
-0.007040947952097506,0.5046959657492209,0.521806168112196
-0.007038447952097506,0.5065736081080866,0.5253229002746921
-0.007035947952097506,0.5028183233903553,0.5182894359497
-0.007033447952097505,0.5046959657492209,0.521806168112196
-0.007030947952097505,0.5046959657492209,0.520047802030948
-0.007028447952097505,0.5046959657492209,0.521806168112196
-0.007025947952097505,0.5046959657492209,0.521806168112196
-0.007023447952097505,0.5028183233903553,0.5182894359497
-0.007020947952097505,0.5065736081080866,0.521806168112196
-0.007018447952097506,0.5046959657492209,0.521806168112196
-0.007015947952097506,0.5028183233903553,0.5182894359497
-0.007013447952097506,0.5028183233903553,0.520047802030948
-0.007010947952097505,0.5009406810314896,0.5165310698684519
-0.007008447952097505,0.5046959657492209,0.521806168112196
-0.007005947952097505,0.5046959657492209,0.520047802030948
-0.007003447952097505,0.5046959657492209,0.520047802030948
-0.007000947952097505,0.5065736081080866,0.521806168112196
-0.006998447952097506,0.5065736081080866,0.521806168112196
-0.006995947952097506,0.5065736081080866,0.5235645341934441
-0.006993447952097506,0.5046959657492209,0.520047802030948
-0.006990947952097505,0.5028183233903553,0.5182894359497
-0.006988447952097505,0.5065736081080866,0.5235645341934441
-0.006985947952097505,0.5046959657492209,0.520047802030948
-0.006983447952097505,0.5065736081080866,0.521806168112196
-0.006980947952097505,0.5046959657492209,0.520047802030948
-0.006978447952097505,0.5065736081080866,0.521806168112196
-0.006975947952097506,0.5065736081080866,0.521806168112196
-0.006973447952097506,0.5046959657492209,0.520047802030948
-0.006970947952097506,0.5046959657492209,0.520047802030948
-0.006968447952097505,0.5065736081080866,0.5235645341934441
-0.006965947952097505,0.5046959657492209,0.5182894359497
-0.006963447952097505,0.5065736081080866,0.521806168112196
-0.006960947952097505,0.5028183233903553,0.5182894359497
-0.006958447952097505,0.5046959657492209,0.520047802030948
-0.006955947952097506,0.5046959657492209,0.520047802030948
-0.006953447952097506,0.5028183233903553,0.5182894359497
-0.006950947952097506,0.5046959657492209,0.520047802030948
-0.006948447952097505,0.5046959657492209,0.5182894359497
-0.006945947952097505,0.5046959657492209,0.5182894359497
-0.006943447952097505,0.5046959657492209,0.520047802030948
-0.006940947952097505,0.5028183233903553,0.5165310698684519
-0.006938447952097505,0.5065736081080866,0.521806168112196
-0.006935947952097505,0.5028183233903553,0.5182894359497
-0.006933447952097506,0.5028183233903553,0.5182894359497
-0.006930947952097506,0.5046959657492209,0.520047802030948
-0.006928447952097506,0.5046959657492209,0.5182894359497
-0.006925947952097505,0.5065736081080866,0.520047802030948
-0.006923447952097505,0.5046959657492209,0.5182894359497
-0.006920947952097505,0.5046959657492209,0.5182894359497
-0.006918447952097505,0.5065736081080866,0.520047802030948
-0.006915947952097505,0.5028183233903553,0.5147727037872039
-0.006913447952097506,0.5028183233903553,0.5165310698684519
-0.006910947952097506,0.5028183233903553,0.5147727037872039
-0.006908447952097506,0.5046959657492209,0.5182894359497
-0.006905947952097505,0.5065736081080866,0.520047802030948
-0.006903447952097505,0.5065736081080866,0.5182894359497
-0.006900947952097505,0.5065736081080866,0.521806168112196
-0.006898447952097505,0.5084512504669524,0.521806168112196
-0.006895947952097505,0.5046959657492209,0.5182894359497
-0.006893447952097505,0.5046959657492209,0.520047802030948
-0.006890947952097506,0.5028183233903553,0.5165310698684519
-0.006888447952097506,0.5065736081080866,0.520047802030948
-0.006885947952097506,0.5046959657492209,0.520047802030948
-0.006883447952097505,0.5046959657492209,0.5165310698684519
-0.006880947952097505,0.5046959657492209,0.5182894359497
-0.006878447952097505,0.5046959657492209,0.5182894359497
-0.006875947952097505,0.5046959657492209,0.5182894359497
-0.006873447952097505,0.5028183233903553,0.5165310698684519
-0.006870947952097506,0.5009406810314896,0.5130143377059558
-0.006868447952097506,0.5046959657492209,0.5182894359497
-0.006865947952097506,0.5028183233903553,0.5165310698684519
-0.006863447952097505,0.5046959657492209,0.5165310698684519
-0.006860947952097505,0.5046959657492209,0.5182894359497
-0.006858447952097505,0.5065736081080866,0.520047802030948
-0.006855947952097505,0.5084512504669524,0.521806168112196
-0.006853447952097505,0.5046959657492209,0.5182894359497
-0.006850947952097505,0.5028183233903553,0.5165310698684519
-0.006848447952097506,0.5046959657492209,0.520047802030948
-0.006845947952097506,0.5028183233903553,0.5147727037872039
-0.006843447952097506,0.5028183233903553,0.5182894359497
-0.006840947952097505,0.5028183233903553,0.5147727037872039
-0.006838447952097505,0.5028183233903553,0.5182894359497
-0.006835947952097505,0.5046959657492209,0.5182894359497
-0.006833447952097505,0.5028183233903553,0.5165310698684519
-0.006830947952097505,0.5046959657492209,0.5182894359497
-0.006828447952097506,0.5046959657492209,0.520047802030948
-0.006825947952097506,0.5046959657492209,0.5182894359497
-0.006823447952097506,0.5065736081080866,0.520047802030948
-0.006820947952097505,0.5028183233903553,0.5165310698684519
-0.006818447952097505,0.5065736081080866,0.520047802030948
-0.006815947952097505,0.5028183233903553,0.5182894359497
-0.006813447952097505,0.5028183233903553,0.5147727037872039
-0.006810947952097505,0.5046959657492209,0.5182894359497
-0.006808447952097505,0.5046959657492209,0.5182894359497
-0.006805947952097506,0.5065736081080866,0.520047802030948
-0.006803447952097506,0.5065736081080866,0.520047802030948
-0.006800947952097506,0.5028183233903553,0.5165310698684519
-0.006798447952097505,0.5046959657492209,0.520047802030948
-0.006795947952097505,0.5028183233903553,0.5165310698684519
-0.006793447952097505,0.5028183233903553,0.5182894359497
-0.006790947952097505,0.5028183233903553,0.5182894359497
-0.006788447952097505,0.5046959657492209,0.5182894359497
-0.006785947952097506,0.5065736081080866,0.520047802030948
-0.006783447952097506,0.5046959657492209,0.5182894359497
-0.006780947952097506,0.5046959657492209,0.520047802030948
-0.006778447952097505,0.5065736081080866,0.521806168112196
-0.006775947952097505,0.5046959657492209,0.5182894359497
-0.006773447952097505,0.5046959657492209,0.520047802030948
-0.006770947952097505,0.5028183233903553,0.5165310698684519
-0.006768447952097505,0.5046959657492209,0.520047802030948
-0.006765947952097505,0.5065736081080866,0.520047802030948
-0.006763447952097506,0.5046959657492209,0.5182894359497
-0.006760947952097506,0.5046959657492209,0.520047802030948
-0.006758447952097506,0.5046959657492209,0.520047802030948
-0.006755947952097505,0.5028183233903553,0.5182894359497
-0.006753447952097505,0.5046959657492209,0.520047802030948
-0.006750947952097505,0.5028183233903553,0.5165310698684519
-0.006748447952097505,0.5046959657492209,0.521806168112196
-0.006745947952097505,0.5046959657492209,0.520047802030948
-0.006743447952097506,0.5065736081080866,0.521806168112196
-0.006740947952097506,0.5065736081080866,0.521806168112196
-0.006738447952097506,0.5065736081080866,0.521806168112196
-0.006735947952097506,0.5065736081080866,0.521806168112196
-0.006733447952097505,0.5046959657492209,0.520047802030948
-0.006730947952097505,0.5028183233903553,0.5182894359497
-0.006728447952097505,0.5046959657492209,0.521806168112196
-0.006725947952097505,0.5028183233903553,0.5165310698684519
-0.006723447952097505,0.5028183233903553,0.520047802030948
-0.006720947952097506,0.5028183233903553,0.5182894359497
-0.006718447952097506,0.5028183233903553,0.5182894359497
-0.006715947952097506,0.5046959657492209,0.520047802030948
-0.006713447952097505,0.5028183233903553,0.5182894359497
-0.006710947952097505,0.5046959657492209,0.520047802030948
-0.006708447952097505,0.5065736081080866,0.5235645341934441
-0.006705947952097505,0.5046959657492209,0.520047802030948
-0.006703447952097505,0.5046959657492209,0.521806168112196
-0.006700947952097506,0.5046959657492209,0.5182894359497
-0.006698447952097506,0.5046959657492209,0.521806168112196
-0.006695947952097506,0.5046959657492209,0.520047802030948
-0.006693447952097506,0.5028183233903553,0.5182894359497
-0.006690947952097505,0.5046959657492209,0.520047802030948
-0.006688447952097505,0.5046959657492209,0.520047802030948
-0.006685947952097505,0.5046959657492209,0.520047802030948
-0.006683447952097505,0.5046959657492209,0.520047802030948
-0.006680947952097505,0.5028183233903553,0.5182894359497
-0.006678447952097506,0.5046959657492209,0.521806168112196
-0.006675947952097506,0.5028183233903553,0.5182894359497
-0.006673447952097506,0.5046959657492209,0.521806168112196
-0.006670947952097505,0.5046959657492209,0.521806168112196
-0.006668447952097505,0.5046959657492209,0.520047802030948
-0.006665947952097505,0.5065736081080866,0.521806168112196
-0.006663447952097505,0.5046959657492209,0.520047802030948
-0.006660947952097505,0.5046959657492209,0.520047802030948
-0.006658447952097505,0.5065736081080866,0.521806168112196
-0.006655947952097506,0.5046959657492209,0.5182894359497
-0.006653447952097506,0.5046959657492209,0.520047802030948
-0.006650947952097506,0.5028183233903553,0.520047802030948
-0.006648447952097505,0.5046959657492209,0.520047802030948
-0.006645947952097505,0.5065736081080866,0.521806168112196
-0.006643447952097505,0.5046959657492209,0.520047802030948
-0.006640947952097505,0.5046959657492209,0.521806168112196
-0.006638447952097505,0.5065736081080866,0.5235645341934441
-0.006635947952097506,0.5046959657492209,0.520047802030948
-0.006633447952097506,0.5065736081080866,0.521806168112196
-0.006630947952097506,0.5028183233903553,0.5182894359497
-0.006628447952097505,0.5046959657492209,0.521806168112196
-0.006625947952097505,0.5046959657492209,0.520047802030948
-0.006623447952097505,0.5028183233903553,0.5182894359497
-0.006620947952097505,0.5065736081080866,0.521806168112196
-0.006618447952097505,0.5046959657492209,0.520047802030948
-0.006615947952097505,0.5065736081080866,0.521806168112196
-0.006613447952097506,0.5046959657492209,0.521806168112196
-0.006610947952097506,0.5028183233903553,0.5182894359497
-0.006608447952097506,0.5046959657492209,0.521806168112196
-0.006605947952097505,0.5028183233903553,0.5182894359497
-0.006603447952097505,0.5028183233903553,0.5182894359497
-0.006600947952097505,0.5028183233903553,0.5182894359497
-0.006598447952097505,0.5046959657492209,0.520047802030948
-0.006595947952097505,0.5065736081080866,0.521806168112196
-0.006593447952097506,0.5046959657492209,0.5182894359497
-0.006590947952097506,0.5028183233903553,0.520047802030948
-0.006588447952097506,0.5065736081080866,0.521806168112196
-0.006585947952097505,0.5046959657492209,0.520047802030948
-0.006583447952097505,0.5046959657492209,0.521806168112196
-0.006580947952097505,0.5046959657492209,0.520047802030948
-0.006578447952097505,0.5065736081080866,0.520047802030948
-0.006575947952097505,0.5065736081080866,0.521806168112196
-0.006573447952097505,0.5028183233903553,0.5182894359497
-0.006570947952097506,0.5065736081080866,0.521806168112196
-0.006568447952097506,0.5046959657492209,0.520047802030948
-0.006565947952097506,0.5065736081080866,0.520047802030948
