Freq.	V(vout)
1.36982997921497e+003	(5.11242867180281e+001dB,1.79331758184504e+002°)
1.38038426460289e+003	(5.11242811347847e+001dB,1.79326609711524e+002°)
1.39101986879806e+003	(5.11242754651810e+001dB,1.79321421575314e+002°)
1.40173741834677e+003	(5.11242697078804e+001dB,1.79316193470390e+002°)
1.41253754462276e+003	(5.11242638615271e+001dB,1.79310925088913e+002°)
1.42342088386435e+003	(5.11242579247435e+001dB,1.79305616120677e+002°)
1.43438807721197e+003	(5.11242518961309e+001dB,1.79300266253089e+002°)
1.44543977074593e+003	(5.11242457742696e+001dB,1.79294875171149e+002°)
1.45657661552446e+003	(5.11242395577166e+001dB,1.79289442557434e+002°)
1.46779926762207e+003	(5.11242332450080e+001dB,1.79283968092077e+002°)
1.47910838816821e+003	(5.11242268346558e+001dB,1.79278451452751e+002°)
1.49050464338620e+003	(5.11242203251505e+001dB,1.79272892314646e+002°)
1.50198870463249e+003	(5.11242137149583e+001dB,1.79267290350457e+002°)
1.51356124843621e+003	(5.11242070025221e+001dB,1.79261645230356e+002°)
1.52522295653902e+003	(5.11242001862607e+001dB,1.79255956621978e+002°)
1.53697451593528e+003	(5.11241932645679e+001dB,1.79250224190403e+002°)
1.54881661891249e+003	(5.11241862358133e+001dB,1.79244447598131e+002°)
1.56074996309212e+003	(5.11241790983410e+001dB,1.79238626505067e+002°)
1.57277525147067e+003	(5.11241718504693e+001dB,1.79232760568497e+002°)
1.58489319246112e+003	(5.11241644904916e+001dB,1.79226849443074e+002°)
1.59710449993461e+003	(5.11241570166736e+001dB,1.79220892780789e+002°)
1.60940989326254e+003	(5.11241494272542e+001dB,1.79214890230961e+002°)
1.62181009735894e+003	(5.11241417204460e+001dB,1.79208841440205e+002°)
1.63430584272314e+003	(5.11241338944332e+001dB,1.79202746052422e+002°)
1.64689786548288e+003	(5.11241259473726e+001dB,1.79196603708772e+002°)
1.65958690743757e+003	(5.11241178773920e+001dB,1.79190414047654e+002°)
1.67237371610209e+003	(5.11241096825901e+001dB,1.79184176704685e+002°)
1.68525904475076e+003	(5.11241013610365e+001dB,1.79177891312680e+002°)
1.69824365246175e+003	(5.11240929107712e+001dB,1.79171557501628e+002°)
1.71132830416179e+003	(5.11240843298032e+001dB,1.79165174898673e+002°)
1.72451377067121e+003	(5.11240756161112e+001dB,1.79158743128091e+002°)
1.73780082874938e+003	(5.11240667676428e+001dB,1.79152261811267e+002°)
1.75119026114047e+003	(5.11240577823137e+001dB,1.79145730566674e+002°)
1.76468285661951e+003	(5.11240486580070e+001dB,1.79139149009851e+002°)
1.77827941003893e+003	(5.11240393925734e+001dB,1.79132516753380e+002°)
1.79198072237534e+003	(5.11240299838305e+001dB,1.79125833406863e+002°)
1.80578760077673e+003	(5.11240204295617e+001dB,1.79119098576900e+002°)
1.81970085860999e+003	(5.11240107275170e+001dB,1.79112311867064e+002°)
1.83372131550889e+003	(5.11240008754107e+001dB,1.79105472877881e+002°)
1.84784979742230e+003	(5.11239908709217e+001dB,1.79098581206804e+002°)
1.86208713666288e+003	(5.11239807116939e+001dB,1.79091636448191e+002°)
1.87643417195610e+003	(5.11239703953343e+001dB,1.79084638193281e+002°)
1.89089174848965e+003	(5.11239599194126e+001dB,1.79077586030168e+002°)
1.90546071796326e+003	(5.11239492814615e+001dB,1.79070479543781e+002°)
1.92014193863881e+003	(5.11239384789751e+001dB,1.79063318315855e+002°)
1.93493627539096e+003	(5.11239275094089e+001dB,1.79056101924913e+002°)
1.94984459975806e+003	(5.11239163701795e+001dB,1.79048829946232e+002°)
1.96486778999348e+003	(5.11239050586622e+001dB,1.79041501951829e+002°)
1.98000673111740e+003	(5.11238935721938e+001dB,1.79034117510427e+002°)
1.99526231496889e+003	(5.11238819080679e+001dB,1.79026676187434e+002°)
2.01063544025850e+003	(5.11238700635376e+001dB,1.79019177544919e+002°)
2.02612701262116e+003	(5.11238580358130e+001dB,1.79011621141583e+002°)
2.04173794466954e+003	(5.11238458220615e+001dB,1.79004006532733e+002°)
2.05746915604785e+003	(5.11238334194058e+001dB,1.78996333270262e+002°)
2.07332157348597e+003	(5.11238208249248e+001dB,1.78988600902615e+002°)
2.08929613085405e+003	(5.11238080356523e+001dB,1.78980808974767e+002°)
2.10539376921757e+003	(5.11237950485765e+001dB,1.78972957028198e+002°)
2.12161543689270e+003	(5.11237818606375e+001dB,1.78965044600860e+002°)
2.13796208950225e+003	(5.11237684687305e+001dB,1.78957071227159e+002°)
2.15443469003190e+003	(5.11237548697004e+001dB,1.78949036437918e+002°)
2.17103420888697e+003	(5.11237410603451e+001dB,1.78940939760358e+002°)
2.18776162394957e+003	(5.11237270374119e+001dB,1.78932780718065e+002°)
2.20461792063620e+003	(5.11237127975981e+001dB,1.78924558830965e+002°)
2.22160409195583e+003	(5.11236983375503e+001dB,1.78916273615295e+002°)
2.23872113856835e+003	(5.11236836538629e+001dB,1.78907924583576e+002°)
2.25597006884359e+003	(5.11236687430776e+001dB,1.78899511244582e+002°)
2.27335189892065e+003	(5.11236536016828e+001dB,1.78891033103315e+002°)
2.29086765276779e+003	(5.11236382261127e+001dB,1.78882489660972e+002°)
2.30851836224278e+003	(5.11236226127464e+001dB,1.78873880414920e+002°)
2.32630506715364e+003	(5.11236067579071e+001dB,1.78865204858664e+002°)
2.34422881531994e+003	(5.11235906578607e+001dB,1.78856462481819e+002°)
2.36229066263448e+003	(5.11235743088153e+001dB,1.78847652770078e+002°)
2.38049167312553e+003	(5.11235577069217e+001dB,1.78838775205187e+002°)
2.39883291901951e+003	(5.11235408482697e+001dB,1.78829829264909e+002°)
2.41731548080412e+003	(5.11235237288894e+001dB,1.78820814422998e+002°)
2.43594044729204e+003	(5.11235063447493e+001dB,1.78811730149165e+002°)
2.45470891568505e+003	(5.11234886917561e+001dB,1.78802575909050e+002°)
2.47362199163864e+003	(5.11234707657523e+001dB,1.78793351164189e+002°)
2.49268078932720e+003	(5.11234525625173e+001dB,1.78784055371986e+002°)
2.51188643150960e+003	(5.11234340777640e+001dB,1.78774687985675e+002°)
2.53124004959538e+003	(5.11234153071400e+001dB,1.78765248454296e+002°)
2.55074278371138e+003	(5.11233962462253e+001dB,1.78755736222656e+002°)
2.57039578276888e+003	(5.11233768905319e+001dB,1.78746150731304e+002°)
2.59020020453134e+003	(5.11233572355018e+001dB,1.78736491416489e+002°)
2.61015721568256e+003	(5.11233372765072e+001dB,1.78726757710139e+002°)
2.63026799189540e+003	(5.11233170088487e+001dB,1.78716949039818e+002°)
2.65053371790110e+003	(5.11232964277532e+001dB,1.78707064828696e+002°)
2.67095558755901e+003	(5.11232755283760e+001dB,1.78697104495520e+002°)
2.69153480392694e+003	(5.11232543057955e+001dB,1.78687067454573e+002°)
2.71227257933205e+003	(5.11232327550154e+001dB,1.78676953115646e+002°)
2.73317013544226e+003	(5.11232108709609e+001dB,1.78666760883999e+002°)
2.75422870333819e+003	(5.11231886484803e+001dB,1.78656490160331e+002°)
2.77544952358573e+003	(5.11231660823409e+001dB,1.78646140340742e+002°)
2.79683384630910e+003	(5.11231431672304e+001dB,1.78635710816699e+002°)
2.81838293126448e+003	(5.11231198977534e+001dB,1.78625200975003e+002°)
2.84009804791424e+003	(5.11230962684316e+001dB,1.78614610197750e+002°)
2.86198047550173e+003	(5.11230722737021e+001dB,1.78603937862296e+002°)
2.88403150312663e+003	(5.11230479079160e+001dB,1.78593183341223e+002°)
2.90625242982089e+003	(5.11230231653369e+001dB,1.78582346002302e+002°)
2.92864456462526e+003	(5.11229980401405e+001dB,1.78571425208455e+002°)
2.95120922666641e+003	(5.11229725264112e+001dB,1.78560420317719e+002°)
2.97394774523463e+003	(5.11229466181433e+001dB,1.78549330683209e+002°)
2.99686145986215e+003	(5.11229203092379e+001dB,1.78538155653081e+002°)
3.01995172040204e+003	(5.11228935935016e+001dB,1.78526894570495e+002°)
3.04321988710775e+003	(5.11228664646454e+001dB,1.78515546773575e+002°)
