Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
1.26862519810326e+003	(1.26691145574252e-001dB,-4.21425442291948e+001°)
1.27839971946303e+003	(1.27883124542131e-001dB,-4.24936545389690e+001°)
1.28824955169314e+003	(1.29063957030945e-001dB,-4.28481168744439e+001°)
1.29817527504985e+003	(1.30232297520658e-001dB,-4.32059728246457e+001°)
1.30817747426020e+003	(1.31386731692073e-001dB,-4.35672646603214e+001°)
1.31825673855641e+003	(1.32525773373934e-001dB,-4.39320353453294e+001°)
1.32841366171065e+003	(1.33647861362185e-001dB,-4.43003285480434e+001°)
1.33864884207000e+003	(1.34751356106495e-001dB,-4.46721886527548e+001°)
1.34896288259166e+003	(1.35834536258820e-001dB,-4.50476607710524e+001°)
1.35935639087853e+003	(1.36895595078987e-001dB,-4.54267907531577e+001°)
1.36982997921497e+003	(1.37932636691771e-001dB,-4.58096251991951e+001°)
1.38038426460289e+003	(1.38943672189924e-001dB,-4.61962114703698e+001°)
1.39101986879806e+003	(1.39926615577605e-001dB,-4.65865977000273e+001°)
1.40173741834677e+003	(1.40879279548400e-001dB,-4.69808328045654e+001°)
1.41253754462276e+003	(1.41799371091792e-001dB,-4.73789664941659e+001°)
1.42342088386435e+003	(1.42684486922275e-001dB,-4.77810492833127e+001°)
1.43438807721197e+003	(1.43532108724615e-001dB,-4.81871325010591e+001°)
1.44543977074593e+003	(1.44339598209279e-001dB,-4.85972683010032e+001°)
1.45657661552446e+003	(1.45104191971140e-001dB,-4.90115096709301e+001°)
1.46779926762207e+003	(1.45822996145402e-001dB,-4.94299104420738e+001°)
1.47910838816821e+003	(1.46492980853637e-001dB,-4.98525252979483e+001°)
1.49050464338620e+003	(1.47110974433691e-001dB,-5.02794097826957e+001°)
1.50198870463249e+003	(1.47673657446184e-001dB,-5.07106203088942e+001°)
1.51356124843621e+003	(1.48177556451296e-001dB,-5.11462141647630e+001°)
1.52522295653902e+003	(1.48619037548568e-001dB,-5.15862495207000e+001°)
1.53697451593528e+003	(1.48994299673136e-001dB,-5.20307854350817e+001°)
1.54881661891249e+003	(1.49299367641585e-001dB,-5.24798818592498e+001°)
1.56074996309212e+003	(1.49530084940392e-001dB,-5.29335996416044e+001°)
1.57277525147067e+003	(1.49682106250684e-001dB,-5.33920005307200e+001°)
1.58489319246112e+003	(1.49750889702533e-001dB,-5.38551471773898e+001°)
1.59710449993461e+003	(1.49731688852298e-001dB,-5.43231031355059e+001°)
1.60940989326254e+003	(1.49619544377166e-001dB,-5.47959328616691e+001°)
1.62181009735894e+003	(1.49409275480738e-001dB,-5.52737017134193e+001°)
1.63430584272314e+003	(1.49095471004099e-001dB,-5.57564759459725e+001°)
1.64689786548288e+003	(1.48672480237212e-001dB,-5.62443227073388e+001°)
1.65958690743757e+003	(1.48134403425731e-001dB,-5.67373100316929e+001°)
1.67237371610209e+003	(1.47475081969133e-001dB,-5.72355068308578e+001°)
1.68525904475076e+003	(1.46688088306350e-001dB,-5.77389828837573e+001°)
1.69824365246175e+003	(1.45766715485905e-001dB,-5.82478088236826e+001°)
1.71132830416179e+003	(1.44703966418225e-001dB,-5.87620561232113e+001°)
1.72451377067121e+003	(1.43492542809011e-001dB,-5.92817970766086e+001°)
1.73780082874938e+003	(1.42124833773010e-001dB,-5.98071047795298e+001°)
1.75119026114047e+003	(1.40592904128849e-001dB,-6.03380531058379e+001°)
1.76468285661951e+003	(1.38888482377093e-001dB,-6.08747166813361e+001°)
1.77827941003893e+003	(1.37002948364612e-001dB,-6.14171708542114e+001°)
1.79198072237534e+003	(1.34927320639908e-001dB,-6.19654916619697e+001°)
1.80578760077673e+003	(1.32652243506121e-001dB,-6.25197557946405e+001°)
1.81970085860999e+003	(1.30167973779642e-001dB,-6.30800405540126e+001°)
1.83372131550889e+003	(1.27464367264854e-001dB,-6.36464238086596e+001°)
1.84784979742230e+003	(1.24530864957088e-001dB,-6.42189839444991e+001°)
1.86208713666288e+003	(1.21356478988941e-001dB,-6.47977998106258e+001°)
1.87643417195610e+003	(1.17929778337068e-001dB,-6.53829506601451e+001°)
1.89089174848965e+003	(1.14238874309827e-001dB,-6.59745160857301e+001°)
1.90546071796326e+003	(1.10271405838949e-001dB,-6.65725759496130e+001°)
1.92014193863881e+003	(1.06014524601597e-001dB,-6.71772103077194e+001°)
1.93493627539096e+003	(1.01454880003194e-001dB,-6.77884993276443e+001°)
1.94984459975806e+003	(9.65786040544618e-002dB,-6.84065232001644e+001°)
1.96486778999348e+003	(9.13712961805915e-002dB,-6.90313620439789e+001°)
1.98000673111740e+003	(8.58180080049646e-002dB,-6.96630958033652e+001°)
1.99526231496889e+003	(7.99032281537626e-002dB,-7.03018041384390e+001°)
2.01063544025850e+003	(7.36108671331952e-002dB,-7.09475663077035e+001°)
2.02612701262116e+003	(6.69242423362552e-002dB,-7.16004610425800e+001°)
