Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
165958.6907437561,-53.15088302815242,170.9377258891889
173780.0828749377,-53.51415993192027,-172.890957222715
181970.0858609984,-55.53458139506543,162.4327335820312
190546.0717963248,-57.06135851226522,159.6989013500718
199526.2314968881,-56.55492241816222,175.4650435699541
208929.613085404,-66.59040489573759,166.6909248020003
218776.1623949554,-57.62370916200426,159.3991254629407
229086.7652767773,-58.67643587015743,173.9681820721554
239883.2919019491,-60.36408231627923,139.7562707866461
251188.6431509582,-64.37999347433274,149.3340679971779
263026.7991895382,-65.58115974304667,-157.3520486606014
275422.8703338168,-58.05184025508279,-174.4573978823207
288403.1503126606,-61.06957098150203,141.0290033100649
301995.1720402017,-59.45236021403883,-144.4933137314409
316227.7660168381,-66.59303426276026,148.1861145621343
331131.1214825911,-56.56844475965578,-141.9789003204167
346736.8504525318,-62.93955160968973,148.8237681005681
363078.0547701016,-67.7097713392388,137.4479963315655
380189.3963205612,-61.91931603940478,-162.9169336182192
398107.1705534974,-60.76720915070294,-161.8954839821158
416869.3834703354,-64.38142990176459,-158.5326108606932
436515.8322401661,-65.32971751482292,107.602678522798
457088.1896148753,-57.16826363698132,-150.4300324716221
478630.0923226384,-40.73145438601331,-41.40986076321926
501187.2336272725,-62.57466448447295,-121.819759487577
524807.4602497726,-70.56432503283983,-119.7104134818235
549540.8738576247,-59.6662376364923,-165.9425307847102
575439.9373371572,-67.33238718688189,177.9649097670995
602559.5860743577,-63.60945898788035,142.5576946000831
630957.3444801935,-65.80798986097096,167.7634331238754
660693.4480075958,-69.70186301115905,106.1487925522687
691830.9709189367,-69.66378277500672,154.1699923944611
724435.9600749903,-56.25552656817592,-159.5753132552276
758577.5750291838,-55.28817495332731,-169.5362770565172
794328.2347242817,-62.02491854577752,-176.1679603867619
831763.7711026714,-53.24114888269976,-156.546500619419
870963.5899560807,-54.82345685011634,-158.5889648944844
912010.83935591,-56.25571255353121,-145.4447273828913
954992.5860214358,-62.28069642087882,174.6642352247004
1000000,-54.55065354063389,-135.0215518611548
