Freq.	V(vo)/V(Vi)
2.75422870333816e+000	(-9.44037103469763e-005dB,1.79917279570611e+002°)
2.81838293126445e+000	(-9.50945762529352e-005dB,1.79915352769430e+002°)
2.88403150312660e+000	(-9.58180015671939e-005dB,1.79913381087653e+002°)
2.95120922666638e+000	(-9.65755207364197e-005dB,1.79911363479901e+002°)
3.01995172040201e+000	(-9.73687405952933e-005dB,1.79909298876449e+002°)
3.09029543251359e+000	(-9.81993436106391e-005dB,1.79907186182658e+002°)
3.16227766016837e+000	(-9.90690916125565e-005dB,1.79905024278391e+002°)
3.23593656929628e+000	(-9.99798294165908e-005dB,1.79902812017425e+002°)
3.31131121482591e+000	(-1.00933488805615e-004dB,1.79900548226838e+002°)
3.38844156139202e+000	(-1.01932092587904e-004dB,1.79898231706390e+002°)
3.46736850452531e+000	(-1.02977758923316e-004dB,1.79895861227889e+002°)
3.54813389233575e+000	(-1.04072705760379e-004dB,1.79893435534535e+002°)
3.63078054770101e+000	(-1.05219255617669e-004dB,1.79890953340259e+002°)
3.71535229097172e+000	(-1.06419840437530e-004dB,1.79888413329036e+002°)
3.80189396320560e+000	(-1.07677006781195e-004dB,1.79885814154195e+002°)
3.89045144994280e+000	(-1.08993421234142e-004dB,1.79883154437697e+002°)
3.98107170553496e+000	(-1.10371876033290e-004dB,1.79880432769410e+002°)
4.07380277804112e+000	(-1.11815295023047e-004dB,1.79877647706362e+002°)
4.16869383470335e+000	(-1.13326739832230e-004dB,1.79874797771972e+002°)
4.26579518801592e+000	(-1.14909416374063e-004dB,1.79871881455273e+002°)
4.36515832240165e+000	(-1.16566681669272e-004dB,1.79868897210106e+002°)
4.46683592150962e+000	(-1.18302050908370e-004dB,1.79865843454307e+002°)
4.57088189614874e+000	(-1.20119204971080e-004dB,1.79862718568862e+002°)
4.67735141287197e+000	(-1.22021998186897e-004dB,1.79859520897052e+002°)
4.78630092322637e+000	(-1.24014466564358e-004dB,1.79856248743580e+002°)
4.89778819368445e+000	(-1.26100836277861e-004dB,1.79852900373663e+002°)
5.01187233627271e+000	(-1.28285532672382e-004dB,1.79849474012122e+002°)
5.12861383991364e+000	(-1.30573189680045e-004dB,1.79845967842436e+002°)
5.24807460249771e+000	(-1.32968659581990e-004dB,1.79842380005783e+002°)
5.37031796370252e+000	(-1.35477023329646e-004dB,1.79838708600053e+002°)
5.49540873857623e+000	(-1.38103601351150e-004dB,1.79834951678843e+002°)
5.62341325190348e+000	(-1.40853964786038e-004dB,1.79831107250422e+002°)
5.75439937337156e+000	(-1.43733947323715e-004dB,1.79827173276681e+002°)
5.88843655355588e+000	(-1.46749657575324e-004dB,1.79823147672051e+002°)
6.02559586074356e+000	(-1.49907492032064e-004dB,1.79819028302397e+002°)
6.16595001861481e+000	(-1.53214148620574e-004dB,1.79814812983893e+002°)
6.30957344480192e+000	(-1.56676640920012e-004dB,1.79810499481858e+002°)
6.45654229034654e+000	(-1.60302313024450e-004dB,1.79806085509580e+002°)
6.60693448007594e+000	(-1.64098855134491e-004dB,1.79801568727102e+002°)
6.76082975391980e+000	(-1.68074319837638e-004dB,1.79796946739982e+002°)
6.91830970918935e+000	(-1.72237139213394e-004dB,1.79792217098030e+002°)
7.07945784384136e+000	(-1.76596142721655e-004dB,1.79787377294004e+002°)
7.24435960074988e+000	(-1.81160575880205e-004dB,1.79782424762289e+002°)
7.41310241300916e+000	(-1.85940119941567e-004dB,1.79777356877537e+002°)
7.58577575029182e+000	(-1.90944912329110e-004dB,1.79772170953278e+002°)
7.76247116628690e+000	(-1.96185568252910e-004dB,1.79766864240496e+002°)
7.94328234724279e+000	(-2.01673203109044e-004dB,1.79761433926178e+002°)
8.12830516164097e+000	(-2.07419456136814e-004dB,1.79755877131825e+002°)
8.31763771102669e+000	(-2.13436515044643e-004dB,1.79750190911927e+002°)
8.51138038202374e+000	(-2.19737141869883e-004dB,1.79744372252406e+002°)
8.70963589956078e+000	(-2.26334700049434e-004dB,1.79738418069023e+002°)
8.91250938133743e+000	(-2.33243182734987e-004dB,1.79732325205747e+002°)
9.12010839355907e+000	(-2.40477242518826e-004dB,1.79726090433084e+002°)
9.33254300796988e+000	(-2.48052222443898e-004dB,1.79719710446371e+002°)
9.54992586021433e+000	(-2.55984188550925e-004dB,1.79713181864031e+002°)
9.77237220955808e+000	(-2.64289963951020e-004dB,1.79706501225781e+002°)
9.99999999999997e+000	(-2.72987164539647e-004dB,1.79699664990807e+002°)
1.02329299228075e+001	(-2.82094236225683e-004dB,1.79692669535893e+002°)
1.04712854805090e+001	(-2.91630494180992e-004dB,1.79685511153505e+002°)
1.07151930523760e+001	(-3.01616163716230e-004dB,1.79678186049833e+002°)
1.09647819614318e+001	(-3.12072423162933e-004dB,1.79670690342788e+002°)
1.12201845430196e+001	(-3.23021448785199e-004dB,1.79663020059953e+002°)
1.14815362149688e+001	(-3.34486461812706e-004dB,1.79655171136484e+002°)
1.17489755493953e+001	(-3.46491777632847e-004dB,1.79647139412966e+002°)
1.20226443461741e+001	(-3.59062857362046e-004dB,1.79638920633216e+002°)
1.23026877081238e+001	(-3.72226361834050e-004dB,1.79630510442040e+002°)
1.25892541179416e+001	(-3.86010208048817e-004dB,1.79621904382936e+002°)
1.28824955169313e+001	(-4.00443628458339e-004dB,1.79613097895741e+002°)
1.31825673855640e+001	(-4.15557232806142e-004dB,1.79604086314228e+002°)
1.34896288259165e+001	(-4.31383073134076e-004dB,1.79594864863649e+002°)
1.38038426460288e+001	(-4.47954711611475e-004dB,1.79585428658216e+002°)
1.41253754462275e+001	(-4.65307291730931e-004dB,1.79575772698530e+002°)
1.44543977074592e+001	(-4.83477612778479e-004dB,1.79565891868947e+002°)
1.47910838816820e+001	(-5.02504207805239e-004dB,1.79555780934885e+002°)
1.51356124843620e+001	(-5.22427425306371e-004dB,1.79545434540069e+002°)
1.54881661891248e+001	(-5.43289514725508e-004dB,1.79534847203715e+002°)
1.58489319246111e+001	(-5.65134715998324e-004dB,1.79524013317646e+002°)
1.62181009735892e+001	(-5.88009353237104e-004dB,1.79512927143347e+002°)
1.65958690743755e+001	(-6.11961932940798e-004dB,1.79501582808946e+002°)
1.69824365246174e+001	(-6.37043246750556e-004dB,1.79489974306132e+002°)
1.73780082874937e+001	(-6.63306479071716e-004dB,1.79478095487001e+002°)
1.77827941003892e+001	(-6.90807319692327e-004dB,1.79465940060830e+002°)
1.81970085860998e+001	(-7.19604081832183e-004dB,1.79453501590778e+002°)
1.86208713666286e+001	(-7.49757825616635e-004dB,1.79440773490510e+002°)
1.90546071796324e+001	(-7.81332487421888e-004dB,1.79427749020750e+002°)
1.94984459975804e+001	(-8.14395015282999e-004dB,1.79414421285748e+002°)
1.99526231496887e+001	(-8.49015510693864e-004dB,1.79400783229674e+002°)
2.04173794466952e+001	(-8.85267377038882e-004dB,1.79386827632929e+002°)
2.08929613085403e+001	(-9.23227475054321e-004dB,1.79372547108368e+002°)
2.13796208950222e+001	(-9.62976285544934e-004dB,1.79357934097446e+002°)
2.18776162394954e+001	(-1.00459807977925e-003dB,1.79342980866271e+002°)
2.23872113856833e+001	(-1.04818109790035e-003dB,1.79327679501571e+002°)
2.29086765276776e+001	(-1.09381773569112e-003dB,1.79312021906570e+002°)
2.34422881531991e+001	(-1.14160474016911e-003dB,1.79295999796775e+002°)
2.39883291901948e+001	(-1.19164341430321e-003dB,1.79279604695662e+002°)
2.45470891568502e+001	(-1.24403983141175e-003dB,1.79262827930273e+002°)
2.51188643150957e+001	(-1.29890505957629e-003dB,1.79245660626714e+002°)
2.57039578276885e+001	(-1.35635539667561e-003dB,1.79228093705547e+002°)
2.63026799189537e+001	(-1.41651261631422e-003dB,1.79210117877089e+002°)
2.69153480392690e+001	(-1.47950422547441e-003dB,1.79191723636605e+002°)
2.75422870333815e+001	(-1.54546373412343e-003dB,1.79172901259388e+002°)
2.81838293126444e+001	(-1.61453093757515e-003dB,1.79153640795742e+002°)
2.88403150312659e+001	(-1.68685221196301e-003dB,1.79133932065849e+002°)
2.95120922666637e+001	(-1.76258082377518e-003dB,1.79113764654524e+002°)
3.01995172040200e+001	(-1.84187725370975e-003dB,1.79093127905859e+002°)
3.09029543251358e+001	(-1.92490953586678e-003dB,1.79072010917754e+002°)
3.16227766016837e+001	(-2.01185361270137e-003dB,1.79050402536317e+002°)
3.23593656929627e+001	(-2.10289370678697e-003dB,1.79028291350161e+002°)
3.31131121482590e+001	(-2.19822270982957e-003dB,1.79005665684569e+002°)
3.38844156139201e+001	(-2.29804259001637e-003dB,1.78982513595536e+002°)
3.46736850452530e+001	(-2.40256481841965e-003dB,1.78958822863686e+002°)
3.54813389233574e+001	(-2.51201081526683e-003dB,1.78934580988060e+002°)
3.63078054770100e+001	(-2.62661241730915e-003dB,1.78909775179776e+002°)
3.71535229097171e+001	(-2.74661236679995e-003dB,1.78884392355555e+002°)
3.80189396320559e+001	(-2.87226482358992e-003dB,1.78858419131113e+002°)
3.89045144994279e+001	(-3.00383590095404e-003dB,1.78831841814415e+002°)
3.98107170553495e+001	(-3.14160422660704e-003dB,1.78804646398794e+002°)
4.07380277804111e+001	(-3.28586152988122e-003dB,1.78776818555930e+002°)
4.16869383470333e+001	(-3.43691325629334e-003dB,1.78748343628687e+002°)
4.26579518801591e+001	(-3.59507921087757e-003dB,1.78719206623799e+002°)
4.36515832240164e+001	(-3.76069423144504e-003dB,1.78689392204429e+002°)
4.46683592150961e+001	(-3.93410889328596e-003dB,1.78658884682558e+002°)
4.57088189614873e+001	(-4.11569024675405e-003dB,1.78627668011245e+002°)
4.67735141287196e+001	(-4.30582258915472e-003dB,1.78595725776730e+002°)
4.78630092322636e+001	(-4.50490827262094e-003dB,1.78563041190380e+002°)
4.89778819368444e+001	(-4.71336854953648e-003dB,1.78529597080496e+002°)
5.01187233627270e+001	(-4.93164445734127e-003dB,1.78495375883954e+002°)
5.12861383991362e+001	(-5.16019774437952e-003dB,1.78460359637701e+002°)
5.24807460249770e+001	(-5.39951183887123e-003dB,1.78424529970091e+002°)
5.37031796370250e+001	(-5.65009286272605e-003dB,1.78387868092067e+002°)
5.49540873857622e+001	(-5.91247069249205e-003dB,1.78350354788191e+002°)
5.62341325190346e+001	(-6.18720006939715e-003dB,1.78311970407509e+002°)
5.75439937337154e+001	(-6.47486176085623e-003dB,1.78272694854272e+002°)
5.88843655355586e+001	(-6.77606377567924e-003dB,1.78232507578494e+002°)
6.02559586074355e+001	(-7.09144263551967e-003dB,1.78191387566356e+002°)
6.16595001861479e+001	(-7.42166470494548e-003dB,1.78149313330460e+002°)
6.30957344480190e+001	(-7.76742758300041e-003dB,1.78106262899928e+002°)
6.45654229034652e+001	(-8.12946155885613e-003dB,1.78062213810351e+002°)
6.60693448007593e+001	(-8.50853113450312e-003dB,1.78017143093591e+002°)
6.76082975391978e+001	(-8.90543661744506e-003dB,1.77971027267436e+002°)
6.91830970918933e+001	(-9.32101578667980e-003dB,1.77923842325110e+002°)
7.07945784384134e+001	(-9.75614563496711e-003dB,1.77875563724652e+002°)
7.24435960074986e+001	(-1.02117441911109e-002dB,1.77826166378150e+002°)
7.41310241300914e+001	(-1.06887724255037e-002dB,1.77775624640850e+002°)
7.58577575029180e+001	(-1.11882362428599e-002dB,1.77723912300144e+002°)
7.76247116628688e+001	(-1.17111885657885e-002dB,1.77671002564429e+002°)
7.94328234724277e+001	(-1.22587315134167e-002dB,1.77616868051864e+002°)
8.12830516164095e+001	(-1.28320186790209e-002dB,1.77561480779019e+002°)
8.31763771102667e+001	(-1.34322575111370e-002dB,1.77504812149427e+002°)
8.51138038202372e+001	(-1.40607118025865e-002dB,1.77446832942056e+002°)
8.70963589956076e+001	(-1.47187042921368e-002dB,1.77387513299696e+002°)
8.91250938133741e+001	(-1.54076193835988e-002dB,1.77326822717292e+002°)
9.12010839355905e+001	(-1.61289059874662e-002dB,1.77264730030223e+002°)
9.33254300796986e+001	(-1.68840804903093e-002dB,1.77201203402539e+002°)
9.54992586021431e+001	(-1.76747298574411e-002dB,1.77136210315186e+002°)
9.77237220955805e+001	(-1.85025148742713e-002dB,1.77069717554221e+002°)
9.99999999999995e+001	(-1.93691735324769e-002dB,1.77001691199042e+002°)
1.02329299228075e+002	(-2.02765245668309e-002dB,1.76932096610657e+002°)
1.04712854805089e+002	(-2.12264711490372e-002dB,1.76860898420001e+002°)
1.07151930523760e+002	(-2.22210047451450e-002dB,1.76788060516342e+002°)
1.09647819614318e+002	(-2.32622091429926e-002dB,1.76713546035794e+002°)
1.12201845430196e+002	(-2.43522646569053e-002dB,1.76637317349953e+002°)
1.14815362149688e+002	(-2.54934525165929e-002dB,1.76559336054719e+002°)
1.17489755493952e+002	(-2.66881594476817e-002dB,1.76479562959295e+002°)
1.20226443461741e+002	(-2.79388824516058e-002dB,1.76397958075434e+002°)
1.23026877081237e+002	(-2.92482337923914e-002dB,1.76314480606960e+002°)
1.25892541179416e+002	(-3.06189461987925e-002dB,1.76229088939592e+002°)
1.28824955169313e+002	(-3.20538782896561e-002dB,1.76141740631143e+002°)
1.31825673855640e+002	(-3.35560202312972e-002dB,1.76052392402115e+002°)
1.34896288259165e+002	(-3.51284996355545e-002dB,1.75961000126760e+002°)
1.38038426460288e+002	(-3.67745877071385e-002dB,1.75867518824659e+002°)
1.41253754462275e+002	(-3.84977056500071e-002dB,1.75771902652873e+002°)
1.44543977074592e+002	(-4.03014313413860e-002dB,1.75674104898740e+002°)
1.47910838816820e+002	(-4.21895062833945e-002dB,1.75574077973379e+002°)
1.51356124843620e+002	(-4.41658428417427e-002dB,1.75471773405979e+002°)
1.54881661891247e+002	(-4.62345317813009e-002dB,1.75367141838956e+002°)
1.58489319246110e+002	(-4.83998501085011e-002dB,1.75260133024053e+002°)
1.62181009735892e+002	(-5.06662692304947e-002dB,1.75150695819489e+002°)
1.65958690743755e+002	(-5.30384634413302e-002dB,1.75038778188236e+002°)
1.69824365246173e+002	(-5.55213187450730e-002dB,1.74924327197544e+002°)
1.73780082874936e+002	(-5.81199420262110e-002dB,1.74807289019814e+002°)
1.77827941003891e+002	(-6.08396705773527e-002dB,1.74687608934944e+002°)
1.81970085860997e+002	(-6.36860819943352e-002dB,1.74565231334266e+002°)
1.86208713666286e+002	(-6.66650044486351e-002dB,1.74440099726216e+002°)
1.90546071796323e+002	(-6.97825273468359e-002dB,1.74312156743871e+002°)
1.94984459975803e+002	(-7.30450123867736e-002dB,1.74181344154513e+002°)
1.99526231496887e+002	(-7.64591050194338e-002dB,1.74047602871365e+002°)
2.04173794466952e+002	(-8.00317463255621e-002dB,1.73910872967688e+002°)
2.08929613085403e+002	(-8.37701853153938e-002dB,1.73771093693405e+002°)
2.13796208950222e+002	(-8.76819916592955e-002dB,1.73628203494447e+002°)
2.18776162394954e+002	(-9.17750688565860e-002dB,1.73482140035018e+002°)
2.23872113856832e+002	(-9.60576678489136e-002dB,1.73332840222999e+002°)
2.29086765276776e+002	(-1.00538401083913e-001dB,1.73180240238710e+002°)
2.34422881531991e+002	(-1.05226257033637e-001dB,1.73024275567263e+002°)
2.39883291901947e+002	(-1.10130615171388e-001dB,1.72864881034761e+002°)
2.45470891568501e+002	(-1.15261261408911e-001dB,1.72701990848601e+002°)
2.51188643150956e+002	(-1.20628403994895e-001dB,1.72535538642149e+002°)
2.57039578276885e+002	(-1.26242689873989e-001dB,1.72365457524093e+002°)
2.63026799189536e+002	(-1.32115221503478e-001dB,1.72191680132740e+002°)
2.69153480392690e+002	(-1.38257574123120e-001dB,1.72014138695615e+002°)
2.75422870333815e+002	(-1.44681813471379e-001dB,1.71832765094650e+002°)
2.81838293126443e+002	(-1.51400513938524e-001dB,1.71647490937326e+002°)
2.88403150312659e+002	(-1.58426777144996e-001dB,1.71458247634116e+002°)
2.95120922666637e+002	(-1.65774250929906e-001dB,1.71264966482601e+002°)
3.01995172040200e+002	(-1.73457148731816e-001dB,1.71067578758626e+002°)
3.09029543251357e+002	(-1.81490269340217e-001dB,1.70866015814906e+002°)
3.16227766016836e+002	(-1.89889016992444e-001dB,1.70660209187475e+002°)
3.23593656929626e+002	(-1.98669421786893e-001dB,1.70450090710395e+002°)
3.31131121482589e+002	(-2.07848160378582e-001dB,1.70235592639154e+002°)
3.38844156139200e+002	(-2.17442576919094e-001dB,1.70016647783181e+002°)
3.46736850452529e+002	(-2.27470704197278e-001dB,1.69793189647923e+002°)
3.54813389233573e+002	(-2.37951284932061e-001dB,1.69565152586931e+002°)
3.63078054770099e+002	(-2.48903793163271e-001dB,1.69332471964402e+002°)
3.71535229097170e+002	(-2.60348455679766e-001dB,1.69095084328634e+002°)
3.80189396320558e+002	(-2.72306273418489e-001dB,1.68852927596838e+002°)
3.89045144994278e+002	(-2.84799042760951e-001dB,1.68605941251762e+002°)
3.98107170553494e+002	(-2.97849376647048e-001dB,1.68354066550564e+002°)
4.07380277804110e+002	(-3.11480725418544e-001dB,1.68097246746364e+002°)
4.16869383470332e+002	(-3.25717397297540e-001dB,1.67835427322887e+002°)
4.26579518801589e+002	(-3.40584578396968e-001dB,1.67568556242603e+002°)
4.36515832240163e+002	(-3.56108352152872e-001dB,1.67296584208731e+002°)
4.46683592150960e+002	(-3.72315718059815e-001dB,1.67019464941456e+002°)
4.57088189614872e+002	(-3.89234609582835e-001dB,1.66737155468667e+002°)
4.67735141287195e+002	(-4.06893911111289e-001dB,1.66449616431499e+002°)
4.78630092322635e+002	(-4.25323473812074e-001dB,1.66156812404895e+002°)
4.89778819368443e+002	(-4.44554130231486e-001dB,1.65858712233370e+002°)
5.01187233627268e+002	(-4.64617707488012e-001dB,1.65555289382095e+002°)
5.12861383991361e+002	(-4.85547038890780e-001dB,1.65246522303350e+002°)
5.24807460249769e+002	(-5.07375973811824e-001dB,1.64932394818330e+002°)
5.37031796370249e+002	(-5.30139385634632e-001dB,1.64612896514190e+002°)
5.49540873857620e+002	(-5.53873177595842e-001dB,1.64288023156162e+002°)
5.62341325190345e+002	(-5.78614286333424e-001dB,1.63957777114443e+002°)
5.75439937337152e+002	(-6.04400682950747e-001dB,1.63622167805477e+002°)
5.88843655355584e+002	(-6.31271371405330e-001dB,1.63281212147145e+002°)
6.02559586074353e+002	(-6.59266384029948e-001dB,1.62934935027253e+002°)
6.16595001861477e+002	(-6.88426773996167e-001dB,1.62583369784585e+002°)
6.30957344480188e+002	(-7.18794604533126e-001dB,1.62226558701695e+002°)
6.45654229034650e+002	(-7.50412934720722e-001dB,1.61864553508441e+002°)
6.60693448007591e+002	(-7.83325801683775e-001dB,1.61497415895170e+002°)
6.76082975391976e+002	(-8.17578199024545e-001dB,1.61125218034320e+002°)
6.91830970918931e+002	(-8.53216051344020e-001dB,1.60748043109078e+002°)
7.07945784384132e+002	(-8.90286184718278e-001dB,1.60365985847602e+002°)
7.24435960074984e+002	(-9.28836293015394e-001dB,1.59979153061229e+002°)
7.41310241300911e+002	(-9.68914899960104e-001dB,1.59587664184928e+002°)
7.58577575029177e+002	(-1.01057131687883e+000dB,1.59191651818212e+002°)
7.76247116628685e+002	(-1.05385559608556e+000dB,1.58791262264614e+002°)
7.94328234724275e+002	(-1.09881847990043e+000dB,1.58386656067769e+002°)
8.12830516164092e+002	(-1.14551134532756e+000dB,1.57978008542105e+002°)
8.31763771102664e+002	(-1.19398614445455e+000dB,1.57565510296139e+002°)
8.51138038202369e+002	(-1.24429534067677e+000dB,1.57149367746372e+002°)
8.70963589956073e+002	(-1.29649184089018e+000dB,1.56729803619821e+002°)
8.91250938133738e+002	(-1.35062892384039e+000dB,1.56307057443341e+002°)
9.12010839355902e+002	(-1.40676016485953e+000dB,1.55881386017968e+002°)
9.33254300796983e+002	(-1.46493935726814e+000dB,1.55453063876727e+002°)
9.54992586021428e+002	(-1.52522043076353e+000dB,1.55022383724537e+002°)
9.77237220955802e+002	(-1.58765736716027e+000dB,1.54589656859130e+002°)
9.99999999999991e+002	(-1.65230411389001e+000dB,1.54155213572223e+002°)
1.02329299228075e+003	(-1.71921449570682e+000dB,1.53719403530556e+002°)
1.04712854805089e+003	(-1.78844212507903e+000dB,1.53282596136849e+002°)
1.07151930523760e+003	(-1.86004031177799e+000dB,1.52845180871228e+002°)
1.09647819614318e+003	(-1.93406197219725e+000dB,1.52407567614228e+002°)
1.12201845430195e+003	(-2.01055953895061e+000dB,1.51970186953085e+002°)
1.14815362149687e+003	(-2.08958487130394e+000dB,1.51533490473705e+002°)
1.17489755493952e+003	(-2.17118916699034e+000dB,1.51097951041419e+002°)
1.20226443461740e+003	(-2.25542287594239e+000dB,1.50664063074415e+002°)
1.23026877081237e+003	(-2.34233561644443e+000dB,1.50232342814546e+002°)
1.25892541179416e+003	(-2.43197609416371e+000dB,1.49803328601100e+002°)
1.28824955169312e+003	(-2.52439202445724e+000dB,1.49377581153988e+002°)
1.31825673855640e+003	(-2.61963005827283e+000dB,1.48955683873785e+002°)
1.34896288259164e+003	(-2.71773571186423e+000dB,1.48538243166969e+002°)
1.38038426460287e+003	(-2.81875330042165e+000dB,1.48125888805711e+002°)
1.41253754462274e+003	(-2.92272587557767e+000dB,1.47719274332556e+002°)
1.44543977074591e+003	(-3.02969516658339e+000dB,1.47319077521288e+002°)
1.47910838816819e+003	(-3.13970152475976e+000dB,1.46926000906318e+002°)
1.51356124843619e+003	(-3.25278387060968e+000dB,1.46540772393823e+002°)
1.54881661891247e+003	(-3.36897964272964e+000dB,1.46164145968892e+002°)
1.58489319246110e+003	(-3.48832474737888e+000dB,1.45796902513785e+002°)
1.62181009735891e+003	(-3.61085350724876e+000dB,1.45439850753312e+002°)
1.65958690743754e+003	(-3.73659860762095e+000dB,1.45093828344149e+002°)
1.69824365246173e+003	(-3.86559103770609e+000dB,1.44759703125644e+002°)
1.73780082874936e+003	(-3.99786002451014e+000dB,1.44438374550342e+002°)
1.77827941003891e+003	(-4.13343295607712e+000dB,1.44130775312972e+002°)
1.81970085860997e+003	(-4.27233529039884e+000dB,1.43837873197097e+002°)
1.86208713666285e+003	(-4.41459044565511e+000dB,1.43560673158809e+002°)
1.90546071796323e+003	(-4.56021966674325e+000dB,1.43300219666926e+002°)
1.94984459975803e+003	(-4.70924186226232e+000dB,1.43057599318820e+002°)
1.99526231496886e+003	(-4.86167340522348e+000dB,1.42833943750435e+002°)
2.04173794466951e+003	(-5.01752788974844e+000dB,1.42630432857931e+002°)
2.08929613085402e+003	(-5.17681583487926e+000dB,1.42448298346705e+002°)
2.13796208950221e+003	(-5.33954432533595e+000dB,1.42288827621118e+002°)
2.18776162394953e+003	(-5.50571657760803e+000dB,1.42153368024804e+002°)
2.23872113856832e+003	(-5.67533141813271e+000dB,1.42043331436788e+002°)
2.29086765276775e+003	(-5.84838265847949e+000dB,1.41960199222363e+002°)
2.34422881531990e+003	(-6.02485835041242e+000dB,1.41905527529405e+002°)
2.39883291901947e+003	(-6.20473990142781e+000dB,1.41880952909979e+002°)
2.45470891568501e+003	(-6.38800102886169e+000dB,1.41888198233060e+002°)
2.51188643150955e+003	(-6.57460652793849e+000dB,1.41929078836169e+002°)
2.57039578276884e+003	(-6.76451082621525e+000dB,1.42005508840733e+002°)
2.63026799189535e+003	(-6.95765629381892e+000dB,1.42119507526829e+002°)
2.69153480392689e+003	(-7.15397127576864e+000dB,1.42273205626357e+002°)
2.75422870333814e+003	(-7.35336780966398e+000dB,1.42468851347918e+002°)
2.81838293126442e+003	(-7.55573898931958e+000dB,1.42708815890021e+002°)
2.88403150312658e+003	(-7.76095593284995e+000dB,1.42995598129608e+002°)
2.95120922666635e+003	(-7.96886431269414e+000dB,1.43331828088222e+002°)
3.01995172040198e+003	(-8.17928040572308e+000dB,1.43720268676284e+002°)
3.09029543251356e+003	(-8.39198662470560e+000dB,1.44163815095067e+002°)
3.16227766016835e+003	(-8.60672649908757e+000dB,1.44665491134824e+002°)
3.23593656929625e+003	(-8.82319908463307e+000dB,1.45228441446083e+002°)
3.31131121482588e+003	(-9.04105279969018e+000dB,1.45855918681382e+002°)
3.38844156139199e+003	(-9.25987871274486e+000dB,1.46551264211653e+002°)
3.46736850452528e+003	(-9.47920334389447e+000dB,1.47317880924801e+002°)
3.54813389233572e+003	(-9.69848109451350e+000dB,1.48159196429884e+002°)
3.63078054770097e+003	(-9.91708648727890e+000dB,1.49078614843324e+002°)
3.71535229097168e+003	(-1.01343064850248e+001dB,1.50079455259578e+002°)
