Freq.	V(vo)/V(Vi)
3.01995172040201e+000	(-7.97386869044923e-005dB,1.79999896536829e+002°)
3.09029543251359e+000	(-7.97384125508094e-005dB,1.79999894126856e+002°)
3.16227766016837e+000	(-7.97381252624835e-005dB,1.79999891660748e+002°)
3.23593656929628e+000	(-7.97378244358401e-005dB,1.79999889137195e+002°)
3.31131121482591e+000	(-7.97375094257380e-005dB,1.79999886554862e+002°)
3.38844156139202e+000	(-7.97371795745000e-005dB,1.79999883912377e+002°)
3.46736850452531e+000	(-7.97368341839466e-005dB,1.79999881208341e+002°)
3.54813389233575e+000	(-7.97364725038241e-005dB,1.79999878441319e+002°)
3.63078054770101e+000	(-7.97360938041299e-005dB,1.79999875609844e+002°)
3.71535229097172e+000	(-7.97356972314264e-005dB,1.79999872712415e+002°)
3.80189396320560e+000	(-7.97352819814571e-005dB,1.79999869747495e+002°)
3.89045144994280e+000	(-7.97348471448528e-005dB,1.79999866713513e+002°)
3.98107170553496e+000	(-7.97343918373172e-005dB,1.79999863608859e+002°)
4.07380277804112e+000	(-7.97339150607621e-005dB,1.79999860431888e+002°)
4.16869383470335e+000	(-7.97334158219212e-005dB,1.79999857180915e+002°)
4.26579518801592e+000	(-7.97328930523098e-005dB,1.79999853854215e+002°)
4.36515832240165e+000	(-7.97323456448698e-005dB,1.79999850450026e+002°)
4.46683592150962e+000	(-7.97317724423977e-005dB,1.79999846966542e+002°)
4.57088189614874e+000	(-7.97311722221149e-005dB,1.79999843401916e+002°)
4.67735141287197e+000	(-7.97305437313487e-005dB,1.79999839754258e+002°)
4.78630092322637e+000	(-7.97298856074918e-005dB,1.79999836021633e+002°)
4.89778819368445e+000	(-7.97291964638287e-005dB,1.79999832202063e+002°)
5.01187233627271e+000	(-7.97284748519260e-005dB,1.79999828293522e+002°)
5.12861383991364e+000	(-7.97277192384892e-005dB,1.79999824293937e+002°)
5.24807460249771e+000	(-7.97269280111479e-005dB,1.79999820201189e+002°)
5.37031796370252e+000	(-7.97260994948499e-005dB,1.79999816013105e+002°)
5.49540873857623e+000	(-7.97252319354675e-005dB,1.79999811727467e+002°)
5.62341325190348e+000	(-7.97243234911184e-005dB,1.79999807342001e+002°)
5.75439937337156e+000	(-7.97233722340941e-005dB,1.79999802854382e+002°)
5.88843655355588e+000	(-7.97223761566466e-005dB,1.79999798262230e+002°)
6.02559586074356e+000	(-7.97213331227709e-005dB,1.79999793563110e+002°)
6.16595001861481e+000	(-7.97202409540313e-005dB,1.79999788754531e+002°)
6.30957344480192e+000	(-7.97190973080549e-005dB,1.79999783833942e+002°)
6.45654229034654e+000	(-7.97178997730366e-005dB,1.79999778798734e+002°)
6.60693448007594e+000	(-7.97166458147005e-005dB,1.79999773646237e+002°)
6.76082975391980e+000	(-7.97153327570134e-005dB,1.79999768373720e+002°)
6.91830970918935e+000	(-7.97139578149721e-005dB,1.79999762978385e+002°)
7.07945784384136e+000	(-7.97125180820669e-005dB,1.79999757457372e+002°)
7.24435960074988e+000	(-7.97110105148524e-005dB,1.79999751807752e+002°)
7.41310241300916e+000	(-7.97094319020888e-005dB,1.79999746026531e+002°)
7.58577575029182e+000	(-7.97077788965647e-005dB,1.79999740110643e+002°)
7.76247116628690e+000	(-7.97060480025611e-005dB,1.79999734056949e+002°)
7.94328234724279e+000	(-7.97042355363132e-005dB,1.79999727862240e+002°)
8.12830516164097e+000	(-7.97023376674772e-005dB,1.79999721523230e+002°)
8.31763771102669e+000	(-7.97003503738065e-005dB,1.79999715036559e+002°)
8.51138038202374e+000	(-7.96982694411514e-005dB,1.79999708398785e+002°)
8.70963589956078e+000	(-7.96960904374223e-005dB,1.79999701606389e+002°)
8.91250938133743e+000	(-7.96938087694853e-005dB,1.79999694655768e+002°)
9.12010839355907e+000	(-7.96914195828716e-005dB,1.79999687543237e+002°)
9.33254300796988e+000	(-7.96889178157800e-005dB,1.79999680265022e+002°)
9.54992586021433e+000	(-7.96862981682181e-005dB,1.79999672817265e+002°)
9.77237220955808e+000	(-7.96835550991096e-005dB,1.79999665196015e+002°)
9.99999999999997e+000	(-7.96806827539688e-005dB,1.79999657397229e+002°)
1.02329299228075e+001	(-7.96776751018367e-005dB,1.79999649416773e+002°)
1.04712854805090e+001	(-7.96745257134831e-005dB,1.79999641250412e+002°)
1.07151930523760e+001	(-7.96712279455953e-005dB,1.79999632893816e+002°)
1.09647819614318e+001	(-7.96677747961276e-005dB,1.79999624342553e+002°)
1.12201845430196e+001	(-7.96641589496249e-005dB,1.79999615592087e+002°)
1.14815362149688e+001	(-7.96603727425067e-005dB,1.79999606637775e+002°)
1.17489755493953e+001	(-7.96564081534237e-005dB,1.79999597474870e+002°)
1.20226443461741e+001	(-7.96522567714351e-005dB,1.79999588098510e+002°)
1.23026877081238e+001	(-7.96479098037226e-005dB,1.79999578503722e+002°)
1.25892541179416e+001	(-7.96433580418390e-005dB,1.79999568685416e+002°)
1.28824955169313e+001	(-7.96385918424216e-005dB,1.79999558638384e+002°)
1.31825673855640e+001	(-7.96336010886185e-005dB,1.79999548357296e+002°)
1.34896288259165e+001	(-7.96283752344483e-005dB,1.79999537836699e+002°)
1.38038426460288e+001	(-7.96229031813648e-005dB,1.79999527071010e+002°)
1.41253754462275e+001	(-7.96171733708336e-005dB,1.79999516054519e+002°)
1.44543977074592e+001	(-7.96111736203946e-005dB,1.79999504781381e+002°)
1.47910838816820e+001	(-7.96048912596336e-005dB,1.79999493245615e+002°)
1.51356124843620e+001	(-7.95983129575663e-005dB,1.79999481441100e+002°)
1.54881661891248e+001	(-7.95914247795337e-005dB,1.79999469361574e+002°)
1.58489319246111e+001	(-7.95842121515220e-005dB,1.79999457000626e+002°)
1.62181009735892e+001	(-7.95766598023024e-005dB,1.79999444351699e+002°)
1.65958690743755e+001	(-7.95687517412511e-005dB,1.79999431408080e+002°)
1.69824365246174e+001	(-7.95604711985610e-005dB,1.79999418162900e+002°)
1.73780082874937e+001	(-7.95518006657432e-005dB,1.79999404609131e+002°)
1.77827941003892e+001	(-7.95427217828002e-005dB,1.79999390739579e+002°)
1.81970085860998e+001	(-7.95332153199031e-005dB,1.79999376546885e+002°)
1.86208713666286e+001	(-7.95232611725703e-005dB,1.79999362023514e+002°)
1.90546071796324e+001	(-7.95128382613762e-005dB,1.79999347161759e+002°)
1.94984459975804e+001	(-7.95019245454522e-005dB,1.79999331953731e+002°)
1.99526231496887e+001	(-7.94904969019446e-005dB,1.79999316391358e+002°)
2.04173794466952e+001	(-7.94785311829103e-005dB,1.79999300466377e+002°)
2.08929613085403e+001	(-7.94660020668093e-005dB,1.79999284170335e+002°)
2.13796208950222e+001	(-7.94528830507899e-005dB,1.79999267494581e+002°)
2.18776162394954e+001	(-7.94391463860780e-005dB,1.79999250430259e+002°)
2.23872113856833e+001	(-7.94247630326537e-005dB,1.79999232968310e+002°)
2.29086765276776e+001	(-7.94097025686035e-005dB,1.79999215099461e+002°)
2.34422881531991e+001	(-7.93939331708338e-005dB,1.79999196814222e+002°)
2.39883291901948e+001	(-7.93774214964570e-005dB,1.79999178102882e+002°)
2.45470891568502e+001	(-7.93601326606127e-005dB,1.79999158955504e+002°)
2.51188643150957e+001	(-7.93420301236396e-005dB,1.79999139361916e+002°)
2.57039578276885e+001	(-7.93230756553957e-005dB,1.79999119311710e+002°)
2.63026799189537e+001	(-7.93032292098942e-005dB,1.79999098794234e+002°)
2.69153480392690e+001	(-7.92824488954094e-005dB,1.79999077798587e+002°)
2.75422870333815e+001	(-7.92606908182540e-005dB,1.79999056313612e+002°)
2.81838293126444e+001	(-7.92379090721721e-005dB,1.79999034327891e+002°)
2.88403150312659e+001	(-7.92140555560789e-005dB,1.79999011829740e+002°)
2.95120922666637e+001	(-7.91890799653823e-005dB,1.79998988807200e+002°)
3.01995172040200e+001	(-7.91629296097233e-005dB,1.79998965248032e+002°)
3.09029543251358e+001	(-7.91355493580091e-005dB,1.79998941139711e+002°)
3.16227766016837e+001	(-7.91068814667610e-005dB,1.79998916469416e+002°)
3.23593656929627e+001	(-7.90768655473273e-005dB,1.79998891224029e+002°)
3.31131121482590e+001	(-7.90454383411931e-005dB,1.79998865390122e+002°)
3.38844156139201e+001	(-7.90125336486198e-005dB,1.79998838953951e+002°)
3.46736850452530e+001	(-7.89780822254607e-005dB,1.79998811901453e+002°)
3.54813389233574e+001	(-7.89420115266483e-005dB,1.79998784218231e+002°)
3.63078054770100e+001	(-7.89042456695493e-005dB,1.79998755889552e+002°)
3.71535229097171e+001	(-7.88647052295260e-005dB,1.79998726900337e+002°)
3.80189396320559e+001	(-7.88233070808206e-005dB,1.79998697235150e+002°)
3.89045144994279e+001	(-7.87799642239395e-005dB,1.79998666878197e+002°)
3.98107170553495e+001	(-7.87345856313599e-005dB,1.79998635813306e+002°)
4.07380277804111e+001	(-7.86870760025885e-005dB,1.79998604023930e+002°)
4.16869383470333e+001	(-7.86373356407267e-005dB,1.79998571493129e+002°)
4.26579518801591e+001	(-7.85852602489966e-005dB,1.79998538203566e+002°)
4.36515832240164e+001	(-7.85307406211887e-005dB,1.79998504137493e+002°)
4.46683592150961e+001	(-7.84736625384792e-005dB,1.79998469276746e+002°)
4.57088189614873e+001	(-7.84139065013442e-005dB,1.79998433602730e+002°)
4.67735141287196e+001	(-7.83513474238664e-005dB,1.79998397096413e+002°)
4.78630092322636e+001	(-7.82858545006569e-005dB,1.79998359738312e+002°)
4.89778819368444e+001	(-7.82172908404080e-005dB,1.79998321508484e+002°)
5.01187233627270e+001	(-7.81455132469901e-005dB,1.79998282386513e+002°)
5.12861383991362e+001	(-7.80703719272582e-005dB,1.79998242351502e+002°)
5.24807460249770e+001	(-7.79917101699287e-005dB,1.79998201382058e+002°)
5.37031796370250e+001	(-7.79093640842457e-005dB,1.79998159456279e+002°)
5.49540873857622e+001	(-7.78231622229262e-005dB,1.79998116551745e+002°)
5.62341325190346e+001	(-7.77329252687522e-005dB,1.79998072645503e+002°)
5.75439937337154e+001	(-7.76384656931969e-005dB,1.79998027714056e+002°)
5.88843655355586e+001	(-7.75395873919066e-005dB,1.79997981733346e+002°)
6.02559586074355e+001	(-7.74360852642523e-005dB,1.79997934678742e+002°)
6.16595001861479e+001	(-7.73277448700270e-005dB,1.79997886525028e+002°)
6.30957344480190e+001	(-7.72143420128548e-005dB,1.79997837246384e+002°)
6.45654229034652e+001	(-7.70956422300587e-005dB,1.79997786816376e+002°)
6.60693448007593e+001	(-7.69714004705744e-005dB,1.79997735207934e+002°)
6.76082975391978e+001	(-7.68413605462455e-005dB,1.79997682393344e+002°)
6.91830970918933e+001	(-7.67052546593015e-005dB,1.79997628344224e+002°)
7.07945784384134e+001	(-7.65628029211564e-005dB,1.79997573031516e+002°)
7.24435960074986e+001	(-7.64137128413142e-005dB,1.79997516425457e+002°)
7.41310241300914e+001	(-7.62576787516629e-005dB,1.79997458495574e+002°)
7.58577575029180e+001	(-7.60943812674150e-005dB,1.79997399210657e+002°)
7.76247116628688e+001	(-7.59234866805431e-005dB,1.79997338538741e+002°)
7.94328234724277e+001	(-7.57446464207215e-005dB,1.79997276447093e+002°)
8.12830516164095e+001	(-7.55574963484717e-005dB,1.79997212902185e+002°)
8.31763771102667e+001	(-7.53616561688514e-005dB,1.79997147869675e+002°)
8.51138038202372e+001	(-7.51567287149588e-005dB,1.79997081314390e+002°)
8.70963589956076e+001	(-7.49422992748321e-005dB,1.79997013200299e+002°)
8.91250938133741e+001	(-7.47179349115989e-005dB,1.79996943490495e+002°)
9.12010839355905e+001	(-7.44831836736928e-005dB,1.79996872147167e+002°)
9.33254300796986e+001	(-7.42375738224279e-005dB,1.79996799131581e+002°)
9.54992586021431e+001	(-7.39806131000769e-005dB,1.79996724404053e+002°)
9.77237220955805e+001	(-7.37117878619776e-005dB,1.79996647923925e+002°)
9.99999999999995e+001	(-7.34305622857884e-005dB,1.79996569649537e+002°)
1.02329299228075e+002	(-7.31363774843099e-005dB,1.79996489538202e+002°)
1.04712854805089e+002	(-7.28286506096294e-005dB,1.79996407546176e+002°)
1.07151930523760e+002	(-7.25067740141619e-005dB,1.79996323628632e+002°)
1.09647819614318e+002	(-7.21701142246113e-005dB,1.79996237739630e+002°)
1.12201845430196e+002	(-7.18180110692619e-005dB,1.79996149832084e+002°)
1.14815362149688e+002	(-7.14497766808727e-005dB,1.79996059857733e+002°)
1.17489755493952e+002	(-7.10646944899289e-005dB,1.79995967767107e+002°)
1.20226443461741e+002	(-7.06620182477905e-005dB,1.79995873509496e+002°)
1.23026877081237e+002	(-7.02409709611227e-005dB,1.79995777032911e+002°)
1.25892541179416e+002	(-6.98007438880465e-005dB,1.79995678284051e+002°)
1.28824955169313e+002	(-6.93404954397860e-005dB,1.79995577208266e+002°)
1.31825673855640e+002	(-6.88593501652509e-005dB,1.79995473749517e+002°)
1.34896288259165e+002	(-6.83563976237583e-005dB,1.79995367850338e+002°)
1.38038426460288e+002	(-6.78306913435834e-005dB,1.79995259451794e+002°)
1.41253754462275e+002	(-6.72812477245804e-005dB,1.79995148493441e+002°)
1.44543977074592e+002	(-6.67070449465937e-005dB,1.79995034913277e+002°)
1.47910838816820e+002	(-6.61070219241593e-005dB,1.79994918647704e+002°)
1.51356124843620e+002	(-6.54800772264934e-005dB,1.79994799631473e+002°)
1.54881661891247e+002	(-6.48250680177369e-005dB,1.79994677797645e+002°)
1.58489319246110e+002	(-6.41408090849564e-005dB,1.79994553077531e+002°)
1.62181009735892e+002	(-6.34260717562166e-005dB,1.79994425400649e+002°)
1.65958690743755e+002	(-6.26795830693831e-005dB,1.79994294694665e+002°)
1.69824365246173e+002	(-6.19000247278121e-005dB,1.79994160885340e+002°)
1.73780082874936e+002	(-6.10860323337738e-005dB,1.79994023896474e+002°)
1.77827941003891e+002	(-6.02361945514837e-005dB,1.79993883649843e+002°)
1.81970085860997e+002	(-5.93490523800740e-005dB,1.79993740065143e+002°)
1.86208713666286e+002	(-5.84230985365045e-005dB,1.79993593059924e+002°)
1.90546071796323e+002	(-5.74567768818751e-005dB,1.79993442549524e+002°)
1.94984459975803e+002	(-5.64484819981798e-005dB,1.79993288447005e+002°)
1.99526231496887e+002	(-5.53965588904316e-005dB,1.79993130663084e+002°)
2.04173794466952e+002	(-5.42993027804054e-005dB,1.79992969106056e+002°)
2.08929613085403e+002	(-5.31549590595027e-005dB,1.79992803681729e+002°)
2.13796208950222e+002	(-5.19617235106740e-005dB,1.79992634293341e+002°)
2.18776162394954e+002	(-5.07177425824209e-005dB,1.79992460841483e+002°)
2.23872113856832e+002	(-4.94211139048551e-005dB,1.79992283224024e+002°)
2.29086765276776e+002	(-4.80698871008504e-005dB,1.79992101336021e+002°)
2.34422881531991e+002	(-4.66620647862117e-005dB,1.79991915069639e+002°)
2.39883291901947e+002	(-4.51956038061140e-005dB,1.79991724314062e+002°)
2.45470891568501e+002	(-4.36684168370310e-005dB,1.79991528955405e+002°)
2.51188643150956e+002	(-4.20783742606129e-005dB,1.79991328876621e+002°)
2.57039578276885e+002	(-4.04233063635168e-005dB,1.79991123957407e+002°)
2.63026799189536e+002	(-3.87010059094758e-005dB,1.79990914074108e+002°)
2.69153480392690e+002	(-3.69092311270019e-005dB,1.79990699099623e+002°)
2.75422870333815e+002	(-3.50457090201461e-005dB,1.79990478903301e+002°)
2.81838293126443e+002	(-3.31081392626854e-005dB,1.79990253350838e+002°)
2.88403150312659e+002	(-3.10941983710039e-005dB,1.79990022304181e+002°)
2.95120922666637e+002	(-2.90015445057235e-005dB,1.79989785621417e+002°)
3.01995172040200e+002	(-2.68278226629241e-005dB,1.79989543156669e+002°)
3.09029543251357e+002	(-2.45706705375043e-005dB,1.79989294759989e+002°)
3.16227766016836e+002	(-2.22277247578071e-005dB,1.79989040277251e+002°)
3.23593656929626e+002	(-1.97966278116670e-005dB,1.79988779550041e+002°)
3.31131121482589e+002	(-1.72750355144051e-005dB,1.79988512415549e+002°)
3.38844156139200e+002	(-1.46606250554133e-005dB,1.79988238706460e+002°)
3.46736850452529e+002	(-1.19511036281471e-005dB,1.79987958250844e+002°)
3.54813389233573e+002	(-9.14421775249119e-006dB,1.79987670872049e+002°)
3.63078054770099e+002	(-6.23776306577239e-006dB,1.79987376388597e+002°)
3.71535229097170e+002	(-3.22959481963786e-006dB,1.79987074614071e+002°)
3.80189396320558e+002	(-1.17638921753736e-007dB,1.79986765357019e+002°)
3.89045144994278e+002	(3.10009647382434e-006dB,1.79986448420845e+002°)
3.98107170553494e+002	(6.42550879579036e-006dB,1.79986123603718e+002°)
4.07380277804110e+002	(9.86038841224675e-006dB,1.79985790698467e+002°)
4.16869383470332e+002	(1.34064054772793e-005dB,1.79985449492495e+002°)
4.26579518801589e+002	(1.70650964632118e-005dB,1.79985099767690e+002°)
4.36515832240163e+002	(2.08378502088250e-005dB,1.79984741300336e+002°)
4.46683592150960e+002	(2.47258937747712e-005dB,1.79984373861038e+002°)
4.57088189614872e+002	(2.87302780560453e-005dB,1.79983997214647e+002°)
4.67735141287195e+002	(3.28518633058104e-005dB,1.79983611120189e+002°)
4.78630092322635e+002	(3.70913046457985e-005dB,1.79983215330806e+002°)
4.89778819368443e+002	(4.14490376288670e-005dB,1.79982809593695e+002°)
5.01187233627268e+002	(4.59252640716510e-005dB,1.79982393650058e+002°)
5.12861383991361e+002	(5.05199382093890e-005dB,1.79981967235062e+002°)
5.24807460249769e+002	(5.52327533195014e-005dB,1.79981530077794e+002°)
5.37031796370249e+002	(6.00631289740017e-005dB,1.79981081901239e+002°)
5.49540873857620e+002	(6.50101990557454e-005dB,1.79980622422243e+002°)
5.62341325190345e+002	(7.00728007487388e-005dB,1.79980151351507e+002°)
5.75439937337152e+002	(7.52494644755051e-005dB,1.79979668393562e+002°)
5.88843655355584e+002	(8.05384051865188e-005dB,1.79979173246767e+002°)
6.02559586074353e+002	(8.59375150074894e-005dB,1.79978665603304e+002°)
6.16595001861477e+002	(9.14443573775644e-005dB,1.79978145149179e+002°)
6.30957344480188e+002	(9.70561628905941e-005dB,1.79977611564221e+002°)
6.45654229034650e+002	(1.02769826889592e-004dB,1.79977064522091e+002°)
6.60693448007591e+002	(1.08581909095962e-004dB,1.79976503690286e+002°)
6.76082975391976e+002	(1.14488635138471e-004dB,1.79975928730145e+002°)
6.91830970918931e+002	(1.20485900325256e-004dB,1.79975339296850e+002°)
7.07945784384132e+002	(1.26569275471763e-004dB,1.79974735039431e+002°)
7.24435960074984e+002	(1.32734015070048e-004dB,1.79974115600757e+002°)
7.41310241300911e+002	(1.38975067708766e-004dB,1.79973480617528e+002°)
7.58577575029177e+002	(1.45287088626194e-004dB,1.79972829720256e+002°)
7.76247116628685e+002	(1.51664454693265e-004dB,1.79972162533238e+002°)
7.94328234724275e+002	(1.58101281350230e-004dB,1.79971478674513e+002°)
8.12830516164092e+002	(1.64591441811293e-004dB,1.79970777755815e+002°)
8.31763771102664e+002	(1.71128588074331e-004dB,1.79970059382501e+002°)
8.51138038202369e+002	(1.77706173945900e-004dB,1.79969323153474e+002°)
8.70963589956073e+002	(1.84317479529913e-004dB,1.79968568661080e+002°)
8.91250938133738e+002	(1.90955637380582e-004dB,1.79967795490992e+002°)
9.12010839355902e+002	(1.97613659744838e-004dB,1.79967003222066e+002°)
9.33254300796983e+002	(2.04284467033122e-004dB,1.79966191426192e+002°)
9.54992586021428e+002	(2.10960916872416e-004dB,1.79965359668105e+002°)
9.77237220955802e+002	(2.17635833824462e-004dB,1.79964507505185e+002°)
9.99999999999991e+002	(2.24302039312068e-004dB,1.79963634487234e+002°)
1.02329299228075e+003	(2.30952381630086e-004dB,1.79962740156224e+002°)
1.04712854805089e+003	(2.37579765485600e-004dB,1.79961824046030e+002°)
1.07151930523760e+003	(2.44177181198500e-004dB,1.79960885682132e+002°)
1.09647819614318e+003	(2.50737732983848e-004dB,1.79959924581301e+002°)
1.12201845430195e+003	(2.57254666206126e-004dB,1.79958940251263e+002°)
1.14815362149687e+003	(2.63721393352726e-004dB,1.79957932190336e+002°)
1.17489755493952e+003	(2.70131518574340e-004dB,1.79956899887055e+002°)
1.20226443461740e+003	(2.76478860423900e-004dB,1.79955842819770e+002°)
1.23026877081237e+003	(2.82757472886656e-004dB,1.79954760456234e+002°)
1.25892541179416e+003	(2.88961664315708e-004dB,1.79953652253166e+002°)
1.28824955169312e+003	(2.95086014311554e-004dB,1.79952517655809e+002°)
1.31825673855640e+003	(3.01125388466627e-004dB,1.79951356097459e+002°)
1.34896288259164e+003	(3.07074950716402e-004dB,1.79950166999000e+002°)
1.38038426460287e+003	(3.12930173630728e-004dB,1.79948949768413e+002°)
1.41253754462274e+003	(3.18686846250063e-004dB,1.79947703800279e+002°)
1.44543977074591e+003	(3.24341079757830e-004dB,1.79946428475280e+002°)
1.47910838816819e+003	(3.29889310938772e-004dB,1.79945123159681e+002°)
1.51356124843619e+003	(3.35328303485051e-004dB,1.79943787204821e+002°)
1.54881661891247e+003	(3.40655147246505e-004dB,1.79942419946580e+002°)
1.58489319246110e+003	(3.45867255616042e-004dB,1.79941020704860e+002°)
1.62181009735891e+003	(3.50962360922862e-004dB,1.79939588783054e+002°)
1.65958690743754e+003	(3.55938508354259e-004dB,1.79938123467511e+002°)
1.69824365246173e+003	(3.60794048145639e-004dB,1.79936624027001e+002°)
1.73780082874936e+003	(3.65527626412904e-004dB,1.79935089712184e+002°)
1.77827941003891e+003	(3.70138174843220e-004dB,1.79933519755067e+002°)
1.81970085860997e+003	(3.74624899111083e-004dB,1.79931913368469e+002°)
1.86208713666285e+003	(3.78987266470984e-004dB,1.79930269745482e+002°)
1.90546071796323e+003	(3.83224992559453e-004dB,1.79928588058931e+002°)
1.94984459975803e+003	(3.87338027431558e-004dB,1.79926867460831e+002°)
1.99526231496886e+003	(3.91326541265778e-004dB,1.79925107081847e+002°)
2.04173794466951e+003	(3.95190909540539e-004dB,1.79923306030746e+002°)
2.08929613085402e+003	(3.98931698062336e-004dB,1.79921463393856e+002°)
2.13796208950221e+003	(4.02549647855076e-004dB,1.79919578234512e+002°)
2.18776162394953e+003	(4.06045659949222e-004dB,1.79917649592506e+002°)
2.23872113856832e+003	(4.09420780404353e-004dB,1.79915676483529e+002°)
2.29086765276775e+003	(4.12676185312512e-004dB,1.79913657898614e+002°)
2.34422881531990e+003	(4.15813166239395e-004dB,1.79911592803562e+002°)
2.39883291901947e+003	(4.18833115821814e-004dB,1.79909480138378e+002°)
2.45470891568501e+003	(4.21737513826134e-004dB,1.79907318816687e+002°)
2.51188643150955e+003	(4.24527913602103e-004dB,1.79905107725147e+002°)
2.57039578276884e+003	(4.27205928999593e-004dB,1.79902845722856e+002°)
2.63026799189535e+003	(4.29773221842708e-004dB,1.79900531640745e+002°)
2.69153480392689e+003	(4.32231489753012e-004dB,1.79898164280965e+002°)
2.75422870333814e+003	(4.34582454697902e-004dB,1.79895742416260e+002°)
2.81838293126442e+003	(4.36827852013443e-004dB,1.79893264789331e+002°)
2.88403150312658e+003	(4.38969419918994e-004dB,1.79890730112187e+002°)
2.95120922666635e+003	(4.41008889647055e-004dB,1.79888137065478e+002°)
3.01995172040198e+003	(4.42947976115058e-004dB,1.79885484297824e+002°)
3.09029543251356e+003	(4.44788369042653e-004dB,1.79882770425117e+002°)
3.16227766016835e+003	(4.46531724713140e-004dB,1.79879994029822e+002°)
3.23593656929625e+003	(4.48179658085902e-004dB,1.79877153660245e+002°)
3.31131121482588e+003	(4.49733735531753e-004dB,1.79874247829801e+002°)
3.38844156139199e+003	(4.51195467861435e-004dB,1.79871275016249e+002°)
3.46736850452528e+003	(4.52566303911455e-004dB,1.79868233660925e+002°)
3.54813389233572e+003	(4.53847624486701e-004dB,1.79865122167938e+002°)
3.63078054770097e+003	(4.55040736627050e-004dB,1.79861938903365e+002°)
3.71535229097168e+003	(4.56146868277032e-004dB,1.79858682194411e+002°)
3.80189396320557e+003	(4.57167163285271e-004dB,1.79855350328557e+002°)
3.89045144994276e+003	(4.58102676577483e-004dB,1.79851941552683e+002°)
