Freq.	V(vo)/V(Vi)
9.12010839355907e+000	(8.10002351712024e-005dB,-1.79726713188399e+002°)
9.33254300796988e+000	(8.85757812924440e-005dB,-1.79720347707356e+002°)
9.54992586021433e+000	(9.65083402910090e-005dB,-1.79713833968554e+002°)
9.77237220955808e+000	(1.04814736563646e-004dB,-1.79707168519580e+002°)
9.99999999999997e+000	(1.13512587290288e-004dB,-1.79700347827673e+002°)
1.02329299228075e+001	(1.22620339783867e-004dB,-1.79693368277855e+002°)
1.04712854805090e+001	(1.32157310665382e-004dB,-1.79686226171024e+002°)
1.07151930523760e+001	(1.42143726748391e-004dB,-1.79678917722000e+002°)
1.09647819614318e+001	(1.52600767968371e-004dB,-1.79671439057521e+002°)
1.12201845430196e+001	(1.63550612243043e-004dB,-1.79663786214206e+002°)
1.14815362149688e+001	(1.75016482537347e-004dB,-1.79655955136454e+002°)
1.17489755493953e+001	(1.87022696077007e-004dB,-1.79647941674311e+002°)
1.20226443461741e+001	(1.99594715891756e-004dB,-1.79639741581276e+002°)
1.23026877081238e+001	(2.12759204788352e-004dB,-1.79631350512059e+002°)
1.25892541179416e+001	(2.26544081897784e-004dB,-1.79622764020293e+002°)
1.28824955169313e+001	(2.40978581848512e-004dB,-1.79613977556189e+002°)
1.31825673855640e+001	(2.56093316685063e-004dB,-1.79604986464135e+002°)
1.34896288259165e+001	(2.71920340844116e-004dB,-1.79595785980242e+002°)
1.38038426460288e+001	(2.88493219031559e-004dB,-1.79586371229836e+002°)
1.41253754462275e+001	(3.05847097382025e-004dB,-1.79576737224891e+002°)
1.44543977074592e+001	(3.24018777944901e-004dB,-1.79566878861399e+002°)
1.47910838816820e+001	(3.43046796666099e-004dB,-1.79556790916687e+002°)
1.51356124843620e+001	(3.62971505083078e-004dB,-1.79546468046665e+002°)
1.54881661891248e+001	(3.83835155829042e-004dB,-1.79535904783017e+002°)
1.58489319246111e+001	(4.05681992142488e-004dB,-1.79525095530326e+002°)
1.62181009735892e+001	(4.28558341643796e-004dB,-1.79514034563132e+002°)
1.65958690743755e+001	(4.52512714490052e-004dB,-1.79502716022922e+002°)
1.69824365246174e+001	(4.77595906133044e-004dB,-1.79491133915057e+002°)
1.73780082874937e+001	(5.03861104999772e-004dB,-1.79479282105621e+002°)
1.77827941003892e+001	(5.31364005084974e-004dB,-1.79467154318206e+002°)
1.81970085860998e+001	(5.60162923994715e-004dB,-1.79454744130617e+002°)
1.86208713666286e+001	(5.90318926488212e-004dB,-1.79442044971509e+002°)
1.90546071796324e+001	(6.21895953738537e-004dB,-1.79429050116940e+002°)
1.94984459975804e+001	(6.54960958868314e-004dB,-1.79415752686855e+002°)
1.99526231496887e+001	(6.89584048660661e-004dB,-1.79402145641483e+002°)
2.04173794466952e+001	(7.25838632072599e-004dB,-1.79388221777656e+002°)
2.08929613085403e+001	(7.63801575637984e-004dB,-1.79373973725044e+002°)
2.13796208950222e+001	(8.03553366274998e-004dB,-1.79359393942308e+002°)
2.18776162394954e+001	(8.45178281631232e-004dB,-1.79344474713161e+002°)
2.23872113856833e+001	(8.88764568542718e-004dB,-1.79329208142345e+002°)
2.29086765276776e+001	(9.34404629837907e-004dB,-1.79313586151520e+002°)
2.34422881531991e+001	(9.82195219840737e-004dB,-1.79297600475053e+002°)
2.39883291901948e+001	(1.03223764926805e-003dB,-1.79281242655722e+002°)
2.45470891568502e+001	(1.08463799949314e-003dB,-1.79264504040320e+002°)
2.51188643150957e+001	(1.13950734704951e-003dB,-1.79247375775159e+002°)
2.57039578276885e+001	(1.19696199868719e-003dB,-1.79229848801482e+002°)
2.63026799189537e+001	(1.25712373731517e-003dB,-1.79211913850765e+002°)
2.69153480392690e+001	(1.32012007966407e-003dB,-1.79193561439921e+002°)
2.75422870333815e+001	(1.38608454590534e-003dB,-1.79174781866399e+002°)
2.81838293126444e+001	(1.45515694203711e-003dB,-1.79155565203171e+002°)
2.88403150312659e+001	(1.52748365544535e-003dB,-1.79135901293613e+002°)
2.95120922666637e+001	(1.60321796437444e-003dB,-1.79115779746275e+002°)
3.01995172040200e+001	(1.68252036183972e-003dB,-1.79095189929534e+002°)
3.09029543251358e+001	(1.76555889489411e-003dB,-1.79074120966137e+002°)
3.16227766016837e+001	(1.85250951951783e-003dB,-1.79052561727619e+002°)
3.23593656929627e+001	(1.94355647253911e-003dB,-1.79030500828610e+002°)
3.31131121482590e+001	(2.03889266055622e-003dB,-1.79007926621011e+002°)
3.38844156139201e+001	(2.13872006737666e-003dB,-1.78984827188055e+002°)
3.46736850452530e+001	(2.24325018047405e-003dB,-1.78961190338234e+002°)
3.54813389233574e+001	(2.35270443731092e-003dB,-1.78937003599106e+002°)
3.63078054770100e+001	(2.46731469261550e-003dB,-1.78912254210967e+002°)
3.71535229097171e+001	(2.58732370762179e-003dB,-1.78886929120391e+002°)
3.80189396320559e+001	(2.71298566200705e-003dB,-1.78861014973639e+002°)
3.89045144994279e+001	(2.84456668986629e-003dB,-1.78834498109931e+002°)
3.98107170553495e+001	(2.98234544078972e-003dB,-1.78807364554577e+002°)
4.07380277804111e+001	(3.12661366703742e-003dB,-1.78779600011976e+002°)
4.16869383470333e+001	(3.27767683821607e-003dB,-1.78751189858468e+002°)
4.26579518801591e+001	(3.43585478459564e-003dB,-1.78722119135041e+002°)
4.36515832240164e+001	(3.60148237050030e-003dB,-1.78692372539899e+002°)
4.46683592150961e+001	(3.77491019909853e-003dB,-1.78661934420881e+002°)
4.57088189614873e+001	(3.95650534996057e-003dB,-1.78630788767730e+002°)
