Freq.	V(vo)/V(Vi)
1.62181009735892e+002	(3.60973543291313e+000dB,-1.45489253226188e+002°)
1.65958690743755e+002	(3.73548117184148e+000dB,-1.45144143591058e+002°)
1.69824365246173e+002	(3.86447633863963e+000dB,-1.44810950185734e+002°)
1.73780082874936e+002	(3.99675029986256e+000dB,-1.44490573418337e+002°)
1.77827941003891e+002	(4.13233058690609e+000dB,-1.44183947007254e+002°)
1.81970085860997e+002	(4.27124280485222e+000dB,-1.43892039831817e+002°)
1.86208713666286e+002	(4.41351052263144e+000dB,-1.43615858020397e+002°)
1.90546071796323e+002	(4.55915513945607e+000dB,-1.43356447295395e+002°)
1.94984459975803e+002	(4.70819572168354e+000dB,-1.43114895594340e+002°)
1.99526231496887e+002	(4.86064880337239e+000dB,-1.42892335985708e+002°)
2.04173794466952e+002	(5.01652814278286e+000dB,-1.42689949896953e+002°)
2.08929613085403e+002	(5.17584442593152e+000dB,-1.42508970670598e+002°)
2.13796208950222e+002	(5.33860490702081e+000dB,-1.42350687461766e+002°)
2.18776162394954e+002	(5.50481297410924e+000dB,-1.42216449487112e+002°)
2.23872113856832e+002	(5.67446762675108e+000dB,-1.42107670630467e+002°)
2.29086765276776e+002	(5.84756285049580e+000dB,-1.42025834404192e+002°)
2.34422881531991e+002	(6.02408687108362e+000dB,-1.41972499257012e+002°)
2.39883291901947e+002	(6.20402126889262e+000dB,-1.41949304208220e+002°)
