Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1000.000000000002,20.43825990300734,-178.4911575113993
1530.905912063871,20.65593667549446,-178.2100315663132
2343.672911592103,20.86844462511142,-178.6916703710474
3587.942716300288,21.07460694548928,-179.5860057808784
5492.802716530598,21.20822453634102,179.0309231418933
8408.964152537163,21.2492003945004,176.7722925821945
12873.33293545226,21.41999256886905,174.265339899475
19707.86149885035,21.62656222885955,170.6156109771697
30170.88168272587,22.2004457115961,163.2133097746063
46188.78114026439,21.93808927780054,149.4040590082599
70710.67811865483,21.16250899096161,134.2105824062807
108251.3951778938,20.70464273218786,119.3409792353929
165722.7008669995,20.43631697735925,99.35678438373998
253705.8625204812,20.20883724122911,78.40679077171312
388399.8048578671,20.16221843279018,55.37381654063086
594603.5575013609,19.71664495710589,31.54518574962484
910282.101513041,15.1795355536525,8.103776383158674
1393556.250852234,11.49008387267672,-16.24349530764896
2133403.503223243,5.113656260132365,-44.60084996119298
3266040.035902224,-2.395624168759421,-81.22290013829509
5000000,-11.61145748441925,-129.0500947012576
